ItrTime,Policy-TimeAlgoOpt,Data-EnvTrajs-NumTrajs,Data-EnvSampler-PolicyExecTime,LossBefore,Data-EnvTrajs-AverageDiscountedReturn,Policy-TimeSampling,LossAfter,Policy-TimeSampleProc,Data-EnvTrajs-MinReturn,Time,Policy-MaxReturn,Policy-AverageReturn,Policy-AverageAbsPolicyMean,Data-EnvTrajs-MaxReturn,ModelSampler-n_timesteps,Policy-NumTrajs,Policy-StdReturn,Data-TimeEnvSampling,Policy-AverageDiscountedReturn,Data-EnvSampler-EnvExecTime,Policy-MinReturn,Iteration,Data-EnvTrajs-StdReturn,Data-TimeEnvSampleProc,n_timesteps,Data-EnvTrajs-AverageReturn,Model-TimeModelFit,Policy-TimeStep,Policy-AveragePolicyStd
5.882985591888428,0.6183264255523682,5,0.941673755645752,-1.258091e-05,-75.01245577377298,1.6952006816864014,-0.005959592,0.36887407302856445,-261.5903708949787,155.76848888397217,-1197319.420444131,-1689015.2414951616,0.9682252,-179.3135236195893,440000,20,287453.272030108,1.479886770248413,-312470.2012826704,0.49178290367126465,-2416955.7378017902,10,28.56750051857672,0.019216299057006836,11000,-210.71434382472597,1.6702728271484375,2.711118459701538,0.85192555
30.328914642333984,0.5829057693481445,5,0.9965472221374512,-1.24500975e-05,-135.28701270712176,1.5783014297485352,-0.008212766,0.3173542022705078,-433.3356634237748,186.1043291091919,-763.4778129458427,-29229.822727662326,0.8458291,-354.4416683145806,480000,20,123184.34306437643,1.557887315750122,-4566.820309874042,0.5149984359741211,-566177.6374829412,11,30.91488377959024,0.0010654926300048828,12000,-396.8787730886014,26.266109943389893,2.4984076023101807,0.8430092
31.53929305076599,0.5749373435974121,5,0.9388089179992676,-1.2321847e-05,-142.03117279585953,1.490872859954834,-0.006512361,0.3346741199493408,-476.23842736749276,217.6535358428955,1.0632911622524261,-202.56719277948142,0.89506155,-420.12941164427093,520000,20,93.08508196573239,1.4716198444366455,-76.35185278796737,0.4900624752044678,-410.26679265499115,12,18.27697628759644,0.0010089874267578125,13000,-448.4233793418695,27.643553733825684,2.4202942848205566,0.828632
32.04565668106079,0.68947434425354,5,0.8378403186798096,-1.2202009e-05,-113.61290834901486,1.738551378250122,-0.0093069505,0.3960142135620117,-466.6594941852946,249.71340465545654,423.7528435587883,-35765.85635167211,0.71844554,-223.8223396204206,560000,20,128366.12659538408,1.3162522315979004,-5234.3153867830315,0.4398839473724365,-583654.3626584709,13,86.42917333218404,0.0009493827819824219,14000,-346.9970435200288,27.878445625305176,2.8476052284240723,0.8218792
31.6103413105011,0.5977754592895508,5,0.8698709011077881,-1.2164823e-05,-135.47735351996778,1.457475185394287,-0.007903015,0.31911206245422363,-451.59449110112394,281.32753324508667,318.4356368482113,-82430.22082903609,0.7227378,-344.0695305620401,600000,20,220717.15001144225,1.3740601539611816,-12563.250271454437,0.4645993709564209,-920544.2331798375,14,41.9464398834263,0.0009033679962158203,15000,-413.50780432891713,27.811307907104492,2.4200758934020996,0.8184685
32.06592035293579,0.5545074939727783,5,0.8279123306274414,-1.2009884e-05,-114.46756956985305,1.4625067710876465,-0.0076720365,0.4792518615722656,-398.43968700112293,313.40372490882874,454.6508798599243,-169966.62990720719,0.644774,-245.33164256847104,640000,20,369410.53873722797,1.2882790565490723,-27320.651410606475,0.42655467987060547,-1427690.5741137862,15,62.89336559287938,0.0009646415710449219,16000,-332.3114314121922,28.23671793937683,2.5375616550445557,0.8055023
32.27929925918579,0.5772495269775391,5,0.9406652450561523,-1.18135595e-05,-140.78567184093234,1.4927966594696045,-0.0061392915,0.32371997833251953,-500.1833224084694,345.6888213157654,86.76662850379944,-208.0423829277046,0.5845039,-406.4713049070852,680000,20,128.3575995180055,1.452327013015747,-101.01866822844745,0.4747178554534912,-451.62617095559835,16,33.202431573831966,0.0010483264923095703,17000,-440.52474391056865,28.39093279838562,2.4328060150146484,0.787411
32.97748923301697,0.5965104103088379,5,0.8416056632995605,-1.16857955e-05,-135.02550188672967,1.7184460163116455,-0.009341564,0.3968679904937744,-450.6366021055866,378.68530011177063,-44.43910285830498,-42180.8039939655,0.4528841,-376.36254160825825,720000,20,166449.4565595139,1.3246619701385498,-6504.882663756767,0.4470040798187256,-764178.8986883909,17,25.134557950178053,0.0011153221130371094,18000,-422.95438954991386,28.896249532699585,2.7523934841156006,0.7791793
33.61475205421448,0.6742300987243652,5,0.8479351997375488,-1.14701215e-05,-146.26608845694778,1.868009328842163,-0.004607594,0.4907090663909912,-528.6869996055622,412.3071265220642,-346.5116673707962,-446.7702542016283,0.48886156,-421.00451261916584,760000,20,42.11212570959175,1.3415052890777588,-150.97338335110234,0.45804738998413086,-505.6589714884758,18,37.06629943009798,0.0009570121765136719,19000,-461.740645423106,29.199296474456787,3.065753936767578,0.7628145
33.07991552352905,0.612311601638794,5,1.040193796157837,-1.1211996e-05,-132.81881712111485,1.5158300399780273,-0.003378795,0.4067075252532959,-498.1330834493632,445.41491866111755,-271.2841682136059,-419.0365405149758,0.4839393,-347.7882118217478,800000,20,44.02325129858256,1.653951644897461,-147.84590225419532,0.5657339096069336,-461.0917026400566,19,48.72816560069497,0.000978708267211914,20000,-422.8856997677034,28.84666085243225,2.571831226348877,0.74693245
33.44985556602478,0.5686781406402588,5,0.8665821552276611,-1.1072897e-05,-118.03624315909092,1.491062879562378,-0.009106576,0.38355016708374023,-407.02701510443205,478.8734986782074,245.50204721093178,-14537.336093644053,0.49056643,-338.48503079598714,840000,20,62020.14792552978,1.3824679851531982,-2138.9433245656237,0.4777035713195801,-284875.96039521694,20,23.589202211705523,0.0009827613830566406,21000,-371.4895936150115,29.58116054534912,2.482908010482788,0.73202544
32.90474581718445,0.5944855213165283,5,0.904212236404419,-1.0952007e-05,-115.99769291188429,1.6165454387664795,-0.00882895,0.300717830657959,-419.59127053545427,511.7835052013397,195.42288812994957,-271.2238521382213,0.54912364,-311.0474135441018,880000,20,180.13754467748674,1.4083170890808105,-94.54891805404203,0.4671194553375244,-591.1439983248711,21,35.1411058607243,0.0007157325744628906,22000,-357.8946241629202,28.96859312057495,2.5243189334869385,0.7251053
32.940924882888794,0.6078674793243408,5,0.9728803634643555,-1.0787455e-05,-116.25238387038232,1.4814598560333252,-0.008775209,0.45977306365966797,-449.6378652197097,544.7313330173492,366.6723193824291,-26977.566989423336,0.5653345,-274.6763988084283,920000,20,115919.22868254551,1.5737552642822266,-4053.400898104553,0.554938554763794,-532240.1051450968,22,71.25593642640754,0.003638029098510742,23000,-363.78914221609676,28.74820041656494,2.6135430335998535,0.7118768
34.03390979766846,0.637683629989624,5,0.858881950378418,-1.0565963e-05,-95.67342595277557,1.8135886192321777,-0.0064369086,0.47258615493774414,-327.1724524519627,578.7715578079224,954.3186143636703,-149.99573133587836,0.47466743,-273.0408603850442,960000,20,382.68076513702823,1.323817491531372,-42.606465534215914,0.42763853073120117,-468.3511612415314,23,19.835710585284385,0.0008592605590820312,24000,-300.5680373858305,29.758525133132935,2.9487175941467285,0.69725955
32.61372470855713,0.5844497680664062,5,0.9096319675445557,-1.044766e-05,-144.3091936598336,1.6176397800445557,-0.0043670144,0.34126901626586914,-488.22442164046123,611.3930804729462,304.3998693525791,-164.60879513472318,0.47101185,-445.0259078237099,1000000,20,190.97851976199834,1.4722843170166016,-59.65574019968183,0.5208489894866943,-389.40401943027973,24,15.239285263842966,0.0011169910430908203,25000,-468.9349708397518,28.565983533859253,2.571381092071533,0.6897814
32.558772802352905,0.5576286315917969,5,0.8478081226348877,-1.0419038e-05,-135.50257472477787,1.587277889251709,-0.010179319,0.34609532356262207,-497.3845694911213,643.9570798873901,509.62316608428955,-20311.021974816173,0.5854177,-383.04116784177967,1040000,20,76539.8042654294,1.3554024696350098,-2928.7710086745233,0.4701077938079834,-349649.5425938964,25,44.42974243652483,0.0011146068572998047,26000,-443.954627441914,28.653841972351074,2.545835018157959,0.6857119
34.256633043289185,0.595771312713623,5,0.9162497520446777,-1.0374639e-05,-144.65846133592953,1.4883716106414795,-0.010180182,0.327592134475708,-486.9193297243333,678.2191138267517,581.7625946849585,-139.5370190102607,0.5644366,-462.2468685963853,1080000,20,410.20994466302426,1.456678867340088,-59.79916221062433,0.49817633628845215,-1601.783239595592,26,8.880319387409386,0.0007939338684082031,27000,-476.2137457628689,30.353500843048096,2.443423271179199,0.6814019
32.97620391845703,0.5940043926239014,5,0.8249974250793457,-1.0136893e-05,-113.11733417161079,1.5386273860931396,-0.007111636,0.38546299934387207,-433.73472152168836,711.2011132240295,266.4275535643101,-165235.31262254715,0.58960253,-308.8345761773659,1120000,20,291835.9361469286,1.3293027877807617,-25266.152794143236,0.4662160873413086,-957481.292796135,27,44.31531618651382,0.0010006427764892578,28000,-349.4708246562697,29.074905157089233,2.5682320594787598,0.6674929
34.05409836769104,0.6694416999816895,5,0.8660893440246582,-1.0033012e-05,-128.45719461435772,1.6563992500305176,-0.008901454,0.39746522903442383,-450.39264957844836,745.2617478370667,13.793879270553589,-13466.689159195124,0.45230502,-369.00381767978143,1160000,20,57852.79599572657,1.3938624858856201,-1932.286463610292,0.49195098876953125,-265640.5641361475,28,30.26047893146118,0.0008823871612548828,29000,-402.0104021018953,29.871112823486328,2.7862637042999268,0.660305
34.20718264579773,0.5741288661956787,5,0.8549914360046387,-9.983461e-06,-104.11195117528754,1.5098676681518555,-0.00814073,0.3491671085357666,-359.7148127435484,779.4746844768524,43.93171751499176,-287.865879163146,0.5239729,-308.30108023530636,1200000,20,96.69113282213925,1.3594112396240234,-87.88843059815004,0.46758079528808594,-398.3123103529215,29,16.981056663059473,0.0005614757537841797,30000,-329.21603525475814,30.381974935531616,2.461188554763794,0.6578449
35.73474407196045,0.6283044815063477,5,1.3004915714263916,-9.754907e-06,-119.10525307128592,2.0760653018951416,-0.009399229,0.5206894874572754,-400.66707150952715,815.2136375904083,-387.90533398091793,-403020.0392859507,0.63254917,-340.97691067245245,1240000,20,450407.90988997463,2.0090322494506836,-64012.55907791488,0.665773868560791,-1244228.096351564,30,20.02152959639562,0.001100778579711914,31000,-368.9140608131778,30.428917407989502,3.292289972305298,0.64244044
34.456905126571655,0.6529121398925781,5,0.9665408134460449,-9.599565e-06,-115.04834312872103,1.7498178482055664,-0.008345983,0.3520817756652832,-433.62888079748416,849.6780300140381,340.15322601795197,-30590.04294695966,0.55323076,-276.1967565830017,1280000,20,132263.16904144106,1.4796080589294434,-4637.42028668719,0.4733765125274658,-607111.4633842707,31,66.06339108350402,0.0008254051208496094,32000,-377.7510477056793,30.188902616500854,2.7835655212402344,0.63157046
35.26969504356384,0.5910491943359375,5,1.350034236907959,-9.425057e-06,-106.06840597231985,1.6861777305603027,-0.0060610045,0.27930116653442383,-365.74098000552084,884.9538550376892,106.2440519630909,-264.19700024202467,0.54029274,-309.2355947379061,1320000,20,204.3933936025038,2.0205657482147217,-101.15337592028615,0.6156704425811768,-740.4908003360033,32,20.89884990140773,0.0012989044189453125,33000,-340.72236579261806,30.665806531906128,2.579246759414673,0.62198573
35.60025715827942,0.6507928371429443,5,0.9513969421386719,-9.320697e-06,-107.94674231200108,1.7949669361114502,-0.007191284,0.5178771018981934,-463.830754187684,920.5611507892609,252.94934338331223,-307.90190649367867,0.64930034,-249.97749446740687,1360000,20,276.12951969609963,1.4490852355957031,-104.7976061039079,0.4615156650543213,-881.3231870085001,33,88.02328471875316,0.00095367431640625,34000,-375.22626123550606,31.1257483959198,3.021075963973999,0.6153383
35.73738193511963,0.603797435760498,5,0.984576940536499,-9.172808e-06,-109.29571176758058,1.8330445289611816,-0.00572489,0.34149837493896484,-472.87987325253846,956.3036606311798,26.025765776634216,-335.91025065630674,0.58305377,-268.8492463394348,1400000,20,228.5036265678287,1.554438591003418,-90.14323325826226,0.5281729698181152,-869.6952456831932,34,71.71380818632363,0.0010776519775390625,35000,-351.95156661953223,31.361533164978027,2.8178181648254395,0.6059054
36.313440799713135,0.5905897617340088,5,1.0447289943695068,-9.176469e-06,-119.70717333178843,1.5153393745422363,-0.006732552,0.428973913192749,-473.95176706526127,992.6275379657745,79.88171654939651,-179.80651969909667,0.5358563,-314.38735085278074,1440000,20,117.04427930706557,1.6714122295379639,-43.87347531787138,0.5788989067077637,-428.98002701997757,35,62.15740870168637,0.0011663436889648438,36000,-387.8375611919413,32.0759596824646,2.5622339248657227,0.6059597
35.87122941017151,0.7118544578552246,5,1.1456987857818604,-9.031799e-06,-106.18086332372226,2.000643730163574,-0.007357879,0.5782558917999268,-348.4387140651078,1028.5053305625916,-45.34993755817413,-239.23991531264036,0.47912467,-331.8547191107272,1480000,20,84.25955725978463,1.7700867652893066,-106.11043403515116,0.580582857131958,-365.9612016826868,36,6.112886902247491,0.0010504722595214844,37000,-336.850586308127,30.748769760131836,3.345276117324829,0.5975561
36.40671181678772,0.6009073257446289,5,1.3104689121246338,-8.87359e-06,-119.56877153222862,1.5475058555603027,-0.010343206,0.2451188564300537,-414.61010168086085,1064.9215199947357,421.3447926044464,-958.0717667967081,0.47403032,-374.80513860891006,1520000,20,4641.112557989459,1.947096586227417,-148.84579628083512,0.5671660900115967,-21162.783341228962,37,14.99466965624813,0.000993490219116211,38000,-393.5507983576931,32.035306215286255,2.4202561378479004,0.5870367
36.49152231216431,0.6350681781768799,5,0.8907582759857178,-8.61275e-06,-106.13903356612532,2.0670082569122314,-0.0056048967,0.6342513561248779,-356.79792769319863,1101.417878627777,407.75465059280396,-861.6933516509831,0.53583,-339.0767987578495,1560000,20,2660.2099861407905,1.3789994716644287,-183.54023652971196,0.4492061138153076,-9400.162061154842,38,6.582232245627114,0.001043081283569336,39000,-348.6971545176668,31.709225177764893,3.3982207775115967,0.57191515
37.04194211959839,0.620840311050415,5,1.0142958164215088,-8.509025e-06,-104.82458746932386,1.6517770290374756,-0.007508345,0.3693881034851074,-362.633414956763,1138.4643111228943,122.31033343076706,-5069.825594250113,0.6516618,-315.7538315942794,1600000,20,19989.495403703782,1.6120178699493408,-735.5924736831282,0.5560331344604492,-91823.8889682293,39,17.445005070117148,0.0027425289154052734,40000,-343.35988144515153,32.72399401664734,2.699664354324341,0.566425
36.91401410102844,0.5870308876037598,5,1.0349903106689453,-8.349631e-06,-102.18415941145557,1.5748827457427979,-0.0036687877,0.29958558082580566,-337.91832031209066,1175.3837215900421,220.7853198647499,-91.26299894005061,0.5673441,-316.4043518804648,1640000,20,104.91169659742752,1.6216928958892822,-48.48474019864344,0.5444858074188232,-241.84131520986557,40,6.856593944929891,0.0009899139404296875,41000,-327.049018279352,32.80149817466736,2.4874565601348877,0.5579765
37.06632876396179,0.6301248073577881,5,0.9631402492523193,-8.330065e-06,-100.48032093492012,1.7038824558258057,-0.007451035,0.4305531978607178,-332.493853930499,1212.4554545879364,370.7238773405552,-226.05041908286512,0.5642398,-307.11447005742514,1680000,20,415.5650019671038,1.4729373455047607,-56.6750679830525,0.47043323516845703,-1718.6003592908382,41,9.144700363695145,0.0009491443634033203,42000,-324.0888003940117,32.77177810668945,2.8176987171173096,0.55636513
37.15964698791504,0.6167278289794922,5,0.8961689472198486,-8.220451e-06,-97.76323851448876,1.690417766571045,-0.008053411,0.4911682605743408,-321.5768786396327,1249.6236717700958,403.49297109246254,63.68712531104684,0.5717049,-294.65020749930886,1720000,20,491.87051901428146,1.4217348098754883,-7.2217628479909,0.4890298843383789,-1936.9764228463173,42,9.250252687914951,0.0006852149963378906,43000,-309.3365554193746,32.87190580368042,2.863037109375,0.5510105
37.711448192596436,0.5927236080169678,5,1.0252752304077148,-7.978518e-06,-106.68480971957283,1.7179338932037354,-0.005985422,0.35697269439697266,-402.6849914260572,1287.3425607681274,44.29381012916565,-179.79197553396224,0.572493,-322.960957170104,1760000,20,92.27569435306651,1.5849590301513672,-76.47230326302238,0.522122859954834,-331.1098960787058,43,29.559496294337418,0.0013513565063476562,44000,-345.27529929219025,33.41935062408447,2.69952654838562,0.5375928
36.631463289260864,0.6217811107635498,5,0.8964955806732178,-7.636627e-06,-93.0778522847925,1.5695476531982422,-0.005965618,0.29926204681396484,-312.10824577244324,1323.9828896522522,-300.06878355145454,-338.9899182047695,0.6583535,-272.4128691654235,1800000,20,18.04873143766119,1.3845341205596924,-112.77724824588645,0.4454383850097656,-365.4196778535843,44,15.443557195611842,0.0005970001220703125,45000,-291.7466364697708,32.70929718017578,2.530055284500122,0.519405
37.71912598609924,0.600933313369751,5,1.0970923900604248,-7.430046e-06,-97.98514864486104,2.0347354412078857,-0.010022679,0.5529427528381348,-343.18354310345745,1361.711856842041,248.34168270230293,-184.74372538775205,0.5850533,-295.29640086432613,1840000,20,114.38926708160466,1.7287747859954834,-67.38323980910903,0.5861520767211914,-334.4939733892679,45,19.90693272917518,0.0011353492736816406,46000,-318.84054126477304,32.72734189033508,3.254912853240967,0.5090924
37.56054162979126,0.6288349628448486,5,0.8859052658081055,-7.330325e-06,-101.68863495004645,2.122523784637451,-0.006472925,0.7761507034301758,-331.0457079078437,1399.2774500846863,454.43953973054886,-88.97570271156728,0.5962273,-299.9216744392785,1880000,20,188.68223124167406,1.3791530132293701,-43.45497802584971,0.45741844177246094,-243.64849430322647,46,10.83231480251323,0.0007567405700683594,47000,-313.83359592825127,32.584022998809814,3.5939199924468994,0.5040959
37.986478090286255,0.6814398765563965,5,1.1133968830108643,-7.3434826e-06,-109.20948771278843,2.1465132236480713,-0.010543498,0.6130304336547852,-358.0574642188834,1437.2759456634521,346.7562222480774,-1072.6783551461995,0.6229742,-329.3610030922338,1920000,20,3368.8226328555825,1.7416870594024658,-211.31681974928193,0.5874710083007812,-15678.148060619831,47,9.91356772532105,0.0010156631469726562,48000,-343.3308652741736,32.72540879249573,3.5094285011291504,0.5050116
36.687217712402344,0.6396834850311279,5,0.9122028350830078,-7.245528e-06,-114.64743047045722,1.6183409690856934,-0.0037267276,0.38086938858032227,-374.4683498301849,1473.9755637645721,14.76459801197052,-188.58660466559232,0.5222271,-354.4897411558121,1960000,20,118.75004518418253,1.43849515914917,-76.78549005083683,0.486553430557251,-331.7762708067894,48,6.674481811949087,0.0012447834014892578,49000,-362.20161920590647,32.58322048187256,2.660885810852051,0.49873683
40.459747314453125,0.7199563980102539,5,1.6981475353240967,-7.05048e-06,-105.62419435618017,2.2436325550079346,-0.0039307475,0.3499784469604492,-343.9840994058337,1514.4419980049133,-122.18638281524181,-279.49570070244374,0.4904813,-323.9371140240558,2000000,20,55.47257013309339,2.6136789321899414,-102.6647372571401,0.8365421295166016,-346.7566442489624,49,8.308423200860409,0.0011489391326904297,50000,-333.33377596122244,34.50473952293396,3.337470531463623,0.4892578
36.04493021965027,0.6034760475158691,5,1.0784354209899902,-6.852668e-06,-101.89049575669671,1.507847785949707,-0.0103692245,0.33565378189086914,-328.49589170389834,1550.4951310157776,783.8650411963463,-371.7117812793702,0.51808053,-294.14440277416656,2040000,20,1697.7708976287906,1.6907551288604736,-63.30868042914905,0.5717470645904541,-7700.502299666405,50,12.633934415719501,0.0011043548583984375,51000,-311.2522600425672,31.86722230911255,2.4835405349731445,0.4805847
