Policy-TimeStep,Data-TimeEnvSampling,Data-EnvTrajs-NumTrajs,LossAfter,Policy-MaxReturn,n_timesteps,Iteration,LossBefore,Policy-TimeSampleProc,ModelSampler-n_timesteps,Data-EnvTrajs-StdReturn,Data-EnvTrajs-MaxReturn,Policy-StdReturn,Policy-AverageDiscountedReturn,ItrTime,Policy-TimeAlgoOpt,Policy-AveragePolicyStd,Policy-TimeSampling,Data-EnvTrajs-MinReturn,Data-EnvSampler-EnvExecTime,Time,Policy-NumTrajs,Data-EnvTrajs-AverageReturn,Data-EnvTrajs-AverageDiscountedReturn,Policy-AverageAbsPolicyMean,Policy-MinReturn,Data-TimeEnvSampleProc,Model-TimeModelFit,Policy-AverageReturn,Data-EnvSampler-PolicyExecTime
2.532343864440918,1.3189196586608887,5,-0.0027185683,75.38951161922887,11000,10,-1.2439003e-05,0.33977556228637695,440000,13.359017088248093,58.102038595345,9.609089456394932,28.357010707501956,28.01644253730774,0.6291580200195312,0.84119946,1.5142371654510498,21.430319448651424,0.3825373649597168,192.57569980621338,20,47.1904137427406,22.92820308422862,1.7655313,44.2999706491828,0.0014142990112304688,24.158795595169067,60.519401235337135,0.8780558109283447
2.6968700885772705,1.3262951374053955,5,-0.0026800453,124.97320805606432,12000,11,-1.2161789e-05,0.3168814182281494,480000,8.61288643731737,52.75673974909244,10.26100438663642,51.03355102631112,30.802364349365234,0.6036629676818848,0.8160731,1.7412240505218506,29.822953102881865,0.39959168434143066,223.38731479644775,20,40.507678749869946,22.48231647205852,1.7989637,89.28621236979961,0.0010538101196289062,26.775529623031616,109.86069815911614,0.8800230026245117
2.6679227352142334,1.30655837059021,5,-0.003944338,199.44582369551063,13000,12,-1.1958912e-05,0.3704807758331299,520000,5.921380544052853,36.55607250834903,31.486569396445745,54.13661247872841,31.640432357788086,0.5834624767303467,0.80196095,1.6680679321289062,18.423193551736606,0.3922758102416992,255.03505325317383,20,28.216610867872145,19.884165684483644,2.1316006,87.3136052803602,0.0012962818145751953,27.661859273910522,129.70327494219526,0.8812615871429443
2.5379230976104736,1.443458080291748,5,-0.0028447416,77.05005976045504,14000,13,-1.1870159e-05,0.41124749183654785,560000,1.2146110298164252,27.78894530204359,14.884110738029326,24.060169855723526,32.568291902542114,0.555626630783081,0.79203045,1.5366034507751465,24.837083499206845,0.4352853298187256,287.6133704185486,20,26.314825977465762,17.70506500438714,2.18828,19.846690656850114,0.0011153221130371094,28.58287000656128,48.84009900264355,0.9664311408996582
2.6250898838043213,1.2943427562713623,5,-0.0032781614,97.16737831442151,15000,14,-1.1635179e-05,0.3618500232696533,600000,2.2158527412428297,30.27863490196414,13.477284575312247,35.67986976478349,33.689024209976196,0.5851664543151855,0.7748803,1.6474523544311523,23.862942383517566,0.38313984870910645,321.3083930015564,20,27.429391511631017,18.345020001969306,2.1283274,44.46785085927695,0.0009181499481201172,29.76631212234497,72.31557301974826,0.8776466846466064
2.5414135456085205,1.383087396621704,5,-0.0036421386,12.612518586451188,16000,15,-1.1337265e-05,0.3734323978424072,640000,2.8661014604960737,29.75671424273629,18.121738992776745,5.0022288827650865,32.80597543716431,0.6556713581085205,0.75241745,1.4929256439208984,21.84283739203304,0.42683959007263184,354.1274311542511,20,27.477612285682717,20.1698637303199,1.9689692,-43.73061736160889,0.0010085105895996094,28.878174781799316,-11.383771949089715,0.9189801216125488
2.7375400066375732,1.4131152629852295,5,-0.006573936,72.78194449469447,17000,16,-1.10157725e-05,0.4475681781768799,680000,3.255389191990548,30.86409032721518,9.966510865364674,30.56027781625196,32.827686071395874,0.5759551525115967,0.73008,1.6875009536743164,20.934055124800818,0.4080486297607422,386.969518661499,20,26.7577905560023,19.02840575530777,1.9785998,37.08987696492113,0.001024484634399414,28.672953605651855,51.57364813962486,0.9668571949005127
2.8331682682037354,1.258826494216919,5,-0.0032721178,113.09948444273323,18000,17,-1.0852129e-05,0.3737776279449463,720000,1.4970230339127233,31.98243071551048,28.428135653330518,28.40791351059089,32.87185764312744,0.6596317291259766,0.717873,1.7630772590637207,27.91233080943582,0.3849821090698242,419.84960532188416,20,30.475411845957048,23.679463986329992,2.3313565,-1.3680025339126587,0.0010635852813720703,28.771640062332153,56.93183670470607,0.8359231948852539
2.582935094833374,1.382925271987915,5,-0.002822315,53.96210973523557,19000,18,-1.0798713e-05,0.3709902763366699,760000,1.655181798488657,30.771923152772715,8.104763821049241,26.19167177866165,34.19864249229431,0.5555551052093506,0.7135925,1.626819372177124,26.05135661981617,0.41986942291259766,454.0661783218384,20,29.175376878589844,22.650123565575203,2.2570553,21.502536258660257,0.001104593276977539,30.22933793067932,37.924409689658205,0.925973653793335
2.731537342071533,1.3160300254821777,5,-0.003220722,58.91659818822518,20000,19,-1.0651679e-05,0.5099799633026123,800000,1.0744859852393671,32.20670529054244,5.359271722238135,29.10175114318447,34.00829553604126,0.5996530055999756,0.7034906,1.5786960124969482,28.83742353110749,0.3921940326690674,488.0833373069763,20,30.50297230699359,22.725428153821202,1.9790053,37.27542992334929,0.0010592937469482422,29.957540035247803,45.860546741735014,0.8860113620758057
2.7983217239379883,1.386765956878662,5,-0.001550309,30.503269426058978,21000,20,-1.0561874e-05,0.45792341232299805,840000,2.9357557967316437,34.57243485107539,6.723970051782559,19.468063093880836,33.53870129585266,0.6333248615264893,0.69653916,1.647700548171997,27.843918863192123,0.4090151786804199,521.6296231746674,20,30.95504346621047,24.00988951167651,1.7191758,8.121533696074039,0.0010695457458496094,29.348935842514038,17.386213541697362,0.9419796466827393
3.0059497356414795,1.4562444686889648,5,-0.002787239,47.06318241194822,22000,21,-1.0393122e-05,0.5136814117431641,880000,3.237048919611478,34.77501905292235,5.772599962901388,25.721158186774016,30.474624633789062,0.645519495010376,0.6857909,1.813141107559204,27.403250843689538,0.4154655933380127,552.1112487316132,20,31.07948009569863,23.797589188039034,1.9241804,26.505164116970263,0.0006067752838134766,26.00994563102722,36.992748450642104,1.000366449356079
6.30926513671875,1.588165283203125,5,-0.0022580572,60.464792060200125,23000,22,-1.04378905e-05,1.1118402481079102,920000,1.086785704771106,32.56840508231206,10.982890218195323,32.98967441241249,39.4150116443634,1.2593190670013428,0.68716735,3.827810049057007,29.212640669727175,0.4489457607269287,591.5326952934265,20,30.95670812560254,23.93790078331683,2.0295174,22.283429015427828,0.0010144710540771484,31.51371693611145,42.56407969580323,1.093637228012085
3.0213468074798584,2.491513729095459,5,-0.003140802,41.36281361384317,24000,23,-1.008487e-05,0.4474821090698242,960000,1.995753274649482,34.91188544077247,7.5662136973816505,25.83409242262503,49.46358323097229,0.7100820541381836,0.6661492,1.826448917388916,29.171190079047452,0.6405043601989746,641.0232400894165,20,32.1782001252623,23.43724250989889,1.7935523,13.940858084708452,0.0010998249053955078,43.9473397731781,30.760312066004552,1.7722764015197754
2.824772357940674,1.5009675025939941,5,-0.0037516588,58.3891261088429,25000,24,-1.0133804e-05,0.44081592559814453,1000000,2.0819536753754786,34.57348098085768,6.201056393140721,30.194823252074126,36.96274185180664,0.6452817916870117,0.6688595,1.7043342590332031,29.093844981011284,0.4488987922668457,677.9967875480652,20,32.00710421440696,24.258152953305906,1.8774898,34.69750961055979,0.0010402202606201172,32.633692264556885,43.35411788575293,1.0144834518432617
2.531399965286255,1.4696557521820068,5,-0.006528966,150.0783743467182,26000,25,-1.0148182e-05,0.3403780460357666,1040000,1.8492964988469538,35.23694296768296,287.64867729533205,27.029018644801603,35.56499791145325,0.6004562377929688,0.6693367,1.5465800762176514,30.579352247852945,0.4425160884857178,713.5694725513458,20,33.31509916175237,24.198421347116238,1.6686039,-1212.780584218679,0.0011043548583984375,31.55980372428894,-22.411321665791185,0.9863414764404297
2.636200189590454,1.2859807014465332,5,-0.0039424864,1282.5322719924152,27000,26,-9.985621e-06,0.3285360336303711,1080000,2.4241212546988735,35.57648459721875,475.15052504899444,243.79110575414785,33.781982421875,0.5893197059631348,0.6596193,1.6659824848175049,29.1386033203498,0.37866640090942383,747.365837097168,20,32.26800843613886,24.204913118649966,1.1021237,30.81425308744656,0.0010352134704589844,29.856329917907715,743.7018257494638,0.8724188804626465
2.6313796043395996,1.302438735961914,5,-0.0020460912,283.03252589609474,28000,27,-9.827798e-06,0.37119436264038086,1120000,0.2537468166660938,30.901079827498428,72.90437696931812,91.27749522979954,34.52742409706116,0.6559703350067139,0.6470403,1.5756235122680664,30.27110038675854,0.38910603523254395,781.9019212722778,20,30.627680831359307,23.10898928061687,1.4467102,17.1495963956404,0.0011279582977294922,30.58935046195984,232.54283112615084,0.8771181106567383
2.8836724758148193,1.3592607975006104,5,-0.002259774,76.34535876847804,29000,28,-9.7294105e-06,0.5466575622558594,1160000,1.8797573787914037,32.656516680891286,48.21688519460249,25.397268761139376,34.615257024765015,0.5905053615570068,0.6416694,1.7186579704284668,27.435627720366572,0.4130575656890869,816.5246074199677,20,30.280025999615578,22.72811238288217,1.8590488,-96.97468052594922,0.0010848045349121094,30.36877751350403,-0.03338422852793883,0.9078574180603027
2.396756410598755,1.4826581478118896,5,-0.0027451743,491.4722805349156,30000,29,-9.740684e-06,0.27240943908691406,1200000,2.0315381297983564,33.37170189274364,176.0170177467761,68.99255416850171,34.62940239906311,0.6050140857696533,0.64268994,1.4829356670379639,27.499227967708908,0.4154844284057617,851.1639399528503,20,31.123902725629108,23.118932194500672,2.091569,-34.54611145117087,0.0010519027709960938,30.74179983139038,255.01264614442772,1.025470495223999
2.604483127593994,1.3077905178070068,5,-0.0042151297,410.8480863892473,31000,30,-9.6664235e-06,0.34091782569885254,1240000,3.0956147560603187,32.57608375512877,104.49203243579436,54.03344273202109,34.76607894897461,0.5985107421875,0.6406953,1.6225416660308838,24.212463966157333,0.400986909866333,885.9390544891357,20,29.088175319987318,21.159780087725654,1.9014832,57.79829508718103,0.0006759166717529297,30.849132776260376,250.16497248241794,0.8733212947845459
2.705101490020752,1.42899489402771,5,0.0028965625,701.8138567889109,32000,31,-9.595835e-06,0.4183156490325928,1280000,1.6582686868843606,34.25106924499587,53.70676964007949,148.13405932149377,35.036643266677856,0.647789716720581,0.6339259,1.6211016178131104,29.85411285926379,0.41417670249938965,920.9861645698547,20,30.97905326504494,22.789201450505402,2.571855,510.24701118748635,0.0008182525634765625,30.887738466262817,621.0253902621101,0.9751410484313965
2.487830877304077,1.3061304092407227,5,-0.0055357413,1164.399008539971,33000,32,-9.3216995e-06,0.31862497329711914,1320000,2.0480969594361746,36.02151953714813,34.52705584784025,393.4059317436637,34.9778528213501,0.5608119964599609,0.61617315,1.583742618560791,29.908072985228525,0.38248109817504883,955.9697160720825,20,32.99200312132366,24.233478138333243,2.3038988,1021.317148626782,0.0010883808135986328,31.18013572692871,1123.8834940558068,0.8895986080169678
2.4238951206207275,1.4454233646392822,5,-0.0059220544,7509.896450260188,34000,33,-9.220137e-06,0.24400591850280762,1360000,0.5516193079913443,31.322437211525017,1154.93254402092,1452.5862564623983,35.10666465759277,0.6248233318328857,0.6097206,1.534188985824585,29.841564541972726,0.40714263916015625,991.0820541381836,20,30.651345430487833,21.91663098766976,2.0067866,3025.2365835974924,0.0010733604431152344,31.233195781707764,6511.22425000369,1.0012004375457764
2.871382474899292,1.2894296646118164,5,-0.001741102,9193.863977724686,35000,34,-9.009906e-06,0.36258769035339355,1400000,1.6562882667622754,34.06140602029618,1879.7536472056088,1921.7116492441278,35.710644483566284,0.6470522880554199,0.59709495,1.8006913661956787,29.608040734227295,0.3829798698425293,1026.7992808818817,20,30.885204266860846,22.117389356848793,1.7374732,3307.0356160174124,0.0011472702026367188,31.54317045211792,7478.2030292929,0.8723084926605225
2.6848061084747314,1.4982755184173584,5,-0.002768363,6945.586046544835,36000,35,-8.8511415e-06,0.4373159408569336,1440000,2.0433360453140903,33.12976516846925,2435.7176045345986,340.9018559599009,35.72897481918335,0.5939321517944336,0.5893834,1.6288444995880127,27.7909781583964,0.4267542362213135,1062.5340490341187,20,30.639696211406374,21.742450100096384,2.045959,79.43369827233255,0.0010399818420410156,31.543172597885132,1561.1914868183667,1.0250153541564941
2.618692398071289,1.3932077884674072,5,-0.0033723349,11495.012005282566,37000,36,-8.696555e-06,0.41356468200683594,1480000,1.9343525479657873,35.5275320752284,4041.946608574821,1668.3723962279705,35.556424617767334,0.5754504203796387,0.5791434,1.596635341644287,30.215433065094764,0.4273362159729004,1098.1028954982758,20,32.72311700325206,23.690471133948314,2.000373,-17.566225659567863,0.001125335693359375,31.54115605354309,6935.333797554468,0.927560567855835
2.744203567504883,1.2750530242919922,5,-0.0020949142,302.3809249587357,38000,37,-8.65208e-06,0.38591504096984863,1520000,2.0743717872527823,34.55973089220925,1779.422650583658,-217.7552146189892,35.246827602386475,0.6580870151519775,0.5764867,1.6595287322998047,28.11628375833569,0.37979817390441895,1133.361022233963,20,31.470853988716602,22.503994275846935,2.1213472,-5735.1203777631745,0.001043558120727539,31.223644256591797,-1092.554793261207,0.8613467216491699
2.5820963382720947,1.6091816425323486,5,-0.0042652367,91.82291675196029,39000,38,-8.452171e-06,0.30664706230163574,1560000,1.2972369696714405,35.35207109930812,3240.1688929126585,-266.6018802440317,36.33480262756348,0.6764676570892334,0.5651958,1.5880610942840576,31.54881616529602,0.47243237495422363,1169.7026436328888,20,33.48173917308118,24.090468223893435,2.0624244,-11549.631991121918,0.001211404800415039,32.14012026786804,-1013.1564916076255,1.0999000072479248
2.8239622116088867,1.3437697887420654,5,-0.00529737,438.8815769981593,40000,39,-8.386e-06,0.522759199142456,1600000,1.6072121944494373,35.140316503090155,4017.003133302757,-375.1574317304386,35.79288458824158,0.6268634796142578,0.5629073,1.6437973976135254,30.772889128584968,0.3863794803619385,1205.50328707695,20,32.40534708164638,22.9866293348229,1.7009321,-13684.131823092699,0.001233816146850586,31.62220573425293,-1311.1561627044925,0.9181709289550781
2.7381131649017334,1.529935598373413,5,-0.0041773114,572.0377997606993,41000,40,-8.175307e-06,0.4555962085723877,1640000,2.215878261699548,37.592149111426004,1583.3215324331488,-284.367027145097,36.431758880615234,0.5592691898345947,0.55117404,1.6754992008209229,31.51920973135872,0.43854665756225586,1241.941443681717,20,33.730525029823006,24.203027900116616,1.8515416,-3858.6448701433837,0.0009126663208007812,32.160109996795654,-1719.3441291980794,1.0538222789764404
2.7913339138031006,1.4805843830108643,5,-0.0041278256,274.21779905911535,42000,41,-7.966354e-06,0.34752321243286133,1680000,1.913648524438457,35.273568725937764,5328.9323894080135,-3844.9529142841966,36.90561628341675,0.6242139339447021,0.53918386,1.7845375537872314,30.098282980362846,0.42333102226257324,1278.8529078960419,20,31.883559142507046,22.794536163643052,2.9510312,-13806.88353972882,0.004569530487060547,32.62667512893677,-10429.972454251076,1.0197579860687256
2.586421251296997,1.4289813041687012,5,-0.0041864486,190.2682458003983,43000,42,-7.734039e-06,0.33811116218566895,1720000,0.9861678572433051,35.37231872647683,6092.5837186764065,-1907.5430121477389,36.8272225856781,0.5910353660583496,0.52795494,1.6182622909545898,32.9681209993231,0.40252137184143066,1315.6889278888702,20,34.38673320417263,24.849653323545287,2.4262776,-13829.075095307082,0.0006020069122314453,32.803871154785156,-5844.681035296637,0.9758775234222412
2.8130741119384766,1.416137933731079,5,-0.0018915206,120.1165083842352,44000,43,-7.467841e-06,0.46832704544067383,1760000,1.5386536438634915,35.01025813199931,3456.2365404174275,-555.5722549147534,37.118231773376465,0.6190469264984131,0.51368195,1.7029407024383545,31.414070732611336,0.4293646812438965,1352.812602519989,20,32.91206540206956,23.483022989813637,2.3584628,-10077.986221733037,0.001020193099975586,32.884621143341064,-2233.843938888013,0.9488236904144287
2.5147013664245605,1.2384514808654785,5,-0.002747159,92.57630799303297,45000,44,-7.337662e-06,0.29601573944091797,1800000,1.9963422325506113,36.404216641481035,1938.7257955112004,-1625.2396974492533,35.97721862792969,0.5406866073608398,0.5078918,1.6240146160125732,30.842076394683147,0.3710298538208008,1388.7968368530273,20,33.180963063213426,23.797197610303602,2.8100812,-5889.930868122727,0.0006730556488037109,32.21999549865723,-4340.230603458249,0.8345708847045898
2.664177417755127,1.505117654800415,5,-0.0060410104,15167.97321826592,46000,45,-7.3319825e-06,0.3965890407562256,1840000,2.2159475245173903,36.11462047805762,4028.7477896343466,3838.7610875239952,37.31386661529541,0.6245100498199463,0.5076992,1.6053431034088135,29.627329366598573,0.4479048252105713,1426.1191804409027,20,32.4885893889392,23.011485910550977,2.7661688,106.69824288506061,0.0012085437774658203,33.137144804000854,12805.964730343792,1.0181000232696533
2.532923460006714,1.3711628913879395,5,-0.0033426262,83.33498722594231,47000,46,-7.2659973e-06,0.3411750793457031,1880000,1.9048870551718124,36.313647059877894,6205.805797496526,-3967.9960929303606,37.15029859542847,0.5964384078979492,0.5040041,1.5527431964874268,31.63871916594811,0.4017016887664795,1463.2765846252441,20,33.972080577707764,24.787733468449225,2.8763282,-16096.749052517116,0.0010755062103271484,33.24275183677673,-12294.263780899642,0.9319252967834473
2.744891405105591,1.3864097595214844,5,-0.0016427487,2179.268399929628,48000,47,-7.2251987e-06,0.43311500549316406,1920000,1.3651747341318414,35.3169187851373,619.4041673447505,176.13806419525244,37.56970977783203,0.5886735916137695,0.50255257,1.6947259902954102,31.814381836946882,0.3925909996032715,1500.8634855747223,20,34.008505035564696,24.447017406736375,2.4457107,80.56514251278713,0.001039266586303711,33.43496108055115,733.0152075257095,0.9554135799407959
2.760261058807373,1.314168930053711,5,-0.0025871766,96.88945622858591,49000,48,-7.078882e-06,0.4841318130493164,1960000,0.8689035066077773,35.60114728915723,173.6581567515393,1.9131541706566015,37.37534427642822,0.5518226623535156,0.49433684,1.6646559238433838,33.2010030216273,0.38422536849975586,1538.2441680431366,20,33.901010155435905,24.398287210712414,2.3322246,-361.1036644950509,0.0010449886322021484,33.29690146446228,-38.371346720404105,0.896754264831543
3.055713653564453,1.3951823711395264,5,-0.0022561757,82.09082620556,50000,49,-7.094154e-06,0.5998189449310303,2000000,1.9390521251330277,36.759954120844064,436.7344914468524,-121.2082765646599,37.78836750984192,0.5754146575927734,0.49521562,1.8267738819122314,30.686138450162066,0.4121518135070801,1576.0401096343994,20,33.88885162738859,24.432933000879792,2.7117076,-1127.0739956721663,0.0007655620574951172,33.334675550460815,-613.1525789725711,0.9488072395324707
2.6116576194763184,1.4102537631988525,5,-0.004495404,2501.964820077643,51000,50,-7.0721044e-06,0.46471238136291504,2040000,1.0295968086338376,33.54381339052756,907.024892500008,225.89897440386295,37.33354735374451,0.5486915111541748,0.49327105,1.5532748699188232,30.78523771264105,0.4082973003387451,1613.3874537944794,20,32.74900534817631,23.477588135551088,2.2005508,-88.87091098353267,0.0012264251708984375,33.3043327331543,703.0566141584713,0.9624645709991455
