Time,Data-EnvTrajs-StdReturn,LossBefore,Iteration,n_timesteps,Data-TimeEnvSampling,ItrTime,Data-EnvSampler-EnvExecTime,Policy-NumTrajs,Policy-AveragePolicyStd,Data-TimeEnvSampleProc,Data-EnvTrajs-AverageDiscountedReturn,Data-EnvTrajs-AverageReturn,Data-EnvTrajs-MinReturn,Policy-AverageAbsPolicyMean,Data-EnvSampler-PolicyExecTime,Policy-TimeAlgoOpt,Model-TimeModelFit,Policy-TimeSampling,ModelSampler-n_timesteps,Policy-TimeStep,Policy-AverageReturn,Policy-StdReturn,Data-EnvTrajs-MaxReturn,Policy-MinReturn,Data-EnvTrajs-NumTrajs,Policy-MaxReturn,Policy-AverageDiscountedReturn,LossAfter,Policy-TimeSampleProc
181.9758870601654,3.368330301468341,-1.1834916e-05,10,11000,1.7030234336853027,28.873140811920166,0.591515302658081,20,0.7913514,0.0011734962463378906,-126.28560887455589,-391.2015191725726,-395.8959827294387,0.46411133,1.0711162090301514,0.5590207576751709,24.807316541671753,1.4704203605651855,440000,2.358752965927124,-58469.63169139456,194244.8567364184,-385.9752355157222,-858574.433925122,5,-755.8286411762238,-9138.820617039531,-0.0053154537,0.29807305335998535
212.22204399108887,10.428787424028107,-1.1837829e-05,11,12000,1.441415786743164,30.239858388900757,0.4713633060455322,20,0.7913623,0.0006878376007080078,-134.07009435256455,-420.3203719162087,-435.5493593566176,0.90387255,0.9343559741973877,0.6086516380310059,26.37343168258667,1.5158474445343018,480000,2.4220659732818604,-1283487.91621968,1959811.1651738363,-404.9745731755478,-4528350.38626802,5,-1528.1578913927078,-393384.31483209034,-0.0056493166,0.27651071548461914
243.80969047546387,4.056664540501958,-1.1607681e-05,12,13000,1.395824670791626,31.580724716186523,0.4783039093017578,20,0.77418464,0.0010368824005126953,-139.45595883564656,-441.0893634963469,-445.9040975693578,0.84249395,0.8795638084411621,0.5644640922546387,27.549127101898193,1.6874754428863525,520000,2.6272575855255127,-4669960.561023129,25410.64736840937,-433.84299939921976,-4709691.034265339,5,-4616109.993599802,-1564417.8701614612,-0.0034417654,0.3397634029388428
275.0717136859894,4.099436360154949,-1.14699515e-05,13,14000,1.3872437477111816,31.236969232559204,0.48850083351135254,20,0.762792,0.0009264945983886719,-137.52893000075034,-442.1344347609182,-446.4289301575251,1.3658692,0.8646116256713867,0.5731914043426514,27.227245330810547,1.6741416454315186,560000,2.618208646774292,-3715062.526682106,1080619.297738294,-435.0107047352248,-4396032.619802952,5,-428.31478118896484,-1085610.6620284026,-0.004664928,0.34584760665893555
307.39438343048096,30.25962146351748,-1.1328652e-05,14,15000,1.4039347171783447,32.31018877029419,0.47128796577453613,20,0.7525494,0.0009913444519042969,-133.63788816367315,-444.12511253362027,-482.88732846554194,0.53293085,0.893970251083374,0.6995248794555664,27.843793630599976,1.7713253498077393,600000,3.0590174198150635,-314602.7557204381,757942.8429981915,-393.09695747847314,-2652059.0149241686,5,-481.24541532993317,-63616.1331524355,-0.0062904293,0.5520288944244385
339.2210099697113,18.832184262076396,-1.124338e-05,15,16000,1.3150973320007324,31.820223093032837,0.4492788314819336,20,0.74510854,0.0008654594421386719,-132.39910769674947,-421.02234753599066,-443.04405859855564,0.5201786,0.8321397304534912,0.6624488830566406,27.858643531799316,1.647359848022461,640000,2.643272638320923,-6971.882710299641,26108.431040666143,-391.40979129180533,-120506.95357567072,5,-459.81594294309616,-1067.382764753769,-0.007830251,0.29983997344970703
371.8297679424286,15.352073341455366,-1.1028866e-05,16,17000,1.398862361907959,32.59083843231201,0.4838743209838867,20,0.72920245,0.0010745525360107422,-132.83390277343233,-416.88697665241364,-440.4458406266359,0.481729,0.8770642280578613,0.5576882362365723,28.508060932159424,1.5791587829589844,680000,2.6806440353393555,-894.082923939079,1109.2917768834477,-393.38333854735674,-5685.487168207765,5,-442.36615455150604,-231.83675974744529,-0.0061253584,0.4818382263183594
404.9688980579376,4.007428338373964,-1.0903314e-05,17,18000,1.3542003631591797,33.133538007736206,0.4639852046966553,20,0.7196399,0.0009601116180419922,-128.8692167450091,-410.06584798792227,-415.61667883057805,0.46185124,0.8539586067199707,0.6420707702636719,28.92489504814148,1.7914953231811523,720000,2.851107358932495,-421.2653706498444,66.42761123952523,-406.14174720256386,-595.8611497431993,5,-298.5815215110779,-133.84881217585877,-0.004827582,0.3808460235595703
438.74102210998535,14.179077399228111,-1.0842661e-05,18,19000,1.3994979858398438,33.76640868186951,0.48395586013793945,20,0.7157915,0.0010571479797363281,-108.22205648202039,-364.2023976936457,-378.8351842377902,0.44596106,0.874077320098877,0.541022777557373,29.955247402191162,1.6017448902130127,760000,2.4082584381103516,-1730.8630214832724,6205.463689737284,-341.83337084570064,-28778.673670634627,5,-180.95680558681488,-292.15441210549795,-0.004306611,0.231658935546875
471.5087115764618,128.10312340574924,-1.0826076e-05,19,20000,1.4519174098968506,32.7486777305603,0.47555065155029297,20,0.71497065,0.0009241104125976562,2.9378192950339197,-30.840203245598076,-174.4077754072246,0.46808928,0.931837797164917,0.5561859607696533,28.792950868606567,1.6252033710479736,800000,2.500488519668579,-1664.7271952969954,5701.326121754877,143.5607771845478,-26500.26355984807,5,128.87017786502838,-251.74380106894168,-0.005892641,0.2928037643432617
503.91395711898804,16.379411345077965,-1.0626829e-05,20,21000,1.3284494876861572,32.39892935752869,0.47768640518188477,20,0.7015628,0.0008866786956787109,-120.91898638088415,-390.61672925124475,-408.28930732622575,0.41746435,0.815047025680542,0.5769798755645752,28.503265380859375,1.5857939720153809,840000,2.5631096363067627,-321.19992272108794,59.45783853474933,-363.86034403917546,-477.6178904771805,5,-225.4490121603012,-80.83848256743936,-0.007449009,0.374312162399292
535.7965121269226,127.55623814036154,-1.0424623e-05,21,22000,1.36690354347229,31.876580953598022,0.45168089866638184,20,0.68706167,0.0005750656127929688,30.626799196310763,82.11753470203917,-168.6653443375392,0.44944626,0.8808693885803223,0.5641026496887207,28.20085573196411,1.4854860305786133,880000,2.3057477474212646,-621.2083182180301,2680.10069704883,173.07207151777013,-12278.727317929268,5,291.68762639164925,-65.89956663438537,-0.004081476,0.2366020679473877
568.943608045578,148.04175041190402,-1.0412592e-05,22,23000,1.3345799446105957,33.13506817817688,0.4624338150024414,20,0.6852221,0.0009541511535644531,20.31594555164486,-5.704757758665084,-194.17161954083275,0.47968957,0.8332197666168213,0.5464777946472168,29.342978715896606,1.4581034183502197,920000,2.4541213512420654,-277156.8935522437,519093.97781494434,153.02100086360113,-1648619.6251682937,5,53.60509805381298,-47007.077029849854,-0.0056629423,0.390352725982666
601.7295806407928,37.157990501447074,-1.0247184e-05,23,24000,1.3164129257202148,32.78081178665161,0.44225120544433594,20,0.67463046,0.0010077953338623047,-109.56832192833167,-376.7907747291574,-422.7251312721824,0.40238208,0.8332104682922363,0.5769011974334717,29.00126576423645,1.5319931507110596,960000,2.4561927318573,-345.2210107430816,84.27699476753845,-326.0699123993892,-470.94209840893745,5,-184.28007411956787,-100.26586284049822,-0.008264356,0.3245048522949219
634.3296933174133,76.43205726072067,-1.0078701e-05,24,25000,1.560293436050415,32.58430552482605,0.5137596130371094,20,0.6634123,0.0009882450103759766,55.20048546852259,97.52514145180199,-48.46263584694924,0.39943987,1.0079140663146973,0.5431826114654541,28.612067699432373,1.4927153587341309,1000000,2.4018502235412598,76.39666099213063,737.6131294148851,160.74138480602338,-2952.6041344106197,5,578.886468321085,61.79909722641521,-0.005149814,0.3282816410064697
668.2532072067261,82.73148027680196,-1.001982e-05,25,26000,1.3009717464447021,33.91855454444885,0.4620778560638428,20,0.6598674,0.000827789306640625,31.436637382886374,66.52187855213282,-46.094627596423805,0.39063248,0.804192304611206,0.5858035087585449,29.651689052581787,1.8302311897277832,1040000,2.962763547897339,-217.693049537763,106.10382463686597,160.62886363345112,-447.9436831474304,5,20.13623459637165,-32.89670372686165,-0.004816107,0.47933220863342285
701.0246026515961,43.292070535795425,-1.0067336e-05,26,27000,1.3393313884735107,32.76532053947449,0.49283885955810547,20,0.66409373,0.0006787776947021484,60.59394910067751,103.6597202014747,22.526535666314203,0.837096,0.811793327331543,0.6354556083679199,28.88456702232361,1.5566723346710205,1080000,2.5380876064300537,-2568724.602384767,161650.94943037667,146.7731936144129,-2836014.1254975796,5,-2166843.6221725643,-558609.2992174544,-0.006362666,0.3169891834259033
734.9496817588806,134.4572630624107,-1.0050862e-05,27,28000,1.391066551208496,33.91697692871094,0.4797983169555664,20,0.66144294,0.0006399154663085938,-3.3470020183159095,-34.564257065144524,-285.9226498970615,0.42657036,0.875544548034668,0.5935237407684326,29.8479061126709,1.6922833919525146,1120000,2.672180414199829,-30847.005592416226,132858.58288183354,87.49910470341848,-609964.055463016,5,-251.9431699514389,-4697.276025990633,-0.0041684126,0.3520162105560303
769.5269854068756,94.88584279361645,-1.0027365e-05,28,29000,1.436121940612793,34.56752038002014,0.4870896339416504,20,0.6604458,0.0008568763732910156,-56.14008839371532,-228.76593794865056,-348.9712865764234,0.44340706,0.9075033664703369,0.689805269241333,29.8645236492157,1.8255012035369873,1160000,3.26450252532959,-19834.468283152768,85082.94154664937,-63.954303580424245,-390702.34767079353,5,-179.53129015862942,-2900.5127876409597,-0.0073575233,0.6323738098144531
803.8781521320343,128.44748610433632,-9.946087e-06,29,30000,1.4008543491363525,34.345149517059326,0.4848792552947998,20,0.6552642,0.0008530616760253906,-63.2831401893291,-237.05211126964136,-326.17682940007523,0.4312136,0.8826277256011963,0.5651373863220215,29.77325987815857,1.8794925212860107,1200000,3.1677193641662598,-331.2405440285802,73.27278272353254,17.91646550021431,-591.6165580451488,5,-264.59366714954376,-95.79939565428819,-0.0036713153,0.6520199775695801
838.4737193584442,20.446598418406126,-9.924257e-06,30,31000,1.3110482692718506,34.5885169506073,0.44252562522888184,20,0.6543235,0.0009992122650146484,69.6531027895251,161.97548302797614,133.92461758311921,0.57682735,0.8321354389190674,0.5637767314910889,30.730560064315796,1.5579218864440918,1240000,2.543275833129883,-25300.732594853638,107410.33047854074,192.21093792414243,-493481.1557440758,5,-199.10585090517998,-3777.719011105157,-0.008791645,0.3872196674346924
873.6684174537659,108.97232767100056,-9.839927e-06,31,32000,1.4353537559509277,35.18881130218506,0.4712653160095215,20,0.6482766,0.001453399658203125,-24.00933440985055,-123.69506636617464,-268.91175316129454,0.39655653,0.9270687103271484,0.6080429553985596,30.845511436462402,1.8200404644012451,1280000,2.9042510986328125,-313.1109818547964,57.89190414772999,48.74515212382976,-444.4264521896839,5,-226.4782591611147,-83.03769705608991,-0.0048063397,0.4438002109527588
908.8538219928741,24.341247566955843,-9.663868e-06,32,33000,1.5519163608551025,35.152703523635864,0.5028431415557861,20,0.6365345,0.0008535385131835938,-108.62840162092964,-346.7730035158656,-385.3699925624349,0.4856329,1.0100765228271484,0.6266262531280518,30.700422763824463,1.680985927581787,1320000,2.89401912689209,-92036.11326165125,323494.6198614504,-309.2832412973281,-1455888.6937722862,5,-325.6894627213478,-15579.244479809811,-0.004132993,0.5215373039245605
944.9705762863159,29.38327778040317,-9.496307e-06,33,34000,1.3665037155151367,36.10907959938049,0.46948790550231934,20,0.6258058,0.0009610652923583984,-100.11421723401,-332.320492128453,-378.2225846627207,0.5589494,0.8597874641418457,0.6772708892822266,31.76067066192627,1.7671222686767578,1360000,2.978797674179077,-231.39831802845,54.5956068040838,-295.5101621883001,-308.3816076517105,5,-87.31844565272331,-73.93627206863945,-0.00480351,0.4942591190338135
981.597954750061,75.70640823597901,-9.318782e-06,34,35000,2.1252806186676025,36.61229395866394,0.6983475685119629,20,0.6150833,0.0007572174072265625,-42.05692245645274,-189.75215925758397,-235.79887703267298,0.51811415,1.3821465969085693,0.667302131652832,31.266764402389526,1.9149692058563232,1400000,3.2170653343200684,-154559.04291539825,427186.3767674297,-38.66500558486505,-1773731.315808624,5,-44.72223515063524,-26663.318204955227,-0.0066183666,0.6163609027862549
1016.8318684101105,132.17682635830968,-9.229345e-06,35,36000,1.676647424697876,35.22497487068176,0.5568299293518066,20,0.6086743,0.0010361671447753906,-58.14772518714199,-217.78812351183382,-310.6969722975024,0.5217128,1.0778207778930664,0.5803966522216797,31.09883713722229,1.5229880809783936,1440000,2.44181227684021,-215.46527479961514,92.76500908769943,43.247415275231575,-317.7954588532448,5,51.271236434578896,-55.147802181310894,-0.005858539,0.307598352432251
1053.9188842773438,100.42358719508663,-9.129368e-06,36,37000,1.675072431564331,37.08119249343872,0.514183521270752,20,0.60324544,0.0006082057952880859,-26.998591202244704,-134.33341242737404,-220.24624989104805,0.7149032,1.1176390647888184,0.6024961471557617,32.64428782463074,1.649472951889038,1480000,2.7587037086486816,-25615.307196572423,72342.00434187292,33.95552050974206,-306081.92263513803,5,159.68266278505325,-3636.615660393162,-0.005522756,0.48345017433166504
1089.712076663971,10.690109364315004,-9.043867e-06,37,38000,1.3422062397003174,35.77500104904175,0.4640343189239502,20,0.5985953,0.0010001659393310547,24.770461732133572,21.09468411632505,8.736545279006773,0.7719122,0.8434982299804688,0.6115386486053467,31.2793550491333,1.8587093353271484,1520000,3.149230718612671,1.1577140241861343,504.3966111515504,40.5804348001969,-1988.9160804450512,5,341.26446557044983,17.153654315748096,-0.0052289786,0.595881462097168
1124.947910308838,15.85899560238264,-8.9645755e-06,38,39000,1.4172422885894775,35.22344160079956,0.49411821365356445,20,0.5939763,0.0010576248168945312,33.88960568987235,39.11086139866282,19.528456923166367,0.7653708,0.885941743850708,0.5855646133422852,31.398500680923462,1.477858066558838,1560000,2.403505325317383,-28112.69468769431,115205.25536219974,59.80495684820015,-529887.5262202024,5,328.0983399152756,-4146.858729378619,-0.004599452,0.291212797164917
1163.084368467331,8.864813190504735,-9.026463e-06,39,40000,1.4351484775543213,38.12759304046631,0.4742865562438965,20,0.5977972,0.0010221004486083984,33.43979803923396,64.43011317470891,55.00024955075392,0.8497092,0.9173130989074707,0.6376709938049316,33.22084927558899,2.0931107997894287,1600000,3.467883586883545,-65456.16991470754,230032.9564150351,77.92880831203422,-1043815.0702148676,5,144.43339493870735,-10366.773585193687,-0.0067910035,0.6639642715454102
1199.546855688095,19.217597059946815,-9.072811e-06,40,41000,2.0712039470672607,36.45510911941528,0.611600399017334,20,0.5998379,0.0012671947479248047,29.360935728765742,59.27619530782355,21.409019116584794,0.77473533,1.4049568176269531,0.6367747783660889,31.67142915725708,1.6482133865356445,1640000,2.7088348865509033,-1215.9836439013482,2212.7301478673985,74.46184630204891,-6854.633773088455,5,96.23452696204185,-195.82964576706857,-0.0020129585,0.40197038650512695
1236.6419758796692,11.405693573374739,-8.815577e-06,41,42000,2.1059093475341797,37.08676600456238,0.6886692047119141,20,0.58416116,0.001116037368774414,34.55365174614785,25.757270793318792,12.035084779826775,0.57666487,1.3577265739440918,0.5938117504119873,32.30641770362854,1.6408600807189941,1680000,2.6702473163604736,51.650652550905946,15.15523070944911,38.08272148553478,13.65868291258812,5,81.98276996612549,21.916848080183136,-0.005957463,0.3684980869293213
1274.7466461658478,10.479155401333548,-8.644409e-06,42,43000,1.546661138534546,38.096707582473755,0.5366787910461426,20,0.5740861,0.0009899139404296875,39.03528224945123,70.40522384138961,49.87816662241391,0.79277587,0.9733970165252686,0.7252347469329834,33.03140473365784,2.1395184993743896,1720000,3.5146448612213135,-27739.760061593355,75483.4103182051,78.99244143699465,-330064.2451235056,5,186.64007151126862,-3984.373148997831,-0.00791475,0.5731070041656494
1312.0099656581879,87.80816209896393,-8.322472e-06,43,44000,1.945530891418457,37.25603771209717,0.617530345916748,20,0.5570266,0.0010793209075927734,-0.8705057855630715,-36.40056857419847,-211.50249353316067,0.49301568,1.2681050300598145,0.6842341423034668,31.984155654907227,2.138117551803589,1760000,3.3211097717285156,11.032866001874208,35.368753896342945,16.582134902704173,-96.45958289504051,5,52.22123542428017,17.657165756559838,-0.0019058478,0.4704728126525879
1348.6742579936981,3.1049717053731563,-8.04641e-06,44,45000,1.6258888244628906,36.64974069595337,0.5550146102905273,20,0.5410698,0.0012047290802001953,25.362523654103292,29.127034676514647,25.709876212071887,0.522091,1.0329084396362305,0.6234445571899414,32.383296489715576,1.6109037399291992,1800000,2.63706111907959,-273931.06182259694,823150.743884793,34.1037073588797,-2879751.279182911,5,111.29527321457863,-61316.262299006594,-0.0041258773,0.37875938415527344
1385.643592119217,16.557459624831672,-7.883143e-06,45,46000,2.057788848876953,36.95675754547119,0.5846664905548096,20,0.5323842,0.0033233165740966797,46.39107787866248,89.48444872263451,73.64089446009024,0.5159595,1.41972017288208,0.6096258163452148,32.08108878135681,1.7220423221588135,1840000,2.812697172164917,-120328.95147408228,268430.4932640866,117.2051955618657,-926959.0591769516,5,-105.93981230258942,-18437.584295433433,-0.003837135,0.4509286880493164
1424.0721282958984,9.65378800900007,-7.8108715e-06,46,47000,1.639909267425537,38.417107582092285,0.5675184726715088,20,0.5280978,0.0010249614715576172,30.954345797355472,55.97879725651474,40.23407752473227,0.59311026,1.031569004058838,0.6229898929595947,34.00283432006836,1.7301902770996094,1880000,2.761963367462158,-483.14906752416863,185.83029230806522,66.15380685149941,-963.1819365695119,5,38.12453453987837,-82.55360186234546,-0.0037187366,0.383958101272583
1461.6810262203217,8.981003023282542,-7.702393e-06,47,48000,1.3912839889526367,37.60126328468323,0.4575154781341553,20,0.5224112,0.0007059574127197266,28.394977777503534,64.33917184047533,53.73294933516673,0.6203994,0.8746540546417236,0.6104123592376709,33.55270171165466,1.619976282119751,1920000,2.6533098220825195,-126997.5201861525,276912.08411711815,75.6265298394951,-1000794.3216569424,5,108.93964278697968,-19509.984312440716,-0.0063742073,0.38921356201171875
1500.0094616413116,111.40205217190983,-7.520949e-06,48,49000,1.3826560974121094,38.32035303115845,0.4727754592895508,20,0.51321185,0.0010313987731933594,-42.71964821346888,-198.3990913103979,-270.4686818074707,0.5276458,0.870535135269165,0.6735663414001465,33.92922759056091,1.813225269317627,1960000,3.005159378051758,2.884187285043299,60.744877602246774,21.707206043834383,-166.54511934518814,5,67.39249685406685,5.472470567304292,-0.003921735,0.4625513553619385
1538.1278412342072,31.97174035314705,-7.439124e-06,49,50000,1.488785743713379,38.11069202423096,0.49984073638916016,20,0.5096766,0.0010280609130859375,28.22985156584186,68.69542236775386,5.841611587712674,0.5565244,0.9439833164215088,0.6100566387176514,33.7291259765625,1.7161750793457031,2000000,2.8887104988098145,-31.54947361201048,81.9433857454484,95.69911618081467,-329.02115716040134,5,22.2837193608284,-8.405299632703585,-0.004674961,0.5073871612548828
1568.9485783576965,35.868671710411384,-7.2516777e-06,50,51000,1.6071357727050781,30.81419539451599,0.5288548469543457,20,0.49889055,0.001277923583984375,26.48837726376969,63.28366055026049,-5.240943441714997,0.5822602,1.0334985256195068,0.6313338279724121,26.75575852394104,1.4715979099273682,2040000,2.4461216926574707,-131524.57170137204,572936.1432680156,91.92974424086847,-2628895.310796201,5,30.266827911138535,-28856.177684517595,-0.0043803663,0.32972168922424316
