Data-TimeEnvSampleProc,Policy-MaxReturn,LossAfter,ModelSampler-n_timesteps,Data-EnvSampler-EnvExecTime,Time,Policy-AverageDiscountedReturn,Data-EnvTrajs-MinReturn,Data-EnvTrajs-NumTrajs,Data-TimeEnvSampling,Model-TimeModelFit,Policy-TimeSampleProc,Data-EnvTrajs-AverageReturn,Policy-NumTrajs,Data-EnvTrajs-StdReturn,Data-EnvTrajs-MaxReturn,Policy-AverageReturn,Policy-AverageAbsPolicyMean,Policy-TimeStep,ItrTime,Iteration,Policy-TimeAlgoOpt,n_timesteps,Data-EnvTrajs-AverageDiscountedReturn,Policy-StdReturn,Policy-AveragePolicyStd,Policy-TimeSampling,Policy-MinReturn,LossBefore,Data-EnvSampler-PolicyExecTime
0.00054168701171875,-4855354.773626387,-0.0048356857,440000,0.32801246643066406,182.25005888938904,-1712081.403411394,-246.3520816935251,5,0.7483327388763428,22.946139335632324,0.5255792140960693,-43.00019913905364,20,173.01405716623546,255.43510149891375,-4896963.597993123,0.98564255,2.7524237632751465,26.45559024810791,10,0.5838165283203125,11000,27.49172447195515,23673.867468337976,0.8673449,1.6216986179351807,-4944209.579518318,-1.2767252e-05,0.39933180809020996
0.0008347034454345703,-479.7669357955456,-0.0063399714,480000,0.3350498676300049,210.88529634475708,-9162.95178400083,-436.94454041744615,5,0.7598509788513184,25.143900632858276,0.4464375972747803,-311.21399254503956,20,89.45456374126591,-159.35821722289617,-55837.94331087694,0.6271242,2.72198224067688,28.628501176834106,11,0.583385705947876,12000,-58.02520810489123,236265.95733377215,0.864275,1.6725068092346191,-1085629.8793105632,-1.2716322e-05,0.4036524295806885
0.0005183219909667969,-224.62539595365524,-0.004701626,520000,0.37533092498779297,240.01315927505493,-147556.23768192006,-413.57596573483175,5,0.9207031726837158,25.455900192260742,0.2529783248901367,-395.2405636015274,20,20.50811740173947,-356.235442003415,-706037.327470985,0.6607713,2.7331700325012207,29.11318612098694,12,0.656552791595459,13000,-101.74713485763996,1090013.1025255485,0.84870917,1.782073974609375,-2573873.8747193217,-1.2550428e-05,0.516650915145874
0.0007245540618896484,-454.73153126239777,-0.0065444508,560000,0.41512465476989746,268.76578187942505,-748039.3911873959,-316.4435089580363,5,1.078260898590088,24.8876793384552,0.45746850967407227,-249.39602579311818,20,42.51446853626949,-190.30512837982243,-2884300.3019682625,0.67837745,2.7723302841186523,28.740694284439087,13,0.5955181121826172,14000,-38.69081708706263,1232115.1389287233,0.8396097,1.6889560222625732,-4174680.966374755,-1.2429259e-05,0.6337709426879883
0.0007462501525878906,87.74059870839119,-0.005770269,600000,0.37790417671203613,298.62563586235046,27.36218234869022,29.42651066707712,5,1.0776150226593018,26.095885753631592,0.4333477020263672,51.130307984945055,20,21.57504550767727,85.49748646896579,0.5182084619998932,0.59230715,2.6774985790252686,29.85506820678711,14,0.6198511123657227,15000,79.51734983768361,42.27174337419215,0.83198535,1.592510461807251,-112.68751561641693,-1.2342232e-05,0.6729507446289062
0.0005617141723632812,-177.68818247318268,-0.006597668,640000,0.481492280960083,328.8075590133667,-172735.59375834934,66.03627679839968,5,1.279505968093872,26.205504179000854,0.39854979515075684,151.27533647491538,20,68.88070113593493,226.4125476083178,-852628.5574603528,0.644718,2.6902012825012207,30.1773362159729,15,0.5534558296203613,16000,88.84290278978483,1041839.6401605473,0.8248638,1.620955467224121,-3212029.7231042385,-1.2261683e-05,0.7680535316467285
0.0005545616149902344,190.6965495944023,-0.004761444,680000,0.380063533782959,359.7340486049652,-438.09190178974177,134.99482999705586,5,1.1095681190490723,27.15419912338257,0.43565869331359863,197.22253570630977,20,36.88364857324596,236.05996439743612,-3592.6321289662274,0.56598943,2.653616189956665,30.921306610107422,16,0.6284842491149902,17000,101.10484635685985,15225.074235987247,0.798333,1.5533502101898193,-69824.4456691891,-1.1923491e-05,0.7037820816040039
0.0005545616149902344,211.91951900720596,-0.002505359,720000,0.4354724884033203,389.8011860847473,78.17706487313336,105.14534961489603,5,1.2120325565338135,26.181113958358765,0.47476792335510254,203.69486169370523,20,52.233394381828404,247.49091945522127,166.0715309791267,0.44995162,2.6645801067352295,30.060926914215088,17,0.5290145874023438,18000,97.66307561325125,35.83412999264486,0.77144426,1.625298261642456,75.17824441194534,-1.1584424e-05,0.7446880340576172
0.0008747577667236328,4.322987854480743,-0.0033762204,760000,0.48837709426879883,419.6826500892639,-813.0351899875307,238.83157306551954,5,1.2856838703155518,26.04261064529419,0.44057393074035645,258.33453990855526,20,16.792602736031657,286.74264873089504,-5824.939564023167,0.49671367,2.5240046977996826,29.859366416931152,18,0.5882277488708496,19000,104.61509743403676,24097.696775630233,0.76905406,1.4707846641540527,-110845.82652157545,-1.1555311e-05,0.7635536193847656
0.0008821487426757812,214.71682286262512,-0.005307247,800000,0.5370497703552246,450.2927362918854,65.72792439513829,237.15810713471205,5,1.4058434963226318,26.68945813179016,0.369661808013916,262.2565037342696,20,16.31915207221118,279.5681324866942,153.13671326711773,0.4331419,2.5063438415527344,30.6053729057312,19,0.6039271354675293,20000,108.78047390745454,39.706734539969666,0.77141625,1.5064661502838135,72.79294329881668,-1.1593483e-05,0.8343839645385742
0.0006875991821289062,328.42349684238434,-0.0039289515,840000,0.530813455581665,480.3437809944153,105.13058977307121,249.95082134905908,5,1.6056792736053467,25.968003273010254,0.3978850841522217,272.4711015902614,20,11.855992281808966,281.35864018019834,183.0209549691528,0.4615492,2.4644110202789307,30.041165590286255,20,0.6281158924102783,21000,112.00613636670057,248.57412513746323,0.751135,1.4009788036346436,-659.2497237920761,-1.1315597e-05,1.0381321907043457
0.0009007453918457031,381.32774978876114,-0.0037103356,880000,0.4498116970062256,511.2378582954407,113.27616874826965,280.7659536631927,5,1.3734712600708008,27.1250319480896,0.29926133155822754,296.26832852015167,20,13.091695208597468,314.25570678838704,278.66956635564566,0.41191232,2.383002996444702,30.890818119049072,21,0.5566604137420654,22000,123.85223847617931,58.252647796001405,0.7438221,1.484903335571289,161.38504564762115,-1.1240823e-05,0.8915500640869141
0.0007534027099609375,309.68838280439377,-0.0057770982,920000,0.5245022773742676,542.8855381011963,-29462.984557304742,137.13277580021807,5,1.5457513332366943,27.553877353668213,0.35229015350341797,186.06915303000306,20,34.23865886407051,237.40276891225298,-184308.7724170357,0.48703703,2.542081594467163,31.644513368606567,22,0.6117634773254395,23000,119.73381551562284,382191.2564776542,0.73731196,1.5606675148010254,-1220634.8625236154,-1.1141448e-05,0.9783248901367188
0.0010187625885009766,213.27540919184685,-0.005783045,960000,0.513739824295044,574.4480130672455,50.646515853938475,291.0454411760079,5,1.518099069595337,27.73835253715515,0.3054513931274414,295.7250269486808,20,2.7167542373488165,298.57009152608595,129.43885482251645,0.48758003,2.2963995933532715,31.55629587173462,23,0.5467288494110107,24000,126.51441481106448,31.039749483630256,0.7310196,1.4210093021392822,60.68023723363876,-1.104278e-05,0.9557342529296875
0.0005612373352050781,367.89768970012665,-0.0059859706,1000000,0.4994962215423584,605.8880031108856,122.54933343760533,235.9086858605033,5,1.3765466213226318,27.722723245620728,0.2875504493713379,239.934086203116,20,2.782484027555092,243.53793072600854,294.0474127277732,0.4417242,2.326099395751953,31.428540468215942,24,0.5835914611816406,25000,101.66997669928114,23.1146896661995,0.70580226,1.416299819946289,248.43214535713196,-1.0684753e-05,0.8416244983673096
0.001020193099975586,237.30326634645462,-0.0034835266,1040000,0.47662830352783203,637.3162422180176,-296.9736443779732,179.20321397797804,5,1.398181676864624,27.75027847290039,0.24437928199768066,221.06558850666448,20,34.76379323394097,268.8979514435276,-2680.336343124509,0.46330118,2.268650770187378,31.420411348342896,25,0.5189113616943359,26000,114.44662398133956,12467.120017199228,0.6989173,1.4831340312957764,-57023.0025241971,-1.0588409e-05,0.8768858909606934
0.0007922649383544922,247.03759595751762,-0.0020742354,1080000,0.48229098320007324,668.7880754470825,91.43219939847442,210.65893192305347,5,1.3691926002502441,27.852641582489014,0.30768418312072754,237.30498329300502,20,17.53072231020593,262.28200539184587,190.89272215217352,0.45026684,2.234131336212158,31.4592227935791,26,0.5052084922790527,27000,115.60590594106426,39.65754710927524,0.6852217,1.3752379417419434,92.83267343044281,-1.0438918e-05,0.8538341522216797
0.0008358955383300781,167.68902706354856,-0.0050249817,1120000,0.4676487445831299,700.78178191185,-160950.63926681,235.36045239697864,5,1.4020452499389648,28.335493564605713,0.2886617183685303,244.46618797962546,20,12.258633180969474,268.700994720762,-473333.7648574758,0.54036903,2.2484896183013916,31.988726377487183,27,0.5595173835754395,28000,105.23344307063141,1420505.375210506,0.67280906,1.3906986713409424,-4855219.65318951,-1.0227423e-05,0.9015281200408936
0.0010075569152832031,256.3371902704239,-0.0039905324,1160000,0.509796142578125,733.1460945606232,-93070.42757290005,221.04374723245675,5,1.414259910583496,28.665818691253662,0.24665236473083496,229.02592623504046,20,11.477853630867818,251.59679202759827,-335084.672199361,0.47844934,2.2747724056243896,32.35858488082886,28,0.5278289318084717,29000,101.87563427285109,1031377.2997006921,0.6511898,1.4816138744354248,-4584163.620145917,-9.872653e-06,0.8669967651367188
0.001058340072631836,243.76649197936058,-0.0025616314,1200000,0.5955381393432617,765.4306454658508,105.73601712718195,173.3557448502569,5,1.5632436275482178,28.540676593780518,0.2614150047302246,192.35089764141458,20,14.656964545300234,214.8785678386701,205.06823466271163,0.3667325,2.168438673019409,32.27597737312317,29,0.5218570232391357,30000,87.52309348404684,28.81008195074813,0.6457862,1.3642504215240479,137.78460636734962,-9.810303e-06,0.9281189441680908
0.0009253025054931641,339.67099636793137,-0.004906466,1240000,0.5238921642303467,797.5389366149902,118.92199517447045,275.5095324193315,5,1.4840006828308105,28.2446551322937,0.3385927677154541,279.4080868381842,20,2.5242849806207808,281.8548606868237,291.2261031523347,0.3674316,2.356163263320923,32.09654235839844,30,0.5420632362365723,31000,116.62279576478882,21.847798807620492,0.6383513,1.4371280670166016,223.02091097831726,-9.705951e-06,0.9224300384521484
0.0011219978332519531,296.1592745780945,-0.0024698884,1280000,0.4559652805328369,830.3684237003326,115.92128139052731,224.96592296900886,5,1.3109583854675293,28.69947910308838,0.472658634185791,242.57008040806517,20,13.32567636826386,264.039605054262,244.78967893123627,0.34106335,2.8094124794006348,32.82333493232727,31,0.6246888637542725,32000,119.01423571306375,27.484639968233157,0.62740505,1.682832956314087,190.45517534017563,-9.525649e-06,0.8202941417694092
0.0009162425994873047,335.2684026956558,-0.004823192,1320000,0.5102348327636719,863.3578388690948,-60759.71382638432,279.3936053158521,5,1.4757153987884521,28.98836922645569,0.4124617576599121,291.22096957407814,20,9.48485999798152,302.1185701386301,-350743.3768976748,0.45289153,2.515784740447998,32.98343253135681,32,0.5632076263427734,33000,126.80554882159188,576682.2320237578,0.6238622,1.4864413738250732,-2540831.6870008707,-9.471705e-06,0.9239583015441895
0.0007612705230712891,323.3461626172066,-0.004781735,1360000,0.44208431243896484,896.390172958374,133.18306896498137,258.5936824097776,5,1.2767417430877686,29.01693367958069,0.4322817325592041,275.5214988043078,20,14.497403343777384,294.5661749149171,302.5744182690978,0.36963162,2.7312698364257812,33.02809548377991,33,0.5639424324035645,34000,128.5573664957543,10.800314562166156,0.6018431,1.6647391319274902,281.7705497741699,-9.088699e-06,0.8033392429351807
0.0007398128509521484,384.1421140432358,-0.0028455171,1400000,0.4940516948699951,930.8926696777344,135.0492886678498,208.31972064436584,5,1.3077704906463623,30.352731704711914,0.4228394031524658,253.8502193540334,20,45.15407621111736,323.37721198755315,281.7724155783653,0.38485563,2.8308517932891846,34.49510741233826,34,0.5625324249267578,35000,134.22855498958455,223.45811382918228,0.5900503,1.7491209506988525,-494.5746002793312,-8.923515e-06,0.779782772064209
0.001238107681274414,320.57224720716476,-0.0055663805,1440000,0.439453125,964.805252790451,-6774.051139974652,231.11810016910917,5,1.1251435279846191,30.24301791191101,0.32796740531921387,274.89888070703404,20,39.14815123938669,321.9085788150674,-46894.32633710727,0.37298965,2.5319926738739014,33.90752673149109,35,0.6251723766326904,36000,136.1931022952146,140720.08675191362,0.5836825,1.5195157527923584,-488356.7781187147,-8.78494e-06,0.6561503410339355
0.0007925033569335938,246.27508932352066,-0.0040809945,1480000,0.4571714401245117,998.7469525337219,-5816.235137744404,315.77316771744324,5,1.3061707019805908,30.17867612838745,0.2724020481109619,319.9711479922659,20,4.9458194309657415,327.64031108765727,-40808.56671233177,0.37937215,2.4472949504852295,33.93653464317322,36,0.5550384521484375,37000,134.1131760483805,123202.62456498889,0.5768144,1.593005657196045,-434868.43187099695,-8.668065e-06,0.8081164360046387
0.0012059211730957031,378.21315932273865,-0.0035555256,1520000,0.4738185405731201,1031.8466322422028,-652.7253892888918,311.25243005805766,5,1.4373352527618408,29.14146637916565,0.42629337310791016,314.11511323706196,20,1.6831249765574328,316.02638705025186,-5421.125225935876,0.34601706,2.497856378555298,33.08798050880432,37,0.5323734283447266,38000,130.47170582710987,24719.630842413084,0.57021713,1.5074577331542969,-113168.99324405193,-8.569365e-06,0.9274141788482666
0.001020669937133789,317.9256073832512,-0.0049625975,1560000,0.6156768798828125,1065.6598427295685,-1636.8838687660361,308.4673634143626,5,1.7139477729797363,29.497294425964355,0.43750429153442383,317.56790260770066,20,7.55154726915963,329.59160557308246,-12155.217600600421,0.4348618,2.587723731994629,33.80806565284729,38,0.5969135761260986,39000,131.29208804835235,51704.114099783415,0.56092626,1.525043249130249,-237295.43511652946,-8.400497e-06,1.0513520240783691
0.0007448196411132812,410.8005195260048,-0.004686506,1600000,0.5370721817016602,1100.2320704460144,-92.87808471859657,281.7269910197819,5,1.5736048221588135,30.523666620254517,0.3773922920227051,292.41415493745046,20,9.562259223552225,308.868247093981,-1393.725865292549,0.40489724,2.4686033725738525,34.56888937950134,39,0.6007797718048096,40000,122.8002883784147,7670.772448982975,0.55875087,1.4496400356292725,-34829.69207364321,-8.357479e-06,0.9958503246307373
0.0008955001831054688,308.30626940727234,-0.0043317983,1640000,0.502683162689209,1134.0096745491028,129.97332606154217,274.8196277864533,5,1.4359195232391357,29.715209484100342,0.3976454734802246,291.4571187707863,20,11.930396084600835,307.4950693434048,294.6091906562448,0.29345024,2.6155600547790527,33.77105093002319,40,0.5960917472839355,41000,120.12990453281665,11.044544953154078,0.5465555,1.582561731338501,262.18296045064926,-8.142393e-06,0.8987033367156982
0.0005917549133300781,341.5087334513664,-0.0039535644,1680000,0.5126383304595947,1168.077136516571,143.45117690233224,210.17688680968135,5,1.5422453880310059,30.12537407875061,0.29790472984313965,250.2450284985389,20,26.744712538201625,281.888210312182,326.36052957475187,0.26458183,2.382040023803711,34.05274271965027,41,0.5630512237548828,42000,132.38970645387053,13.55546218929705,0.5293234,1.5076382160186768,288.0043714046478,-7.829344e-06,0.9938063621520996
0.0008423328399658203,370.4639422297478,-0.005180796,1720000,0.46294379234313965,1203.3008332252502,130.57183398875503,202.83468513680242,5,1.2678797245025635,31.570538759231567,0.32093167304992676,226.2585270110137,20,17.618666617545653,251.11798555821827,311.12458616942166,0.2662002,2.3621652126312256,35.203879833221436,42,0.5572528839111328,43000,133.35414841934795,20.777812169281898,0.51425934,1.4531967639923096,260.08800077438354,-7.541442e-06,0.7713325023651123
0.0009808540344238281,177.32972127199173,-0.0025385295,1760000,0.5339479446411133,1240.826089143753,103.61971067151515,295.19894134499896,5,1.7104871273040771,32.86956715583801,0.4913015365600586,311.0108899921831,20,9.972998628694153,326.6877934831316,126.46331914663315,0.33342865,2.9319541454315186,37.51619219779968,43,0.5823018550872803,44000,137.67702664706815,28.32087965373797,0.51154464,1.8075165748596191,75.99416983127594,-7.483391e-06,1.1348662376403809
0.0009949207305908203,367.3303016424179,-0.0032692305,1800000,0.4881551265716553,1275.114580631256,143.87747816355787,318.55609219275505,5,1.5388293266296387,30.27310276031494,0.3881828784942627,328.02048857037227,20,5.499360576748456,335.63620698805175,343.1237557858229,0.31570497,2.4664647579193115,34.281962633132935,44,0.5372488498687744,45000,137.0565464921728,16.423333738814083,0.5135149,1.5093519687652588,316.25901985168457,-7.522713e-06,1.0126876831054688
0.0009877681732177734,439.76192808151245,-0.0034909588,1840000,0.46065402030944824,1309.563017129898,-2883.2425619828236,234.27672951327267,5,1.3477222919464111,30.65864610671997,0.34148478507995605,289.6826746244419,20,34.29039760853543,334.8510436272468,-20567.504768402876,0.32301447,2.4326562881469727,34.44284105300903,45,0.5622215270996094,46000,139.2734460312672,91244.88625394762,0.50556344,1.475196123123169,-418294.7253394127,-7.339261e-06,0.8485598564147949
0.0010542869567871094,353.9168151021004,-0.0042714197,1880000,0.45671868324279785,1344.1568520069122,-2162.024243985239,264.63983025953183,5,1.3471651077270508,30.40642237663269,0.40622901916503906,311.99324152657374,20,36.24073087769069,356.11332724051425,-15769.000025996565,0.34636128,2.830077886581421,34.586761713027954,46,0.6725826263427734,47000,141.34788828332597,70132.51695444995,0.49809375,1.691389560699463,-321469.54096353054,-7.2024395e-06,0.8558871746063232
0.0010530948638916016,361.9763899445534,-0.004253091,1920000,0.5025737285614014,1379.8990542888641,-4448.146115985339,317.9869291555545,5,1.4813814163208008,31.521265983581543,0.5039088726043701,326.8717736990367,20,6.1032659832271134,333.82952487412064,-30471.933247235418,0.29436305,2.7193336486816406,35.731738805770874,47,0.6311585903167725,48000,132.4273890089148,128333.38703555665,0.4904761,1.55169677734375,-589298.9578284025,-7.0872397e-06,0.9372925758361816
0.0010042190551757812,339.68507194519043,-0.006047204,1960000,0.45322370529174805,1416.481118440628,133.19263591809315,291.44919873119073,5,1.392338752746582,32.4954674243927,0.5060582160949707,316.013163227306,20,18.60529484354862,335.4007261242507,306.39563500285146,0.30818802,2.682835817337036,36.57640767097473,48,0.569561243057251,49000,141.6504518205228,32.596612800269305,0.48353857,1.5687506198883057,245.35699051618576,-6.9186344e-06,0.9000234603881836
0.0010318756103515625,383.3881548047066,-0.008342357,2000000,0.4691908359527588,1443.9303860664368,-56570.87903594454,332.5152452540486,5,1.3409550189971924,24.01494598388672,0.26856160163879395,339.7094843971325,20,6.163008519989282,346.74360048176067,-197117.36073980108,0.27472875,2.0834670066833496,27.442640781402588,49,0.55179762840271,50000,136.37290833520143,860744.5578938087,0.47955883,1.244729995727539,-3949015.9005777836,-6.838138e-06,0.8383958339691162
0.0008511543273925781,339.32349199056625,-0.0027450633,2040000,0.3701050281524658,1469.112773656845,131.0464435300902,212.39240918967084,5,0.9448916912078857,22.06479024887085,0.28824782371520996,264.4322819686574,20,29.72224780008253,297.95982034641753,267.14785617142917,0.2813744,2.1623992919921875,25.17593240737915,50,0.5357570648193359,51000,138.46177184801675,30.926145959951544,0.47705525,1.3207504749298096,204.16700392961502,-6.807505e-06,0.5470390319824219
