Policy-TimeSampling,Data-TimeEnvSampleProc,Policy-AverageDiscountedReturn,Policy-TimeStep,Model-TimeModelFit,Data-EnvTrajs-AverageDiscountedReturn,Policy-NumTrajs,LossAfter,Policy-TimeSampleProc,ModelSampler-n_timesteps,n_timesteps,LossBefore,Time,Data-EnvSampler-EnvExecTime,Policy-AverageAbsPolicyMean,Policy-MinReturn,Data-EnvTrajs-StdReturn,Policy-AverageReturn,Data-EnvTrajs-MaxReturn,Data-EnvTrajs-MinReturn,Policy-AveragePolicyStd,Iteration,ItrTime,Data-EnvTrajs-NumTrajs,Policy-StdReturn,Data-EnvTrajs-AverageReturn,Data-TimeEnvSampling,Policy-TimeAlgoOpt,Data-EnvSampler-PolicyExecTime,Policy-MaxReturn
1.826791763305664,0.0007228851318359375,40.0822193671646,3.058607578277588,24.38807964324951,22.321498150796412,20,-0.0020257565,0.584226131439209,440000,11000,-1.2415766e-05,188.25471186637878,0.42760396003723145,1.2188057,14.16069823410362,1.6077458789810464,64.92372032339044,31.87216037005062,27.420015225866322,0.8371501,10,28.8337721824646,5,19.033839471286633,29.999597765844488,1.3838415145874023,0.5956647396087646,0.9201490879058838,93.40396297466941
1.9698469638824463,0.0010268688201904297,34.888290928712536,3.0625908374786377,26.3584303855896,20.781398322174393,20,-0.0027365761,0.3916904926300049,480000,12000,-1.2183793e-05,219.11064791679382,0.4529287815093994,1.4374714,-583.4642664515413,0.78405496712437,54.62461461862404,29.52143686013344,27.190055917701383,0.82136697,11,30.850409507751465,5,148.3901965685907,28.50690949604175,1.4253456592559814,0.6498181819915771,0.9337506294250488,145.44262842088938
1.581010341644287,0.0033240318298339844,15.713820231375262,2.6297051906585693,27.26506543159485,19.103282756306186,20,-0.0025107933,0.43389320373535156,520000,13000,-1.2042666e-05,250.82570791244507,0.5348923206329346,1.3025677,-273.6271783434786,1.601353880511763,25.94222359393825,30.731611387058198,26.078013207031532,0.80945396,12,31.70537233352661,5,69.4855909704692,27.667270112596565,1.8029561042785645,0.5815553665161133,1.220069169998169,69.49155069782864
1.508819341659546,0.0009055137634277344,32.57584333317561,2.5115795135498047,27.795782327651978,16.209067714153356,20,-0.003512678,0.3771626949310303,560000,14000,-1.2010575e-05,282.48229932785034,0.3962869644165039,1.5796714,-198.53975707106292,2.982997372223567,58.88982891743653,31.587169837528865,22.76893032418086,0.80560946,13,31.649152517318726,5,66.15210818181447,28.113240718379256,1.338808298110962,0.5861406326293945,0.903937816619873,109.79098694212735
1.7317283153533936,0.0008845329284667969,-697.3046250317763,2.8943591117858887,27.919163942337036,19.250082891767395,20,-0.005093095,0.5282402038574219,600000,15000,-1.1869428e-05,314.6407895088196,0.397719144821167,1.1936878,-9672.243356676918,1.4515982268901744,-3484.3446803873617,30.721585152767865,26.882705220739382,0.7960272,14,32.147090673446655,5,3834.2726368480853,29.59354860638831,1.3264307975769043,0.5722904205322266,0.8929092884063721,77.74786040838808
1.6784086227416992,0.0009946823120117188,-6.853936638189197,2.7965810298919678,27.181301832199097,15.730589434543925,20,-0.0024539514,0.39678168296813965,640000,16000,-1.1754009e-05,346.17655539512634,0.42565488815307617,1.1020867,-2274.8818960622884,1.756783883369703,-146.61215682930487,29.95729037586544,25.209461326250366,0.7856895,15,31.515748500823975,5,568.6944792043777,28.454011540431395,1.5340576171875,0.6729679107666016,1.067427396774292,51.09765065368265
1.7325611114501953,0.0010280609130859375,5.703867253864658,2.8867247104644775,28.63947892189026,19.59953397496686,20,-0.001707636,0.48708176612854004,680000,17000,-1.1484937e-05,379.2693519592285,0.4657580852508545,1.1183621,-893.0337506071664,2.851782357404775,-28.951884912413856,32.35050549651099,24.523802596622023,0.77044654,16,33.08617067337036,5,198.3535828698934,30.023255117322083,1.5564470291137695,0.6288912296295166,1.0463826656341553,28.92824007035233
1.6165006160736084,0.0009112358093261719,14.48816741014532,2.7643842697143555,28.84855341911316,14.228935186665307,20,-0.003959877,0.5123474597930908,720000,18000,-1.1230835e-05,412.2084596157074,0.38303518295288086,0.87410635,-6.308923565782607,1.9443865945196672,6.2939628201191224,24.23226560288942,19.208700664369672,0.7520347,17,32.93506693840027,5,7.881343583754195,21.866466014655185,1.3168363571166992,0.5678122043609619,0.8967323303222656,19.955788776976988
1.7001566886901855,0.0009469985961914062,23.138878187143668,2.8256418704986572,12.448819875717163,13.055846757971011,20,-0.0031471376,0.5177547931671143,760000,19000,-1.10319115e-05,428.9795422554016,0.42838120460510254,0.93111306,38.11522348158178,3.229107894899322,50.884713410359836,24.6520609113086,14.968179306167686,0.73793924,18,16.756215572357178,5,8.601155048998988,20.252254077002,1.4787070751190186,0.57430100440979,1.0062754154205322,72.00947067543166
1.5410327911376953,0.0010364055633544922,-138.31940473919911,2.557586193084717,7.77335524559021,18.60086808177219,20,-0.0037087651,0.4309868812561035,800000,20000,-1.0848557e-05,440.75580286979675,0.40656256675720215,0.9569669,-11589.40773932822,2.980693135600197,-570.4456162166214,32.68631579854191,23.293301580188476,0.72497535,19,11.766951322555542,5,2527.940855999272,28.037746481527428,1.4324183464050293,0.554879903793335,0.9868373870849609,28.687567596090958
1.5757479667663574,0.0009906291961669922,32.29467468197268,2.5499370098114014,25.088138341903687,19.408017858551624,20,-0.001790377,0.3711662292480469,840000,21000,-1.0701374e-05,469.7340908050537,0.4090127944946289,0.82590383,38.87902334041428,2.0236421410741565,81.6316485467476,32.164493986223725,26.294237536431194,0.7173788,20,28.97124481201172,5,28.33218468858686,28.9973323883126,1.3281779289245605,0.5684568881988525,0.8834319114685059,158.06838959176093
1.6319489479064941,0.0006730556488037109,31.416431277029982,2.656904697418213,29.214800357818604,19.703333611758318,20,-0.0038155974,0.3891284465789795,880000,22000,-1.049602e-05,502.85581064224243,0.37679386138916016,0.854259,45.75562283350155,2.660163819052443,79.38348995511114,31.13915067389013,25.434215289607994,0.7025967,21,33.11693072319031,5,15.987592528048017,27.807301605435327,1.237027645111084,0.6100056171417236,0.8178417682647705,108.85694028623402
1.9868977069854736,0.0010306835174560547,-171.79243026523488,3.249741792678833,29.244015216827393,20.889661733439038,20,-0.0011831395,0.6026957035064697,920000,23000,-1.0345728e-05,536.6708085536957,0.3934450149536133,0.71695286,-12036.550450882874,3.4074677577501937,-792.5366528410086,34.30734757158247,25.232450487975136,0.6914405,22,33.80652976036072,5,2770.1288365499354,28.59341150148372,1.3091223239898682,0.6192376613616943,0.8809854984283447,65.42780840455089
1.4945883750915527,0.0009768009185791016,27.09113046124176,2.366497039794922,28.653098106384277,20.788177885016744,20,-0.0058922893,0.2755618095397949,960000,24000,-1.0286142e-05,569.0692009925842,0.37421393394470215,0.8122943,28.57201379846083,1.807310704292767,37.29513427534694,29.426876324069784,24.224214183653103,0.68795353,23,32.39235472679138,5,4.9641646064483025,27.28728177279057,1.3675920963287354,0.5658218860626221,0.9574599266052246,45.87586519726028
1.5148887634277344,0.0009918212890625,31.12570174027446,2.4153125286102295,30.094034671783447,21.370750086932055,20,-0.002294389,0.3296668529510498,1000000,25000,-1.01603855e-05,602.8604328632355,0.38413166999816895,1.1114116,55.42850977415219,1.7117933352690098,66.0571309802639,31.083084157151653,27.359717640654267,0.680445,24,33.77817940711975,5,7.565525973119858,28.935397517927385,1.2614805698394775,0.534151554107666,0.8352468013763428,87.21178259514272
1.4904990196228027,0.0010597705841064453,-6.779337484267853,2.4391286373138428,29.314995527267456,22.695982799846938,20,-0.0022012587,0.3831655979156494,1040000,26000,-1.0188278e-05,635.9021556377411,0.39163732528686523,1.5382963,-6521.417371008545,2.1502891826837764,-230.57112362550544,32.173912123845575,26.051002859315748,0.68180984,25,33.0334358215332,5,1443.7757093496582,29.952843402345728,1.2754228115081787,0.5298240184783936,0.848797082901001,223.93018325511366
1.8586034774780273,0.0008878707885742188,8.727615183897356,2.848609209060669,29.506399393081665,21.65394982154193,20,-0.0040427493,0.3632490634918213,1080000,27000,-1.0065904e-05,669.4997396469116,0.36775708198547363,1.154862,-3036.2405526945367,2.8008453331217202,-113.42271629118041,32.49064911347988,25.432049064929238,0.671153,26,33.59160327911377,5,671.9927771450549,28.61706997307824,1.232994794845581,0.6020233631134033,0.8303282260894775,104.10012788698077
1.4710991382598877,0.0010845661163330078,36.83305916386642,2.436227560043335,29.842936515808105,16.646199220701416,20,-0.003244574,0.3631000518798828,1120000,28000,-9.831572e-06,703.1258685588837,0.3832409381866455,1.2631584,56.51836093259044,19.022063746409327,67.64657433726533,30.480287206701643,-14.607337282921383,0.6551584,27,33.618242025375366,5,6.119307740545578,5.572296453895234,1.3356828689575195,0.5608327388763428,0.9162414073944092,77.74918035697192
1.71661376953125,0.0012068748474121094,21.780539037625708,2.8050501346588135,28.02059054374695,23.656422801599636,20,-0.0028282017,0.46826863288879395,1160000,29000,-9.540681e-06,735.2350599765778,0.3750903606414795,1.0699667,20.908911940350663,1.1900024468770898,31.537982539746736,31.699765776407272,28.523139503102204,0.63787097,28,32.10311532020569,5,5.9905045050890795,30.261304994612328,1.2735810279846191,0.586470365524292,0.8584187030792236,40.87808009632863
1.4328157901763916,0.001058340072631836,37.987717875564925,2.346888780593872,30.65957760810852,25.10736823088536,20,-0.0024643035,0.340526819229126,1200000,30000,-9.082892e-06,770.143059015274,0.5193419456481934,1.5644951,53.85184808121994,1.1132344364234288,77.45160432880948,34.45566503903634,31.621832791997786,0.6121101,29,34.901541233062744,5,11.508955726980169,32.57357182930993,1.8896663188934326,0.5428192615509033,1.3181109428405762,92.6790537275374
1.557844638824463,0.0009868144989013672,19.389402952002467,2.513991355895996,30.79375195503235,24.77623176162046,20,-0.0015641861,0.33252716064453125,1240000,31000,-8.893054e-06,804.7051992416382,0.36215925216674805,1.2805823,15.606767546123592,0.5054478111226747,21.96874223054765,32.01947269892785,30.517832939851772,0.60104954,30,34.55353140830994,5,2.859664594133996,31.07004356484156,1.242455244064331,0.5876824855804443,0.8422720432281494,29.225409938255325
1.5380361080169678,0.0010118484497070312,34.3913113905262,2.480029344558716,30.533401012420654,24.17027035679915,20,-0.0018309182,0.3378942012786865,1280000,32000,-8.634206e-06,839.3341729640961,0.41574716567993164,1.5898494,49.51612453418784,1.537268973559925,72.85232588775106,33.20560665297105,28.960719322528824,0.5887324,31,34.61782455444336,5,8.59747816587953,31.249646077145194,1.600414752960205,0.5782854557037354,1.130669116973877,85.54059486836195
1.5421509742736816,0.0011286735534667969,24.28118494594719,2.540444850921631,31.07546830177307,22.612877467234178,20,-0.0012537176,0.4205820560455322,1320000,33000,-8.307281e-06,874.3907914161682,0.4321622848510742,1.2199169,31.488033589965198,0.7452245119419173,34.176982781433615,29.308747004246303,27.165324473683604,0.56922793,32,35.040400981903076,5,1.4088827869435618,28.10158413210943,1.4191207885742188,0.5538299083709717,0.950469970703125,37.59646892431192
1.7882087230682373,0.0012085437774658203,24.427441265466136,2.9759716987609863,30.96509599685669,24.32837259860492,20,-0.0014281335,0.5595245361328125,1360000,34000,-8.0798645e-06,909.7415978908539,0.4154396057128906,1.1750989,27.654661919514183,1.474215913294252,31.513801498770043,33.05852898200578,29.327558230346238,0.5565404,33,35.34727191925049,5,2.0109333348099128,31.492163773104778,1.3983581066131592,0.5887405872344971,0.9480564594268799,34.93810693296837
1.69883394241333,0.0009398460388183594,32.75176356120367,2.7038002014160156,31.161242961883545,25.164398871706624,20,-0.0013188887,0.4225728511810303,1400000,35000,-7.851466e-06,945.0309581756592,0.4041407108306885,1.4436196,48.10328578832559,1.2630243352709722,62.94895299537893,34.5352779886124,31.283765211798823,0.54596394,34,35.275986433029175,5,11.457914249077838,32.55160391828207,1.4077093601226807,0.561331033706665,0.9636588096618652,84.77227035909891
1.560638427734375,0.000982522964477539,27.44020262293974,2.4749343395233154,31.92007327079773,24.09066763735739,20,-0.0032262665,0.32877278327941895,1440000,36000,-7.4859354e-06,980.7403409481049,0.39037489891052246,1.1810715,38.30225353623973,1.178851790673672,47.14469571925874,33.50313449029882,30.20012745762123,0.5267705,35,35.700774908065796,5,5.265572271033673,31.29704457075335,1.3002369403839111,0.544581413269043,0.8761551380157471,59.7111776471138
1.7601492404937744,0.000972747802734375,23.88021314103834,2.8687686920166016,31.33497905731201,24.119711593167487,20,-0.0017309079,0.42733311653137207,1480000,37000,-6.9975335e-06,1016.1591393947601,0.36045384407043457,1.128721,28.692330624209717,0.5429124829841877,32.06789684356754,32.02589564309297,30.51838491454603,0.5008571,36,35.413490772247314,5,1.4409266638545322,31.58524829365387,1.2001945972442627,0.6547760963439941,0.8079893589019775,35.389598120586015
1.7090752124786377,0.0010302066802978516,31.337951658241813,2.8816699981689453,31.116459131240845,25.09025983443043,20,-0.0014110121,0.5347862243652344,1520000,38000,-6.7761466e-06,1051.941630601883,0.4905679225921631,1.275529,41.26491717156023,1.205623851544558,57.33771849115146,33.58632097021209,30.32982459825642,0.48745197,37,35.76987957954407,5,9.032372392833835,31.957787846607353,1.7679662704467773,0.5936601161956787,1.234196662902832,79.72120083961636
1.5230712890625,0.0012969970703125,25.21838792544505,2.56997013092041,31.32140588760376,19.862805213470203,20,-0.0037817224,0.4290344715118408,1560000,39000,-6.5349805e-06,1087.6103703975677,0.43180227279663086,1.2160115,25.8514054439147,16.647820060795535,30.943100768036675,30.44164687724614,-13.829732942106482,0.47596583,38,35.658350706100464,5,1.597956506972429,7.644907988470356,1.7634272575378418,0.5991988182067871,1.2455604076385498,33.67671049098135
1.6908316612243652,0.0011029243469238281,36.395300623240495,2.7428138256073,20.08064556121826,24.372667260594415,20,-0.0014403369,0.4974484443664551,1600000,40000,-6.330776e-06,1111.85626912117,0.41939616203308105,1.1791892,38.256766488804715,1.2125128804341303,62.81871264092333,33.666046028867704,30.234100701443403,0.46938574,39,24.240116119384766,5,14.214738525576093,31.875773509729562,1.4129669666290283,0.5167758464813232,0.9551315307617188,87.69493422098458
1.6292774677276611,0.0009250640869140625,28.215892705361973,2.67397403717041,31.47289752960205,24.163445669603966,20,-0.0012578311,0.4568636417388916,1640000,41000,-6.1636233e-06,1147.3139452934265,0.3987267017364502,1.5699221,-291.13193171611056,1.5250554027031684,44.08291739634005,33.795688528641506,29.10203669619969,0.46102917,40,35.44791626930237,5,80.29029611618833,31.554183328905697,1.2978169918060303,0.5527763366699219,0.8641903400421143,86.36294516734779
1.8231384754180908,0.0011112689971923828,0.25399166744512985,2.8240439891815186,29.914874792099,23.33097654181038,20,-0.0028226317,0.3470473289489746,1680000,42000,-5.9670006e-06,1181.4543681144714,0.43063855171203613,1.2635571,-414.5008642068133,1.0756820608313498,-44.958169617805105,31.2209919515643,28.34301957657128,0.45185772,41,34.134899616241455,5,109.36879355973032,29.817153367234823,1.3927817344665527,0.6370291709899902,0.923576831817627,13.344084415351972
1.693941354751587,0.0010483264923095703,26.38346726419047,2.6433260440826416,32.01493501663208,25.500096988115256,20,-0.0011023171,0.28449368476867676,1720000,43000,-5.777026e-06,1217.272272825241,0.3469364643096924,1.3871287,32.86760904220864,1.4150126613990757,37.90834366924828,35.56790579300409,31.186706813907172,0.44118682,42,35.81092429161072,5,2.1208811161878267,33.081528811011324,1.1454510688781738,0.5928547382354736,0.7627110481262207,41.422087639104575
1.9555139541625977,0.0011417865753173828,23.79406294467662,3.3152782917022705,32.4612672328949,23.619886962220654,20,-0.0042100223,0.6893093585968018,1760000,44000,-5.6978083e-06,1254.1858592033386,0.35379838943481445,1.2409955,28.889033977349754,1.9304778847525488,37.361491907099115,33.14848521498266,28.204882415676693,0.4383792,43,36.90068435668945,5,6.4528952029341005,30.520350759286124,1.1205081939697266,0.5872707366943359,0.7333104610443115,48.947399015771225
1.6484780311584473,0.0008943080902099609,19.839164804223238,2.618565320968628,32.58041477203369,22.425962492247585,20,-0.003772634,0.42113423347473145,1800000,45000,-5.602329e-06,1290.3673996925354,0.32884764671325684,1.6997727,-13.313388565700734,0.8483391819604975,22.335885747226712,30.119380307882956,27.799415822300336,0.43507427,44,36.17804765701294,5,13.348698556406742,28.48399260573217,0.9760825634002686,0.5286176204681396,0.6189227104187012,37.77394490130246
1.5829381942749023,0.0013470649719238281,24.734132412755507,2.6627931594848633,34.84997010231018,21.04713306703721,20,-0.0035528694,0.4824976921081543,1840000,46000,-5.421207e-06,1329.067326784134,0.3796882629394531,1.2630597,20.800594512926182,1.0401314939811404,28.145331391863873,28.41391506354876,25.230064778398994,0.42653516,45,38.694108724594116,5,3.490376996068835,27.08376219360239,1.1728224754333496,0.5589978694915771,0.7577993869781494,35.21911294263555
1.7890315055847168,0.0011777877807617188,20.179303145717096,2.858611822128296,33.71635055541992,24.535483796693534,20,-0.0015711242,0.48439884185791016,1880000,47000,-5.1042684e-06,1366.8266441822052,0.3661360740661621,1.1706507,-20.371608152985573,1.4378709625275143,9.241172443341929,34.03674110956673,30.09471845204404,0.41428235,46,37.75092124938965,5,17.967830417093005,31.222175132726743,1.172210693359375,0.5105254650115967,0.7733950614929199,40.13493987591937
1.362513780593872,0.0010235309600830078,28.73791749444582,2.2916386127471924,32.87336039543152,24.111380251747395,20,-0.0038253225,0.38578009605407715,1920000,48000,-4.973194e-06,1403.339201927185,0.38266754150390625,1.3112159,36.70709978265222,0.32092669018411424,46.694324096950005,31.023995193459985,30.139470348134427,0.4089285,47,36.50748324394226,5,9.232322022117117,30.555655407760288,1.3388206958770752,0.5220885276794434,0.919384241104126,73.45268983021379
1.3997650146484375,0.0009822845458984375,27.146109750037915,2.397211790084839,34.31600570678711,24.47198628945052,20,-0.0020048697,0.3762087821960449,1960000,49000,-5.0195654e-06,1441.2108652591705,0.34089183807373047,1.2337561,31.504506396944635,1.6437108419897453,41.12918932554312,33.72566683669571,29.333460810005704,0.41184,48,37.867430686950684,5,7.357077935776355,30.975847868508897,1.1513352394104004,0.5482401847839355,0.7796905040740967,59.51283305231482
1.5661969184875488,0.0011920928955078125,26.058857463227298,2.591360569000244,34.60031342506409,24.225978021001552,20,-0.004304026,0.4012742042541504,2000000,50000,-5.021938e-06,1479.7618489265442,0.4031343460083008,1.1201528,34.282051880145445,2.1636044809803487,41.99327783652116,32.573152528658106,26.710841474335773,0.4109635,49,38.54094982147217,5,4.929255860003808,30.30976964594032,1.3450555801391602,0.5896408557891846,0.9015276432037354,51.38063979358412
1.1713340282440186,0.0010409355163574219,30.008083145180166,1.8134219646453857,33.558403730392456,24.13860662572234,20,-0.00063670747,0.1591792106628418,2040000,51000,-4.958648e-06,1516.4508502483368,0.38187623023986816,1.1890147,43.382183195324615,0.7264844817171345,51.295886678696114,32.57995954041147,30.669550056388896,0.40648395,50,36.6792094707489,5,4.646162747322446,31.52472188245817,1.3037927150726318,0.47582316398620605,0.8743302822113037,60.8089779765578
