Time,Policy-TimeSampleProc,Policy-AverageDiscountedReturn,Data-EnvSampler-PolicyExecTime,Data-TimeEnvSampleProc,Data-TimeEnvSampling,Data-EnvSampler-EnvExecTime,Data-EnvTrajs-NumTrajs,LossAfter,Policy-AverageAbsPolicyMean,LossBefore,Policy-MaxReturn,Policy-NumTrajs,Data-EnvTrajs-AverageReturn,Iteration,ModelSampler-n_timesteps,Policy-MinReturn,Policy-StdReturn,Policy-TimeSampling,Policy-AveragePolicyStd,Policy-TimeAlgoOpt,ItrTime,n_timesteps,Data-EnvTrajs-MaxReturn,Data-EnvTrajs-AverageDiscountedReturn,Policy-AverageReturn,Data-EnvTrajs-MinReturn,Model-TimeModelFit,Policy-TimeStep,Data-EnvTrajs-StdReturn
465.016464471817,0.8806202411651611,21.25851348703649,0.6936819553375244,0.0008344650268554688,1.0951509475708008,0.36519742012023926,5,-0.0021334335,0.5049002,-1.08020695e-05,46.99464686380816,20,28.45847771834981,17,720000,24.46132127265446,4.962943402628358,2.275455951690674,0.7136617,0.6849255561828613,40.97526741027832,18000,31.858084405861675,19.754730993981234,34.511932461700056,23.952457402110518,36.00385522842407,3.873228073120117,3.3111188514905683
498.78898572921753,0.3510119915008545,30.584366132232695,1.0073683261871338,0.0011560916900634766,1.5639803409576416,0.5123817920684814,5,-0.0027469853,0.5116856,-1.0626261e-05,60.405604608822614,20,23.779708997943306,18,760000,32.13505772999633,6.776651090049288,1.5714449882507324,0.7011043,0.5298702716827393,33.763866901397705,19000,26.14424407506508,17.418973344343804,44.96310841497179,20.51833013479663,29.68321204185486,2.4902491569519043,2.0317725689351915
537.1301307678223,0.5543909072875977,25.006216467608002,0.9396507740020752,0.0006537437438964844,1.387075662612915,0.40552449226379395,5,-0.003068255,0.62515295,-1.0482552e-05,43.769182412477676,20,29.334838832858054,19,800000,19.985494021166232,4.387093483059768,2.2733988761901855,0.69053465,0.7873516082763672,38.33613920211792,20000,32.48854435812814,22.554769809904254,32.00230173550553,25.463839243968668,33.31300067901611,3.631417989730835,2.777411628884234
569.7623000144958,0.3278391361236572,23.177715235375583,1.1164593696594238,0.0011839866638183594,1.7682771682739258,0.5946776866912842,5,-0.003327843,0.6013992,-1.0399001e-05,36.27754430938512,20,27.65206104080883,20,840000,25.673313131846953,2.668968179222945,1.3820037841796875,0.68600893,0.5540850162506104,32.62232828140259,21000,32.496829562206514,21.269739979745147,32.590478334886214,25.264940350165393,28.556346893310547,2.293778419494629,2.6305033444723387
610.1228857040405,0.766322135925293,31.97533558341985,0.8086519241333008,0.0010530948638916016,1.244258165359497,0.3995213508605957,5,-0.0047184746,0.7565827,-1.006511e-05,52.27621432952583,20,29.791279530579448,21,880000,30.34233195296838,5.730067130710262,2.2103970050811768,0.6634856,0.7171726226806641,40.33917832374573,22000,32.511795721459954,22.888714213970843,40.924428703195005,26.01095924035811,35.357993841171265,3.733025550842285,2.7676655193862847
638.7510938644409,0.3445394039154053,27.68425705381157,1.2271063327789307,0.0010881423950195312,1.8850631713867188,0.6049463748931885,5,-0.0053012106,0.710517,-9.898443e-06,35.58069609905942,20,32.64197297474555,22,920000,19.54202054720372,3.789197186252099,1.379525899887085,0.6532008,0.45525503158569336,28.620747327804565,23000,37.32812609107849,25.11645818543632,27.7555956504013,30.632206107113962,24.502426862716675,2.2291343212127686,2.65232469274787
679.4645047187805,0.2517068386077881,38.59216884250709,1.0505480766296387,0.0017027854919433594,1.5823121070861816,0.4785935878753662,5,-0.0024214012,0.6934555,-9.89519e-06,109.84765570858144,20,32.21627820917968,23,960000,52.81090114056133,15.946158843967872,1.3936433792114258,0.65379953,0.4831249713897705,40.70343279838562,24000,34.3618002369323,24.09045060452348,67.30431339130101,29.85157747177675,36.942793130874634,2.1730329990386963,1.7685346374505593
714.209802865982,0.5986084938049316,40.56860290112254,0.8044798374176025,0.001255035400390625,1.1890101432800293,0.3528473377227783,5,-0.0019763182,0.8362167,-9.623015e-06,93.2597927339375,20,32.743080739274916,24,1000000,52.90748115302995,12.051136797486622,2.255040168762207,0.63719803,0.7887046337127686,34.73747420310974,25000,35.59391802126897,24.684921651278138,76.77866498017538,28.706831805347928,29.874026775360107,3.669415235519409,2.6776108393446134
748.6213235855103,0.29650378227233887,40.191771509467245,1.2446203231811523,0.0012717247009277344,1.893409013748169,0.5978763103485107,5,-0.0022171636,0.9234434,-9.600412e-06,68.66370560787618,20,35.11626424382361,25,1040000,37.07313893921673,6.618496139224428,1.315410852432251,0.6335326,0.5256061553955078,34.400758266448975,26000,36.64161208951494,25.65337700963617,59.01900070037955,32.91837079951224,30.30888080596924,2.1939640045166016,1.4072822899649404
789.807285785675,0.5807054042816162,20.479445707913495,0.843782901763916,0.0009710788726806641,1.232966423034668,0.35471296310424805,5,-0.0024066865,0.9802184,-9.061265e-06,27.07980627694633,20,34.902175049503526,26,1080000,4.517053781484719,6.256314515158952,2.4119620323181152,0.6009647,0.745880126953125,41.174872159957886,27000,36.81783275757883,24.35682189982215,13.061595589325588,32.65237743570973,36.15149641036987,3.786555051803589,1.488219404610632
819.3809533119202,0.27963757514953613,31.321947058842994,1.200195074081421,0.0014274120330810547,1.8231186866760254,0.5719563961029053,5,-0.0031801015,0.7473133,-8.958205e-06,59.75470041640801,20,34.742062007657864,27,1120000,51.046437164826784,2.298208673169952,1.3998935222625732,0.59520715,0.5293772220611572,29.566966772079468,28000,37.28885604931619,23.797751565669,55.12164972807368,33.51890539380361,25.495301246643066,2.24428129196167,1.436395491248591
862.0780234336853,0.3119471073150635,20.06340708208095,1.090721607208252,0.0014014244079589844,1.6664798259735107,0.5305886268615723,5,-0.0069723576,1.042947,-8.732954e-06,25.914330426836386,20,35.37031429671036,28,1160000,16.489731030887924,2.1651158351873705,1.3299987316131592,0.5823484,0.4636869430541992,42.689247369766235,29000,37.32351559041952,24.963404336844526,21.594604586639615,33.921186575305256,38.88534760475159,2.133364200592041,1.1255993034309166
896.000869512558,0.5730094909667969,30.538669873753825,0.7797274589538574,0.0007336139678955078,1.1498291492462158,0.339780330657959,5,-0.0013228562,1.0496708,-8.360097e-06,63.60131102940068,20,36.08628957595725,29,1200000,47.83899027341977,4.0711949627914965,2.2623448371887207,0.56113917,0.7705891132354736,33.915462255477905,30000,38.45053204746613,25.773845232342154,52.82507515940233,34.27021508682972,29.131399869918823,3.6300716400146484,1.5805604065085719
928.1105704307556,0.4215359687805176,29.36202317028697,1.2254292964935303,0.0014126300811767578,1.8198509216308594,0.5487828254699707,5,-0.00079025404,1.1663228,-7.989798e-06,45.29467809665948,20,36.54790170307535,30,1240000,39.993723638297524,1.3666330250259235,1.343285083770752,0.5395358,0.5173368453979492,32.102057456970215,31000,37.663948956724,26.1485722266999,42.09341677665943,34.62314677362121,27.96730899810791,2.311375617980957,1.1224807470869027
971.4095904827118,0.2896745204925537,24.684966847854838,0.8170239925384521,0.0010237693786621094,1.2184231281280518,0.36530327796936035,5,-0.004570511,1.1946023,-7.653369e-06,35.43584607873345,20,37.31213380539894,31,1280000,29.115309951273957,1.6877978644058478,1.3022444248199463,0.52343446,0.540867805480957,43.2904314994812,32000,39.036435445617016,26.60930767746594,31.652476858829324,36.54360454442281,39.87898588180542,2.177342176437378,0.8952907909902132
1005.220148563385,0.9221162796020508,18.069506886769528,0.7606687545776367,0.0009658336639404297,1.1266956329345703,0.3328511714935303,5,-0.0021663788,1.2006407,-7.3480637e-06,18.033569910214283,20,36.702885535814616,32,1320000,8.856331987772137,2.612266404923932,2.2694180011749268,0.5072958,0.7568778991699219,33.8077335357666,33000,38.24809976621472,25.710557780064892,13.405855627445272,35.48989940997192,28.708250522613525,3.9691734313964844,0.9087577301011996
1050.7797400951385,0.49555468559265137,27.967436298187113,1.32139253616333,0.0013065338134765625,1.9798874855041504,0.5923113822937012,5,-0.0026020813,1.1443398,-7.228473e-06,47.36060872487724,20,37.37500405964608,33,1360000,41.87312616035342,1.6974159113604343,2.1720352172851562,0.5032051,0.7576167583465576,45.54950571060181,34000,38.44537559391984,26.18678063042031,44.57727025944041,36.54987876020744,40.10117554664612,3.4638137817382812,0.6842993965545735
1082.3215098381042,0.6203310489654541,36.14415756957735,1.1725022792816162,0.0008394718170166016,1.7758612632751465,0.5541157722473145,5,0.011628698,1.3135098,-7.0232722e-06,72.97907549515367,20,37.0084866258286,34,1400000,58.71645724307746,3.675263058730885,2.2310023307800293,0.49309206,0.7356188297271729,31.536792516708374,35000,38.76865839623865,26.055855398166756,67.13369716887537,35.329283803170085,26.12790536880493,3.628298282623291,1.3259746944168769
1123.0397403240204,0.3100249767303467,26.309430296329605,1.2823054790496826,0.0014083385467529297,1.9065191745758057,0.5790562629699707,5,-0.0025130927,1.0719575,-6.6269886e-06,37.565005461045075,20,36.88576838011198,35,1440000,30.89336224878207,1.7941600786324727,1.3266479969024658,0.47234097,0.5155606269836426,40.70938801765442,36000,39.345513832606905,26.201673600801247,35.626009492731825,35.140776099793854,36.61630892753601,2.176682710647583,1.7466729555472433
1161.622290611267,0.6552364826202393,31.54081110243655,0.7625393867492676,0.0007989406585693359,1.1237304210662842,0.3292984962463379,5,-0.0028091888,1.0166696,-6.1302194e-06,54.878634141758084,20,39.58098243631845,36,1480000,46.3908945475705,2.1882840811768203,2.2442126274108887,0.44969183,0.7958636283874512,38.56492900848389,37000,42.40492804091201,28.878718641334945,49.69538490888662,38.137063382567284,33.70292258262634,3.734677314758301,1.5638828542552994
1201.851068019867,0.47426462173461914,30.82029274744226,1.3191852569580078,0.0014386177062988281,1.936922311782837,0.5666658878326416,5,-0.0045761443,1.2284853,-5.826388e-06,51.33975461497903,20,38.49979830678349,37,1520000,44.29338398203254,1.7176267051257381,1.3008983135223389,0.43554437,0.45307207107543945,40.22165274620056,38000,40.5481898720361,27.689322757832525,47.148007722606415,35.66593625175443,35.98760104179382,2.291996955871582,1.6146182323712106
1239.7822997570038,0.70937180519104,24.663774245873366,0.763390302658081,0.0005307197570800781,1.1405258178710938,0.345062255859375,5,-0.0026702816,1.1735137,-5.316776e-06,38.85407226532698,20,37.87581782702042,38,1560000,29.30359766370384,3.1085225490150052,2.2679810523986816,0.41384864,0.741898775100708,37.92514896392822,39000,39.10371144154117,27.157502303606105,34.24761833739467,36.53274961586031,33.01252555847168,3.768970251083374,0.9707273003339856
1273.368498325348,0.30956101417541504,31.20953219742031,1.2312161922454834,0.0015208721160888672,1.852085828781128,0.5725986957550049,5,0.015283901,1.2230778,-4.8402585e-06,63.1792181879282,20,38.90643428460053,39,1600000,40.981288705952466,5.222931732364716,1.40999436378479,0.3950896,0.5187370777130127,33.57681059837341,40000,42.08389023754229,28.016995320041087,47.82837649379216,35.14473074132627,29.46322989463806,2.2574329376220703,2.388111134072382
1317.4243314266205,0.27944064140319824,28.205930199899377,0.8082690238952637,0.0009641647338867188,1.2105011940002441,0.3703346252441406,5,-0.0011411404,1.2903718,-4.7466256e-06,44.58055995032191,20,38.82924065281925,40,1640000,35.93847874784842,2.2089269554967474,1.3295180797576904,0.39177778,0.5262289047241211,44.05024433135986,41000,41.24544071816086,28.353665186935995,40.978459905600175,37.14444256337451,40.69026851654053,2.1463396549224854,1.449568255326482
1353.0487849712372,0.6898181438446045,28.436942429150008,0.7397150993347168,0.0008001327514648438,1.0914812088012695,0.3222084045410156,5,-0.0028002106,1.268094,-4.3601967e-06,38.3020893689536,20,39.204243105657135,41,1680000,26.903978614951484,3.055865445389536,2.389153480529785,0.37871546,0.7629587650299072,35.61954092979431,42000,41.143920221862125,28.217981624182805,33.8556949336169,36.723839416723926,30.658997297286987,3.8656604290008545,1.6355212617296884
1392.1516926288605,0.4292733669281006,26.720533774563357,1.2900121212005615,0.0013077259063720703,1.9051878452301025,0.5660388469696045,5,-0.0014639595,1.1085186,-4.1915164e-06,37.63860347960144,20,38.420979332971136,42,1720000,30.173815556801856,1.8766831744092811,1.5532302856445312,0.3736071,0.48104000091552734,39.094907999038696,43000,39.989201020946844,27.6711189609258,34.89471280146317,36.62850147299818,34.662439584732056,2.5238075256347656,1.112069616654377
1436.2953026294708,0.5762710571289062,25.303338746417033,0.8578732013702393,0.0009183883666992188,1.244861125946045,0.35307931900024414,5,0.01655762,1.0205636,-4.1307317e-06,42.1358484365046,20,38.08965449995266,43,1760000,28.16937253193464,4.0937004746536605,2.3556830883026123,0.37006712,0.8227183818817139,44.13876414299011,44000,40.790299735435106,27.239014546805635,33.23054661061906,34.7701983410571,39.09894680976868,3.791581392288208,1.965340829067113
1489.9987514019012,0.8269731998443604,28.015741491030536,1.3604414463043213,0.0010099411010742188,2.0652477741241455,0.6560783386230469,5,-0.00204093,0.9461042,-4.1243657e-06,40.13627464714227,20,38.4895995354701,44,1800000,32.680159102834295,1.9751960959770125,2.5973496437072754,0.36912936,0.8976879119873047,53.689441442489624,45000,39.927262647723104,27.72220287067912,35.62395801615894,36.517808311569596,47.27442526817322,4.344956636428833,1.2270379199010315
1538.7185842990875,0.3227553367614746,32.30014203579573,1.4656572341918945,0.0014841556549072266,2.2122485637664795,0.6832022666931152,5,-0.00067399535,0.84207326,-4.1771364e-06,53.760554417967796,20,37.80935590039322,45,1840000,43.39193234499544,2.7389230003516922,1.440248727798462,0.37265858,0.5437235832214355,48.71124315261841,46000,40.728028231111544,27.187187624858137,48.727278600970024,35.59408035957611,44.16788578033447,2.3242454528808594,1.6828343841449203
1578.9800024032593,1.021606206893921,12.77286436148798,0.7869143486022949,0.0009202957153320312,1.1849477291107178,0.36468029022216797,5,-0.0013312444,0.7952325,-3.8932826e-06,51.571440149098635,20,38.662204613400775,46,1880000,-2318.4474012535065,515.9067620162839,2.833244562149048,0.36339098,0.8566689491271973,40.24623775482178,47000,41.60548417674377,27.926511422637702,-69.6694592076412,36.454571336421516,34.247135162353516,4.809953927993774,1.6833592952903023
1633.8405623435974,0.6657030582427979,27.878209851820593,1.4273724555969238,0.0014679431915283203,2.1615912914276123,0.6673028469085693,5,-0.002323158,0.74157465,-4.07148e-06,46.541433121077716,20,38.62333974323529,47,1920000,33.79831927199848,3.5359219135662188,2.541905641555786,0.36941886,0.8294048309326172,54.84834289550781,48000,39.47660539185055,28.235947851786882,40.052707168283085,36.64204176528942,48.60812997817993,4.073779821395874,1.0182328449851816
1687.5754663944244,0.5725255012512207,30.70236263423511,1.732865571975708,0.0014133453369140625,2.613072395324707,0.7983181476593018,5,-0.002176929,0.7089,-3.955078e-06,48.01025891304016,20,37.205358835073994,48,1960000,41.18647775507998,1.711084230597425,2.4958250522613525,0.365601,0.8081820011138916,53.723233699798584,49000,38.295033145817726,27.4542097301369,44.893335817522164,36.03946493950679,47.197192907333374,3.908214569091797,0.8936774652155395
1731.4820325374603,0.3268263339996338,30.385212640763065,1.355717658996582,0.0015540122985839844,2.039458990097046,0.6131958961486816,5,-0.0041485764,0.7346996,-3.4620489e-06,47.97761542350054,20,37.02436816821012,49,2000000,42.41027740575373,1.3280527611590638,1.5106983184814453,0.34821612,0.5549888610839844,43.89791011810303,50000,38.515925842566034,27.245690859415284,45.53265814549813,34.71969827112219,39.42634892463684,2.418797731399536,1.3386802196448988
1777.6015274524689,0.5587730407714844,32.93213959093474,0.8090901374816895,0.0009377002716064453,1.2131125926971436,0.36885690689086914,5,-0.003478645,0.7681749,-3.3765168e-06,51.49363141426875,20,38.41282106780178,50,2040000,41.509324114071205,2.1949469920085742,2.713472366333008,0.34399086,0.7917971611022949,46.11229348182678,51000,39.70497713761438,28.078535219041083,45.22526015120529,35.52260157318649,40.77441883087158,4.120770215988159,1.4858841933271518
