Policy-AverageDiscountedReturn,LossBefore,Policy-TimeSampling,Data-EnvTrajs-AverageDiscountedReturn,Time,Policy-NumTrajs,Data-EnvTrajs-StdReturn,Policy-TimeStep,ItrTime,Policy-AverageReturn,Data-EnvTrajs-NumTrajs,n_timesteps,Data-EnvTrajs-MinReturn,ModelSampler-n_timesteps,Data-EnvTrajs-AverageReturn,Policy-MaxReturn,Policy-AveragePolicyStd,Data-EnvSampler-PolicyExecTime,Policy-TimeAlgoOpt,Model-TimeModelFit,Data-EnvTrajs-MaxReturn,Policy-AverageAbsPolicyMean,LossAfter,Policy-MinReturn,Data-TimeEnvSampling,Data-TimeEnvSampleProc,Data-EnvSampler-EnvExecTime,Policy-TimeSampleProc,Iteration,Policy-StdReturn
-90.64544972738169,-1.129285e-05,1.5692379474639893,20.934474401801555,195.15303802490234,20,1.4404822079370838,2.5975775718688965,28.35225248336792,-591.741307735115,5,11000,26.404523659626804,440000,28.850824539233123,-47.81665474094916,0.7522797,0.6327884197235107,0.5928812026977539,24.777068376541138,30.39175784376021,0.7633779,-0.005435699,-2719.6762984367087,0.9742026329040527,0.0005900859832763672,0.313204288482666,0.41297388076782227,10,898.1147476761889
9.479428652213455,-1.1179287e-05,1.740804672241211,18.763288669557177,226.58703064918518,20,2.924284700898862,2.7157154083251953,31.42588210105896,6.275999678458902,5,12000,21.80947636472027,480000,25.385066202497374,19.918898719362915,0.743189,0.7922813892364502,0.5532150268554688,27.491366147994995,29.540735105382723,0.7437246,-0.0030018918,-3.6093741233926266,1.2149832248687744,0.001237630844116211,0.38602709770202637,0.3759911060333252,11,6.45859701334169
-1502.599297368398,-1.1063362e-05,1.679466724395752,19.52807679230002,258.7675714492798,20,1.8865937096696628,3.0210442543029785,32.17500329017639,-7429.862975763758,5,13000,23.08851044194881,520000,25.754927162758246,-5254.818605144828,0.73761886,0.5923924446105957,0.5722112655639648,28.233707427978516,28.642753048022396,0.8473328,-0.0028640197,-8883.077674924629,0.9175221920013428,0.001007080078125,0.2970104217529297,0.7411494255065918,12,1085.489104192289
25.079562457728013,-1.1032951e-05,1.694167137145996,19.41353203607635,291.15231943130493,20,2.454945249610102,2.700683116912842,32.37892961502075,50.42984851737856,5,14000,21.752920007217423,560000,26.349014216561386,62.117635672912,0.73534405,0.6389882564544678,0.5509488582611084,28.648703575134277,28.927079036060867,0.8467324,-0.002678906,39.64445445430465,1.026735782623291,0.0010256767272949219,0.35721588134765625,0.42270350456237793,13,5.3621546641313484
15.60388181989185,-1.078523e-05,1.6542689800262451,20.117274304672264,325.3689408302307,20,3.00527628281508,2.6482090950012207,34.20200538635254,22.935473475345496,5,15000,21.994368572349796,600000,26.2861447353625,27.856183741125278,0.7170249,0.7093312740325928,0.5533061027526855,30.444040775299072,31.064933821637084,0.9545394,-0.0019399626,17.456795775011415,1.1060073375701904,0.0011241436004638672,0.3643801212310791,0.4251267910003662,14,3.059011383494318
23.9984267386787,-1.032198e-05,1.6939263343811035,18.919318797046593,358.6700839996338,20,3.4819423914171237,2.876675844192505,33.29516863822937,34.96494192404862,5,16000,20.077908668940545,640000,25.14724537641238,39.683783299289644,0.68456787,0.6979124546051025,0.6552932262420654,29.34000587463379,29.564489911745802,0.8757367,-0.0046266266,29.540460447838996,1.0754201412200928,0.0008790493011474609,0.3465282917022705,0.4890730381011963,15,2.7618285297954683
26.663583609564284,-1.0172036e-05,1.70802640914917,22.43332463644689,391.80712938308716,20,2.4913983373152537,2.6388816833496094,33.126221895217896,49.89358770152321,5,17000,27.011135807029444,680000,30.344543448323797,55.46664984617382,0.6751956,0.7191903591156006,0.5454134941101074,29.372389316558838,34.50739201420618,1.0268708,-0.0029242155,42.01205202564597,1.1076948642730713,0.001051187515258789,0.357363224029541,0.3340170383453369,16,3.410569186207571
29.081078887130207,-1.0280307e-05,1.5358154773712158,19.35892982649508,424.89202523231506,20,5.4670096600632485,2.5976011753082275,33.078362226486206,40.99106168290818,5,18000,19.644020250928996,720000,26.240736311392233,45.71973355044611,0.68365014,0.8143506050109863,0.5616397857666016,29.241511344909668,36.27463468010144,0.86531615,-0.0036604074,32.515037844656035,1.2362089157104492,0.0007491111755371094,0.3860945701599121,0.4735090732574463,17,2.6946042462362074
20.354356283406783,-9.650131e-06,1.9651756286621094,24.249290354924916,459.20995259284973,20,1.2886949673274426,2.930629014968872,34.31093502044678,16.596663370658643,5,19000,30.808916050753144,760000,32.106346310465604,35.0429789351474,0.6425837,0.762824296951294,0.6090395450592041,30.21165370941162,34.157382147728576,0.68869513,-0.003372795,6.132892391877249,1.1650476455688477,0.001012563705444336,0.3702273368835449,0.33633875846862793,18,6.758043496534166
26.276847306917595,-9.091316e-06,1.6878015995025635,24.45522282626426,492.99181365966797,20,2.3057539384675407,2.7128818035125732,33.77059364318848,36.78410092370759,5,20000,28.537254609004112,800000,32.3747140846357,40.93160003749654,0.60831064,0.8594763278961182,0.5983145236968994,29.744460821151733,34.972824687875004,0.92379665,-0.004896304,30.756293057464063,1.3090417385101318,0.001260995864868164,0.41165876388549805,0.38899731636047363,19,2.683539072921557
33.709913563352785,-8.847961e-06,1.8202412128448486,24.46521852668141,527.7886869907379,20,0.7175860431649063,3.160443067550659,34.788206338882446,59.2175310311206,5,21000,32.612837197585314,840000,33.54833924765713,67.51583620347083,0.59549403,0.7356371879577637,0.6402678489685059,30.47612428665161,34.556948227904144,0.81772727,-0.0018804116,48.986931982362876,1.1483774185180664,0.0011560916900634766,0.3797154426574707,0.6508955955505371,20,4.758067028364562
42.05372716702736,-8.657073e-06,1.8818840980529785,25.00647539236737,564.687472820282,20,2.022867417833611,3.1834516525268555,36.89280605316162,93.6444081800677,5,22000,29.7558282422574,880000,33.703213124917475,279.63094798475504,0.58216304,0.8458921909332275,0.6022250652313232,32.43018102645874,35.25165202437794,0.9423595,-0.0008325189,24.62458182471164,1.2748496532440186,0.001251220703125,0.3913729190826416,0.65940260887146,21,65.72288108263913
16.77166442566387,-8.406536e-06,3.405151128768921,24.452802993434062,616.8496489524841,20,0.7843959484380574,5.774412393569946,52.157965660095215,11.10042870631296,5,23000,31.561532935360674,920000,32.72725468446815,15.987039946368895,0.5692147,0.69930100440979,1.039928913116455,45.29629421234131,33.87844378022332,0.824762,-0.002685582,5.168616242706776,1.0836131572723389,0.0006840229034423828,0.3540339469909668,1.2644116878509521,22,2.5625424768712133
19.321561891771076,-8.277035e-06,1.714515209197998,25.51263126511792,653.5678460597992,20,0.8783182003993729,2.921462297439575,36.70271110534668,16.498737504242307,5,24000,33.242893411545744,960000,34.29168345492076,25.70534019981278,0.56384325,1.008728265762329,0.5419855117797852,32.33502507209778,35.63645020270636,1.015967,-0.0028561472,9.817932085017674,1.4428930282592773,0.0010759830474853516,0.394855260848999,0.5990376472473145,23,4.371736753683217
23.45905878236075,-8.126302e-06,1.6384375095367432,25.622271992877483,690.59321808815,20,2.6817650879424813,2.735616445541382,37.020052433013916,31.797055654532596,5,25000,29.928954414935237,1000000,34.4994643110804,43.533533743582666,0.5558546,0.927581787109375,0.6185457706451416,32.88687992095947,37.181647364901146,1.1934803,-0.0019427078,29.143326820398215,1.3941493034362793,0.001096963882446289,0.42574119567871094,0.43224191665649414,24,2.9462342489702587
23.826324782156824,-8.041973e-06,1.6243281364440918,26.78093616682754,726.7625496387482,20,1.4713155363905295,2.6272709369659424,36.163978815078735,28.43285526969048,5,26000,34.820157115615956,1040000,37.00555768249991,33.3687303380575,0.54999965,0.9377210140228271,0.5673565864562988,32.13064455986023,38.90942080212598,1.2658454,-0.0016948191,24.65918839070946,1.4023501873016357,0.0013856887817382812,0.4248387813568115,0.41574668884277344,25,2.1963736758501278
29.176194745864887,-7.74392e-06,1.7030212879180908,25.872822226390554,761.6255314350128,20,2.1031238177660248,2.6563024520874023,34.85680961608887,47.55459676605242,5,27000,32.97460429756917,1080000,35.95043038830359,51.89746026194189,0.53788674,0.9346911907196045,0.5689280033111572,30.822985649108887,39.1410599804145,1.5082778,-0.002191853,43.79991365224123,1.3729267120361328,0.0010292530059814453,0.40287208557128906,0.35073280334472656,26,2.1549345271131113
30.880041722173143,-7.6029974e-06,1.4996130466461182,27.215656080784335,796.154233455658,20,0.9973925143251295,2.3916447162628174,34.51906991004944,51.8933638619259,5,28000,36.76274426562698,1120000,38.199803934094916,69.83611265942454,0.5309728,0.909698486328125,0.5744121074676514,30.7785861492157,39.52854854520722,1.6342485,-0.0024474266,44.188897170475684,1.3448827266693115,0.0011069774627685547,0.39825439453125,0.3000609874725342,27,6.187822220696032
31.838834074078495,-7.3195783e-06,1.4272449016571045,23.439799112524966,831.0756280422211,20,2.6085090778409312,2.3371570110321045,34.91570854187012,61.665845963073664,5,29000,28.779920810537988,1160000,33.64567794600525,73.74849705398083,0.515644,1.0369884967803955,0.5243070125579834,31.06175971031189,36.10365500024719,1.628167,-0.0018737173,55.7404972538352,1.5133745670318604,0.001233816146850586,0.4391648769378662,0.3665304183959961,28,4.389383105372294
16.068086915161068,-7.110878e-06,1.5124061107635498,25.868853629501746,866.5236022472382,20,1.1501162291960945,2.4337921142578125,35.44180154800415,14.702439404066535,5,30000,34.6484290000401,1200000,36.74084740102828,17.39885094726924,0.50599337,0.9026989936828613,0.5632116794586182,31.65093970298767,37.99464858751487,1.6775702,-0.0075548277,12.37813288840698,1.3504011631011963,0.0010838508605957031,0.41339707374572754,0.3321719169616699,29,1.5544607618462511
19.196410137340184,-6.8195163e-06,1.5187733173370361,25.097983242213225,901.7979502677917,20,1.9624349039902624,2.3992671966552734,35.26749849319458,20.098840383806966,5,31000,32.96017283929187,1240000,36.015693479999584,25.118283356307074,0.49236414,0.9082276821136475,0.5849900245666504,31.52981448173523,38.90512347072304,1.8085713,-0.0027424076,16.127862795139663,1.3352551460266113,0.0010743141174316406,0.3912200927734375,0.2852776050567627,30,2.251422142716262
16.137625393302535,-6.796602e-06,1.5109918117523193,27.8125181260386,937.2866773605347,20,1.9393625239930783,2.570833683013916,35.483542680740356,5.1607879412753395,5,32000,35.9973051773879,1280000,38.92519998580851,7.995829135528766,0.49242517,1.0092356204986572,0.5737242698669434,31.396615743637085,41.35794688629486,1.6433926,-0.0023917635,1.396476459223777,1.5116980075836182,0.0011332035064697266,0.45122599601745605,0.4371678829193115,31,1.6563927887236305
37.36184707191056,-6.5084682e-06,1.4679622650146484,26.660070822349866,972.3513369560242,20,0.9591447314848572,2.309173583984375,35.05689191818237,68.98228505144361,5,33000,36.59426534924012,1320000,37.74771059473814,82.02732197847217,0.480809,0.910247802734375,0.5800163745880127,31.38612461090088,39.48886586879177,1.6657645,-0.0019529491,60.73852036707103,1.356165885925293,0.001032114028930664,0.40523648262023926,0.24543237686157227,32,5.4186310382749125
35.824193997482226,-6.1657793e-06,1.4280014038085938,26.166333778485615,1007.7090394496918,20,2.5446258645213335,2.2753145694732666,35.34909796714783,57.197901801759144,5,34000,31.31317693330078,1360000,36.36444637408688,67.1141138477251,0.46472284,0.8476347923278809,0.5146727561950684,31.81372904777527,37.97748188254341,1.7105438,-0.0008173523,50.216322095133364,1.2569260597229004,0.0010170936584472656,0.37361907958984375,0.3038063049316406,33,3.9725481755806946
30.91884988174558,-5.875163e-06,1.543569803237915,25.58498319629524,1043.1413271427155,20,1.4572780244056587,2.4175186157226562,35.413413524627686,53.18859242098406,5,35000,33.83810159971481,1400000,36.29216053355611,61.322934007737786,0.45482844,0.9136505126953125,0.5450193881988525,31.609367609024048,37.857254199868834,1.7625998,-0.0034075158,44.84844920411706,1.3772170543670654,0.0010631084442138672,0.4167490005493164,0.30806636810302734,34,4.577853441059564
14.168367856023517,-5.757503e-06,1.5560963153839111,27.081305549876284,1079.5024366378784,20,1.5090931634645728,2.5771965980529785,36.3485324382782,7.743391065733158,5,36000,36.41893211852822,1440000,38.56228825444201,15.522683119401336,0.44989747,0.8852152824401855,0.5940160751342773,32.4546902179718,40.14107715597171,1.8923064,0.00021180065,-37.92934768809937,1.3101420402526855,0.0010328292846679688,0.38477373123168945,0.37526726722717285,35,10.803946589570074
17.456899440394118,-5.6283575e-06,1.4208760261535645,25.49786305970226,1115.6548733711243,20,1.9118827521700934,2.4378092288970947,36.14647197723389,19.200624379809597,5,37000,34.688611436321914,1480000,36.61460354224381,24.606717531452887,0.44421613,0.871690034866333,0.5424103736877441,32.39024305343628,39.98568463389712,1.9837725,-0.0043983404,12.962316046119668,1.3149213790893555,0.0010690689086914062,0.4008188247680664,0.4149954319000244,36,2.8587795820283803
14.643563889021001,-5.6680847e-06,1.444288730621338,26.715587669909503,1152.077912569046,20,2.2809395965341617,2.426994800567627,36.41649103164673,7.350324704247759,5,38000,35.634064751329575,1520000,38.15178987639225,27.53604620846454,0.44620723,0.9778468608856201,0.534752607345581,32.51679015159607,41.410230998694416,2.1235569,-0.0030155706,-0.5050087971612811,1.4688596725463867,0.001155853271484375,0.4445815086364746,0.39451122283935547,37,6.211992933244339
31.746774952837388,-5.3514004e-06,1.5564749240875244,28.304655549027473,1188.8096005916595,20,0.8835143028047632,2.6090691089630127,36.72669243812561,58.58923544241115,5,39000,38.71352971619053,1560000,40.187911557853496,63.68627125583589,0.4365054,0.9260375499725342,0.5256524085998535,32.766552686691284,41.17743722618352,2.1792457,-0.0032881945,54.653541083447635,1.34678053855896,0.0009007453918457031,0.38436412811279297,0.48612451553344727,38,2.558452936185099
27.60011921498641,-5.064318e-06,1.6231606006622314,26.583009790172007,1225.3591711521149,20,1.6677478489269122,2.619953155517578,36.53942513465881,36.58932224775199,5,40000,35.66313668376414,1600000,37.89636318782315,54.92054145364091,0.42697626,0.9659171104431152,0.5991604328155518,32.46942949295044,39.556301297678154,2.3854554,-0.0025044258,17.284591752570122,1.4467172622680664,0.0011148452758789062,0.43938660621643066,0.3824293613433838,39,8.171774623689645
31.7532053383125,-4.679686e-06,1.6263930797576904,25.433529443756775,1262.2272996902466,20,1.8908038766472588,2.6927685737609863,36.85939431190491,57.20374862179742,5,41000,33.43608155565211,1640000,35.858144010993634,63.60249941423535,0.41611677,1.0420594215393066,0.6188535690307617,32.63357663154602,38.63728158478538,2.445141,0.0055298186,49.84707394987345,1.5294818878173828,0.0011644363403320312,0.44827723503112793,0.4051675796508789,40,3.3593658839960243
28.839785270314042,-4.548443e-06,2.000030517578125,23.960487883848895,1298.751229763031,20,3.1400389105373567,3.0460031032562256,36.51495027542114,29.664887618419016,5,42000,29.684798759960675,1680000,34.04402053185879,48.900995400734246,0.41365796,0.891059398651123,0.6780807971954346,32.14567756652832,38.89490348061827,2.6706424,-0.0014893336,-125.04161106795073,1.3192992210388184,0.0011248588562011719,0.3934195041656494,0.33983278274536133,41,36.04046569894049
-89.3801287310072,-4.471798e-06,1.72190523147583,23.56508087527846,1336.0096938610077,20,2.1372368772937667,2.8078250885009766,37.2527277469635,-698.4540438442491,5,43000,29.763018875521173,1720000,33.371305515037555,5.519200964597985,0.4115989,0.9831597805023193,0.6035177707672119,32.95514154434204,35.870187275800774,2.6172447,-0.0028909564,-3565.629240432754,1.4862754344940186,0.0012450218200683594,0.4651823043823242,0.4124796390533447,42,1001.5582479527015
34.340193787733575,-4.295468e-06,1.6328792572021484,24.094431470442775,1373.4178099632263,20,2.787743284909824,2.64337158203125,37.398128032684326,66.16389164413559,5,44000,29.706596269152588,1760000,33.35866359263837,71.1376274637878,0.40686783,0.9861555099487305,0.6048281192779541,33.29209876060486,37.41279125465963,2.547873,0.008578158,50.444175821729004,1.4559524059295654,0.0014331340789794922,0.4335901737213135,0.3768599033355713,43,4.96322719019328
-3192.4015890805363,-4.1855674e-06,1.6293747425079346,21.889380847715632,1410.7397103309631,20,4.8751501829111215,2.7151951789855957,37.31295204162598,-11333.865782415314,5,45000,20.883443217608743,1800000,30.39874671378201,-1552.5024215118028,0.40231854,1.0159275531768799,0.6053299903869629,33.12274360656738,34.581635702230294,2.2570736,-0.002469929,-15204.29152180627,1.469423770904541,0.0010962486267089844,0.41730356216430664,0.45069146156311035,44,4326.60810482733
-1994.324308923929,-4.2081106e-06,1.6584465503692627,28.1807993910932,1448.4448120594025,20,1.278692721507071,2.7090983390808105,37.69867825508118,-8356.955755415349,5,46000,36.7919471871678,1840000,39.18508616247431,-4.6223083573859185,0.40509254,1.0376570224761963,0.5727207660675049,33.48855495452881,40.43924296926528,2.4508696,-0.0026667654,-11534.687538301572,1.4964206218719482,0.0010712146759033203,0.4192087650299072,0.4466383457183838,45,4231.285874193027
31.700811764587023,-4.0241853e-06,1.6096203327178955,27.410698791810848,1486.2827661037445,20,1.3525620987879639,2.637263298034668,37.83264756202698,35.7999096471176,5,47000,36.85945313029525,1880000,38.210651226080586,56.267783417366445,0.3985477,1.0311074256896973,0.548398494720459,33.65708327293396,40.18663316828118,2.5615659,-0.0010746852,18.48671104083769,1.534578561782837,0.0009453296661376953,0.46805667877197266,0.44521594047546387,46,9.689455690423372
39.67056886622581,-3.6565698e-06,1.7559411525726318,26.583503497108627,1524.029232263565,20,1.2461998240283345,2.868029832839966,37.739978551864624,86.39821088496828,5,48000,35.40613828868805,1920000,37.824173148799304,97.45854012062773,0.38715634,0.8787686824798584,0.666038990020752,33.542606830596924,38.827719628949424,2.5112135,0.0022780888,73.91772383730859,1.325756549835205,0.0010488033294677734,0.4127504825592041,0.4296696186065674,47,5.832581760395108
29.22991694474689,-3.2957141e-06,1.5411815643310547,27.315417022622245,1561.4296381473541,20,1.484207665207033,2.5615949630737305,37.38647174835205,36.51058804947534,5,49000,35.53783865271691,1960000,37.381579105720505,43.21054113190621,0.37511584,1.0626306533813477,0.5723774433135986,33.310917377471924,39.348711446050444,2.4756598,-0.0049336287,24.591265372466296,1.510751485824585,0.0010399818420410156,0.4106605052947998,0.41385507583618164,48,4.461387120239374
46.26299951718079,-3.1489465e-06,1.8659377098083496,26.89781253749834,1599.4043316841125,20,1.1408188418442293,2.927426338195801,37.96013355255127,62.395392667455596,5,50000,36.19103078963344,2000000,37.06631659759829,115.61478507285938,0.37115595,0.8709654808044434,0.6044113636016846,33.72791314125061,39.28915600392974,2.3950577,-0.0017573602,-769.2606244701892,1.2934274673461914,0.0010364055633544922,0.3844149112701416,0.42835092544555664,49,190.9111089371841
-716.5831726350519,-3.0621438e-06,0.8762295246124268,27.651608772124582,1629.613923549652,20,0.854859347029505,1.5000343322753906,30.203388690948486,-2821.36690238351,5,51000,36.504539617352094,2040000,37.43365923139224,-2234.510596567765,0.368373,0.96795654296875,0.42275381088256836,27.27296471595764,38.80953103986153,2.9757607,-0.0020696667,-3233.2578092310578,1.426621437072754,0.0010864734649658203,0.42428016662597656,0.19264912605285645,50,208.065536518927
