Data-EnvTrajs-StdReturn,ModelSampler-n_timesteps,Policy-MinReturn,Policy-TimeAlgoOpt,Data-EnvTrajs-AverageDiscountedReturn,Policy-AverageDiscountedReturn,Data-EnvTrajs-MinReturn,Model-TimeModelFit,Policy-MaxReturn,Data-TimeEnvSampling,Time,n_timesteps,Data-EnvTrajs-AverageReturn,Policy-AveragePolicyStd,Data-EnvTrajs-MaxReturn,Policy-TimeSampling,LossAfter,Policy-StdReturn,LossBefore,Data-EnvTrajs-NumTrajs,ItrTime,Data-EnvSampler-PolicyExecTime,Policy-AverageAbsPolicyMean,Policy-TimeStep,Policy-NumTrajs,Iteration,Policy-AverageReturn,Data-EnvSampler-EnvExecTime,Policy-TimeSampleProc,Data-TimeEnvSampleProc
30.564863562257866,440000,-170.12396402657032,0.586308479309082,-0.57816091993418,-53.442307150743204,-44.874637878211786,25.455766677856445,-58.09103678166866,0.9390487670898438,192.8557369709015,11000,3.2368256626065453,0.79236615,36.48555958636761,1.7037651538848877,-0.016859898,29.348585431225622,-1.1859833e-05,5,29.40617060661316,0.6131136417388916,0.60366666,3.0072598457336426,20,10,-125.26533883847296,0.2964060306549072,0.6546895503997803,0.0009164810180664062
15.225423198111523,480000,-437.0888612046838,0.5849781036376953,-7.6528399367507,662.6487280215322,-44.56256081373295,26.313895225524902,4695.528424963355,1.3309569358825684,223.55088305473328,12000,-21.863326649182987,0.78495806,-5.377727479755256,1.6935062408447266,-0.021040577,1075.8829102572513,-1.1772313e-05,5,30.689210653305054,0.928292989730835,0.605701,3.0420985221862793,20,11,3127.3877884697167,0.36684727668762207,0.6712327003479004,0.0008401870727539062
31.995507183308632,520000,-102.9592688754201,0.6544830799102783,-27.648560867384788,-17.676208145794778,-92.55396604647649,28.906182765960693,14.972183808684349,1.0979995727539062,256.91277146339417,13000,-57.335131762200504,0.7650342,-9.015148177871172,2.0548095703125,-0.01672019,29.238357586174914,-1.1508029e-05,5,33.345802307128906,0.7302720546722412,0.57508105,3.3385140895843506,20,12,-42.480738860741255,0.3278326988220215,0.5279862880706787,0.0012695789337158203
19.880214258954272,560000,-108.53280356526375,0.7131400108337402,0.4125335320029153,-23.32806011087851,-46.58621846646039,28.301697969436646,-32.477133460342884,1.3175318241119385,289.77055406570435,14000,-19.931543898024707,0.73824024,7.789368326209503,2.0067532062530518,-0.014272634,18.94609979208348,-1.1156328e-05,5,32.84636664390564,0.9053289890289307,0.52950853,3.222541570663452,20,13,-67.1725511206314,0.3732903003692627,0.44144177436828613,0.00107574462890625
28.033475696702695,600000,-125.85751765966415,0.7505815029144287,-8.074652210610644,-26.81193501238847,-36.897967424169714,30.972718477249146,-30.917030334472656,1.1097488403320312,325.1004412174225,15000,-2.846270892026083,0.7205454,41.15321186902848,1.8488304615020752,-0.016091608,24.377055836557386,-1.0929334e-05,5,35.318233013153076,0.7418363094329834,0.5489698,3.232564926147461,20,14,-65.08820238355547,0.33414721488952637,0.5758752822875977,0.0009405612945556641
21.970661929398904,640000,-112.77026066184044,0.5352320671081543,10.913039091152594,-31.748606378164606,-8.781927124023072,28.108683109283447,-41.11762450635433,1.016538143157959,357.2297194004059,16000,24.22135121672045,0.70562184,54.4530494531548,1.688906192779541,-0.014193366,17.875353983557176,-1.0709341e-05,5,32.10697555541992,0.6664483547210693,0.5540557,2.9792706966400146,20,15,-69.0021172720939,0.31877636909484863,0.7158939838409424,0.0010030269622802734
22.16363508010053,680000,-11.522324491292238,0.7497005462646484,2.083061955819627,16.640333085347958,-24.546504501607533,28.42896819114685,65.79337339103222,0.9528288841247559,389.98124623298645,17000,5.245909046350718,0.6804691,34.8860858264733,2.041924476623535,-0.015730908,24.115891228159036,-1.0332094e-05,5,32.74605989456177,0.6122536659240723,0.5493111,3.361036539077759,20,16,31.783768963627516,0.3102996349334717,0.5160040855407715,0.0006418228149414062
21.152318699755163,720000,-154.77627225965261,0.6302664279937744,-2.1775692032117675,-42.630639825029036,-32.3567511822045,26.852267742156982,-24.795015543699265,1.056030511856079,420.9560992717743,18000,-8.263535382613176,0.66237134,26.58583923758207,1.7644555568695068,-0.016468126,36.94728895814131,-1.0059233e-05,5,30.968942403793335,0.6933004856109619,0.5587931,3.0573391914367676,20,17,-94.76301218084991,0.3316223621368408,0.6236445903778076,0.001001596450805664
47.65843207389647,760000,-67.46099971234798,0.6596841812133789,-2.237204084405062,-4.762832549075847,-75.31956734661564,29.746654272079468,1.2714648395776749,0.9887294769287109,454.6336648464203,19000,2.731870567927801,0.6441296,63.9987053525485,1.7785022258758545,-0.016949145,18.263165989533608,-9.832829e-06,5,33.67293047904968,0.6347343921661377,0.52831054,2.930558204650879,20,18,-28.387037645280362,0.3216683864593506,0.4079749584197998,0.0011949539184570312
41.87705516120377,800000,-46.463988929986954,0.6436460018157959,13.187861565477101,-0.627094735715158,-44.70350614773223,27.454636096954346,50.9620481133461,1.010477066040039,486.5850160121918,20000,16.784376539552248,0.630578,71.07596932941277,1.939810037612915,-0.0170084,23.448225848261632,-9.574231e-06,5,31.94416880607605,0.6669573783874512,0.54616344,3.4762890338897705,20,19,0.8292787963524461,0.3118774890899658,0.83432936668396,0.0009615421295166016
44.62180372502394,840000,-57.946202613413334,0.6465461254119873,21.442628050502275,1.901225343101815,-23.034429122744168,29.44935655593872,58.848309032619,1.080773115158081,519.9111747741699,21000,52.637431511719434,0.6149578,105.65418566280903,1.707118034362793,-0.016033255,27.102666565821355,-9.316783e-06,5,33.317075967788696,0.722186803817749,0.52944183,2.78352427482605,20,20,2.887589493393898,0.3270723819732666,0.3775191307067871,0.0005266666412353516
45.45544674825117,880000,-149.260798946023,0.6257750988006592,9.566840648551322,-38.36259951175252,-8.630440434853384,30.209125995635986,-37.61852017045021,0.9821250438690186,553.7234516143799,22000,41.04229596038673,0.60502636,122.04308075165092,1.5429556369781494,-0.014971563,25.81152481855007,-9.156556e-06,5,33.80468964576721,0.6602771282196045,0.5153568,2.609801769256592,20,21,-94.5247748196125,0.2917306423187256,0.388641357421875,0.000926971435546875
13.463549967935828,920000,-77.48423144966364,0.6556928157806396,14.480768195240216,-5.816130934168832,28.433283707257775,30.84308099746704,32.388095788657665,0.9734165668487549,589.300838470459,23000,44.217541920482475,0.589961,68.88340231376243,2.371159553527832,-0.015697436,24.14871346715476,-8.896748e-06,5,35.571611404418945,0.6399257183074951,0.46888843,3.751206159591675,20,22,-14.895925212837756,0.30425071716308594,0.6767578125,0.0009629726409912109
23.598440620706615,960000,-3.4005284309387207,0.6276376247406006,13.11717374624565,23.984927407665136,-10.66265828472206,29.37347984313965,120.56985133141279,1.6509597301483154,623.513391494751,24000,20.08295067608097,0.5727555,54.99087085019379,1.876220941543579,-0.01792522,29.041400606044093,-8.598688e-06,5,34.20574450492859,1.1706597805023193,0.4940879,3.1780760288238525,20,23,63.13934393711388,0.43122172355651855,0.6190640926361084,0.001085042953491211
48.59118617283142,1000000,-105.25104755908251,0.6544592380523682,-0.6262837669656935,-16.409842580774686,-76.83564445797002,34.69248294830322,-34.18790848553181,1.3848092555999756,662.7555651664734,25000,0.10070962046053182,0.5597223,52.94152685673344,1.8332624435424805,-0.017637327,18.475019300013063,-8.360765e-06,5,39.23548102378845,0.9194650650024414,0.4770415,3.1543705463409424,20,24,-64.31926680523902,0.4176630973815918,0.6186361312866211,0.0015037059783935547
26.900355579328405,1040000,-108.56021510064602,0.6154420375823975,8.965571481380957,-15.395121929939625,-20.552206002065745,31.58582615852356,42.583673141896725,1.1626486778259277,698.1154735088348,26000,19.03469404527899,0.5523454,64.02135290662012,1.55519437789917,-0.013106871,37.939026561530675,-8.2220495e-06,5,35.35113883018494,0.7733654975891113,0.51245713,2.59971284866333,20,25,-36.22220185156912,0.35327649116516113,0.39807772636413574,0.0010602474212646484
19.17253987520699,1080000,-25.7101843804121,0.6122620105743408,18.29771668113446,18.808856125472428,40.270608300130895,29.6751549243927,132.47230952978134,0.9210481643676758,731.7236874103546,27000,57.708727149647096,0.5426653,92.91346160015397,1.7740542888641357,-0.020188708,35.61194860667216,-8.040717e-06,5,33.602030515670776,0.59615159034729,0.507387,3.003018617630005,20,26,45.74661610927433,0.2943108081817627,0.5873000621795654,0.0008556842803955078
14.364366008012194,1120000,-65.4459243863821,0.5717461109161377,23.435752088753922,-11.050479338786381,35.91163766250258,30.825964212417603,-2.1667197346687317,0.8830246925354004,766.0724618434906,28000,45.60873336810045,0.5317736,74.06936767339026,1.5974953174591064,-0.017797137,18.58907796695704,-7.816975e-06,5,34.344789028167725,0.5726742744445801,0.51060957,2.6324045658111572,20,27,-28.84517653118819,0.28149986267089844,0.4349379539489746,0.001323699951171875
41.602681756942445,1160000,27.10938186943531,0.6503570079803467,12.350268507945902,36.399566291637306,-7.54492325076975,30.270227193832397,145.17688722908497,0.91098952293396,800.0344047546387,29000,33.567934881767016,0.52299553,108.59490092031496,1.7110896110534668,-0.017602606,29.57790398718402,-7.655398e-06,5,33.94970631599426,0.588179349899292,0.5375611,2.7651472091674805,20,28,95.66033017281443,0.2938368320465088,0.36501312255859375,0.0007228851318359375
38.82436389972047,1200000,6.604936525225639,0.6269774436950684,32.14434920892983,26.532981398358373,43.254774467391144,30.499042749404907,99.13833545148373,1.081794261932373,834.353502035141,30000,89.9051293509684,0.51183766,144.3605563647835,1.5897510051727295,-0.016176233,24.338856918899072,-7.4206973e-06,5,34.302133560180664,0.7122952938079834,0.5504092,2.713892698287964,20,29,65.28481349088251,0.3330271244049072,0.4611194133758545,0.0010526180267333984
29.005338569213897,1240000,-0.6206440776586533,0.6168379783630371,42.95236342763168,28.192906781707666,87.49377784980221,31.165040731430054,117.03305213153362,1.0729129314422607,869.5883622169495,31000,111.41553658435346,0.5043599,156.37224380620174,1.727731704711914,-0.018271381,29.73030436073513,-7.2800476e-06,5,35.22901654243469,0.705021858215332,0.5695796,2.9882290363311768,20,30,75.94961036136374,0.32866668701171875,0.583418607711792,0.0006060600280761719
15.715541776851067,1280000,-71.31156954169273,0.6396031379699707,31.373184475778316,20.970263994036575,89.4893625348422,30.308891534805298,140.45663283765316,1.0941669940948486,904.0783150196075,32000,108.88231309377746,0.4985623,134.58536594383557,1.798302173614502,-0.019314306,49.93541223548109,-7.1702307e-06,5,34.47783946990967,0.732851505279541,0.60479575,3.0721287727355957,20,31,51.452793224528435,0.32416629791259766,0.608837366104126,0.0007956027984619141
29.171307634620145,1320000,-44.15074869990349,0.7035064697265625,33.07798041966216,31.206891708285845,88.25489795869429,31.32954716682434,164.00496278703213,1.3168551921844482,939.502067565918,33000,110.63043926157263,0.48988456,166.88392697286116,1.5780816078186035,-0.01776706,49.80909041680861,-6.9660646e-06,5,35.41852807998657,0.9373974800109863,0.65608686,2.7640225887298584,20,32,86.5803104588762,0.3361070156097412,0.4375438690185547,0.0017533302307128906
57.63530230529477,1360000,-19.62984522432089,0.6343858242034912,60.23975105419729,19.42358659066512,40.81356063170729,31.585503578186035,124.7368798404932,0.9805235862731934,974.8264579772949,34000,148.82763714373937,0.48237875,214.09275484703565,1.5655529499053955,-0.018625906,37.79972196534849,-6.786213e-06,5,35.316078662872314,0.6589865684509277,0.6366495,2.7466540336608887,20,33,51.14859930928797,0.29131388664245605,0.5083761215209961,0.0009465217590332031
50.52699022117702,1400000,163.29209963977337,0.6628496646881104,60.939129104923175,85.74160231355525,87.12389018910362,32.692384004592896,282.4230523854494,1.0422871112823486,1011.6865475177765,35000,161.65357388276965,0.47282445,222.2509586733445,1.9473152160644531,-0.01702551,28.78508229822084,-6.5905497e-06,5,36.85069513320923,0.7044165134429932,0.6336041,3.1122002601623535,20,34,220.75799668468534,0.30750203132629395,0.45496416091918945,0.001352071762084961
26.040342526880302,1440000,-58.91076622903347,0.6789865493774414,46.359032919570396,4.344810704626811,80.35399126888356,32.65036368370056,69.76738257706165,1.1191167831420898,1048.7968108654022,36000,126.82149574777813,0.46644652,157.56279160832045,1.997640609741211,-0.018402722,34.79928709562328,-6.4618507e-06,5,37.10507130622864,0.7577269077301025,0.6296759,3.3255345821380615,20,35,13.647558081895113,0.32923102378845215,0.6033174991607666,0.0010273456573486328
27.394404020478234,1480000,24.75185778737068,0.6421117782592773,52.6506121405079,54.490545380343384,76.18520830426479,32.07001066207886,229.71722461283207,1.0503919124603271,1084.7187976837158,37000,127.19759849109263,0.4574636,157.03719344413446,1.7854602336883545,-0.021626823,50.38744667652404,-6.2675886e-06,5,35.91571283340454,0.6921775341033936,0.639823,2.791872978210449,20,36,140.0889371100813,0.325913667678833,0.3434574604034424,0.0011219978332519531
26.366913043957634,1520000,28.143402472138405,0.6223537921905518,65.08886002430913,46.06461910432337,134.23382830326324,31.727896690368652,181.36334893107414,1.126697301864624,1120.6115231513977,38000,170.96539287948207,0.4467179,202.24904552170076,1.709280252456665,-0.019521406,38.98846881963368,-6.023929e-06,5,35.888755321502686,0.7400119304656982,0.6715879,3.0262317657470703,20,37,117.84402285721153,0.3525354862213135,0.6549289226531982,0.0011386871337890625
31.17290698363473,1560000,91.44672685861588,0.5849764347076416,69.5912153709505,181.74948473322928,143.0759094071716,31.478967428207397,8111.030861333013,1.0237138271331787,1156.063101053238,39000,182.67050730773641,0.43811244,226.44233979105306,1.7092533111572266,-0.018633384,1725.5272434198835,-5.826081e-06,5,35.43859338760376,0.674518346786499,0.65890354,2.9319658279418945,20,38,663.3423998452723,0.3166694641113281,0.5836465358734131,0.001131296157836914
38.033770806703764,1600000,-73.05279770493507,0.5879337787628174,49.95395431286051,12.017524551760136,111.12317152122519,34.175116300582886,127.17171575129032,1.0831758975982666,1194.1664118766785,40000,155.2632926489536,0.43402344,216.84843850828406,1.6220500469207764,-0.01879905,48.88304571792734,-5.732708e-06,5,38.08999752998352,0.7288002967834473,0.66738296,2.8280177116394043,20,39,44.407267048954964,0.3210268020629883,0.5685598850250244,0.0007588863372802734
32.595701900681846,1640000,86.68701267242432,0.621124267578125,72.07510297111762,61.634248633865504,141.10725121687327,33.12896704673767,266.68552935123444,0.9900641441345215,1231.150996208191,41000,183.0009816939181,0.4303754,227.81432873372515,1.8330376148223877,-0.017517263,36.51527172585853,-5.6568065e-06,5,36.97729229927063,0.6471734046936035,0.67760426,2.854975938796997,20,40,165.8094607785344,0.3121528625488281,0.36519789695739746,0.0009729862213134766
45.79663298733682,1680000,3.18988136947155,0.6234612464904785,62.00515101454156,57.56646109830511,91.37961453080014,31.346423864364624,281.6605713069439,1.0983388423919678,1266.5059263706207,42000,170.2981769020522,0.42449772,233.80135150313387,1.5379605293273926,-0.015910724,65.62103998449682,-5.5372298e-06,5,35.34716796875,0.7158279418945312,0.6964105,2.8990182876586914,20,41,157.98820642791688,0.34802889823913574,0.6831603050231934,0.0014157295227050781
42.8991720144057,1720000,-4.554100796580315,0.6166925430297852,69.92352102272815,51.894533477040156,124.53034066594299,31.666629791259766,259.0561657547951,1.0311167240142822,1302.2858226299286,43000,193.5999329705898,0.41822493,247.45351761817113,1.8031134605407715,-0.017929576,62.87451177468492,-5.4133293e-06,5,35.7712197303772,0.6833736896514893,0.70297664,3.0707061290740967,20,42,150.26782379746436,0.3158743381500244,0.600386381149292,0.0008087158203125
46.54707554790435,1760000,-52.99212449789047,0.6335406303405762,72.84169329424282,31.0684146783034,138.68357984433413,33.73982214927673,179.05132350325584,0.909461498260498,1339.959790468216,44000,199.8783357793195,0.41138557,281.7690631325018,1.7638213634490967,-0.017374888,59.902595321462464,-5.230028e-06,5,37.66919732093811,0.6016323566436768,0.6989181,3.0166873931884766,20,43,91.77620085775852,0.27861905097961426,0.5457961559295654,0.0009438991546630859
73.33153463202544,1800000,192.97830483317375,0.6722807884216309,58.91282039161081,109.8247909738579,47.270378349984234,33.557555198669434,1712.9883769452572,1.0926249027252197,1377.6403994560242,45000,157.56803499957203,0.4017346,241.8339902771326,1.7553720474243164,-0.020172901,318.1287756314339,-4.9873343e-06,5,37.67449688911438,0.7268509864807129,0.6973494,3.0207409858703613,20,44,332.55127300061287,0.33165669441223145,0.5489165782928467,0.0011110305786132812
26.764135155671905,1840000,13.03014162182808,0.7043540477752686,96.02347734674575,85.86351401258449,218.2745027947866,32.39454531669617,3569.7680342048407,0.9176852703094482,1414.1065785884857,46000,250.36472630496246,0.3947979,288.89713191254907,1.9146995544433594,-0.022078412,748.2660557841638,-4.8128086e-06,5,36.46065878868103,0.5990166664123535,0.7172635,3.145301342010498,20,45,315.7672753978521,0.28510022163391113,0.4853971004486084,0.0009870529174804688
59.39320406273097,1880000,-112.15113438665867,0.6389110088348389,65.15368901196959,95.69930225765285,97.38529531073964,32.43227672576904,370.5337279513478,1.0918605327606201,1450.5458698272705,47000,184.99002138513188,0.39287168,249.44427302636015,1.7069191932678223,-0.01909879,103.03407446447406,-4.728638e-06,5,36.43011116981506,0.7353785037994385,0.7104595,2.9027163982391357,20,46,253.36568723507224,0.32422471046447754,0.46989965438842773,0.0005714893341064453
46.82451731336671,1920000,27.878558099269867,0.6274712085723877,77.51001282330901,58.11723443690609,157.65316393831637,31.841970920562744,456.9794052243233,0.9002361297607422,1486.1789836883545,48000,209.10319354417706,0.38797796,297.4488951980547,1.6754696369171143,-0.02299022,91.67903972606346,-4.6612777e-06,5,35.614256620407104,0.5935697555541992,0.7229572,2.8462138175964355,20,47,167.63667522743344,0.27876710891723633,0.5069761276245117,0.0006990432739257812
25.627136008175196,1960000,172.7046593800187,0.6274161338806152,87.98625096200765,182.93015863955048,189.65961188787944,33.001498222351074,6906.286362618208,0.9171228408813477,1522.8842902183533,49000,238.15783833695218,0.38067758,257.1717637378258,1.5911271572113037,-0.019913543,1445.9213809610262,-4.4651506e-06,5,36.70058870315552,0.609813928604126,0.74590886,2.7787134647369385,20,48,654.8287989854813,0.2788984775543213,0.5188486576080322,0.0006170272827148438
49.449990480360725,2000000,110.80137285590172,0.6256513595581055,49.180741861683785,91.90236729508766,84.65704424935568,32.042643547058105,1192.6602399498224,0.9225037097930908,1558.7754504680634,50000,163.1293907653769,0.37913138,229.13023559442456,1.814065933227539,-0.019331973,244.65014841981528,-4.3940977e-06,5,35.88595008850098,0.6040515899658203,0.7503959,2.917985200881958,20,49,302.0168260999024,0.28817152976989746,0.4069209098815918,0.0008952617645263672
75.76353623301296,2040000,43.889988139271736,0.6073870658874512,69.96961397860794,185.97199275787364,57.4379351457956,27.792026042938232,6334.6984097361565,0.9555673599243164,1589.8828585147858,51000,191.47499331620511,0.3751644,263.2843177364121,1.4864964485168457,-0.02482579,1763.6093220162193,-4.2781985e-06,5,31.100802898406982,0.6380863189697266,0.7643161,2.3493430614471436,20,50,927.6927049662918,0.28564977645874023,0.23415923118591309,0.0009458065032958984
