Data-EnvTrajs-NumTrajs,Data-EnvSampler-EnvExecTime,Policy-NumTrajs,Policy-MinReturn,Data-EnvTrajs-AverageDiscountedReturn,Data-EnvTrajs-MinReturn,Policy-AverageAbsPolicyMean,Policy-MaxReturn,ItrTime,Data-TimeEnvSampleProc,Policy-StdReturn,Iteration,Policy-TimeSampling,Data-EnvSampler-PolicyExecTime,Data-EnvTrajs-AverageReturn,Policy-TimeStep,Policy-TimeAlgoOpt,Policy-TimeSampleProc,Policy-AverageDiscountedReturn,Policy-AverageReturn,ModelSampler-n_timesteps,Data-EnvTrajs-StdReturn,LossAfter,Data-EnvTrajs-MaxReturn,Policy-AveragePolicyStd,Data-TimeEnvSampling,LossBefore,n_timesteps,Time,Model-TimeModelFit
5,0.580782413482666,20,-15389.198877788032,16.99156534438717,22.42295229174039,0.9813252,221.60990724898875,39.72426891326904,0.0016291141510009766,3374.773460186231,23,1.3638689517974854,1.1613292694091797,25.325905497504884,2.316295623779297,0.5180635452270508,0.3989253044128418,-209.68376639745821,-680.985543063411,960000,1.9854371121954568,-0.0034559038,27.873612353189497,0.6990653,1.7909297943115234,-1.0601077e-05,24000,682.7157769203186,35.61254858970642
5,0.34949517250061035,20,31.98776323068887,16.91543416588546,25.24885583866748,0.9984626,188.90490506356582,36.6261990070343,0.0009338855743408203,38.76622804660136,24,2.2238991260528564,0.8283631801605225,26.998101785701767,3.8106353282928467,0.873682975769043,0.6661434173583984,36.399413617655526,92.29768913424341,1000000,1.5437847958374131,-0.004149052,29.74126836010482,0.7013678,1.2127420902252197,-1.0639162e-05,25000,719.3472502231598,31.599143028259277
5,0.5155684947967529,20,22.102139849972446,14.64919907928358,19.762350511782568,1.1122355,43.22011212958023,33.16973328590393,0.0010247230529785156,7.431393780252444,25,1.4550316333770752,0.9215738773345947,25.487983224542578,2.4907100200653076,0.5131430625915527,0.5021533966064453,20.150527717200227,33.700833114319536,1040000,3.0108804450827478,-0.003325612,27.920266792868485,0.6935481,1.4789233207702637,-1.0535433e-05,26000,752.5268261432648,29.196354866027832
5,0.3328835964202881,20,35.8467500685947,16.807823545545613,25.903656466544675,1.0318801,57.98335394915193,41.821349143981934,0.0008831024169921875,6.297191071789778,26,1.7677960395812988,0.7458739280700684,28.439657425320586,2.6684584617614746,0.5383505821228027,0.3401052951812744,28.363361054951934,47.91258205954873,1080000,1.8966030584668232,-0.0021087264,30.442171847952704,0.67192215,1.1093428134918213,-1.0207444e-05,27000,794.3536088466644,38.039851903915405
5,0.306365966796875,20,29.937855905795004,19.465657200285143,30.289018867573944,1.2250404,56.280525129521266,31.16176462173462,0.0008406639099121094,7.017661778440027,27,2.3684284687042236,0.6216070652008057,32.41505093241878,3.9789559841156006,0.7880401611328125,0.7794101238250732,26.826485440009748,40.96876187274611,1120000,1.2075519316269965,-0.0023305337,33.82759534552505,0.66113275,0.9544157981872559,-1.0042784e-05,28000,825.5342128276825,26.224952936172485
5,0.5305149555206299,20,35.759280199185014,20.52994081213273,31.27524510542828,1.1367214,52.55398511106614,40.90348958969116,0.00159454345703125,3.963425852788735,28,1.3654654026031494,1.0031201839447021,33.56884320133825,2.4199740886688232,0.5396714210510254,0.4450678825378418,28.068585794455394,42.69697307605675,1160000,1.4672606877283134,-0.0033184215,35.29955546695402,0.64484245,1.5767955780029297,-9.796762e-06,29000,866.4453961849213,36.90291142463684
5,0.27326321601867676,20,29.486546729051042,20.546735577365673,30.229563361006885,1.0808513,49.856852653902024,37.302862882614136,0.0007998943328857422,5.559381136740843,29,2.2659499645233154,0.5371365547180176,33.26727245957461,3.8901963233947754,0.7803912162780762,0.7976086139678955,23.821194949102512,39.24219369584316,1200000,1.7372959188698358,-0.0043219025,35.44674959935783,0.6294275,0.8379695415496826,-9.559818e-06,30000,903.7540695667267,32.57013249397278
5,0.36081552505493164,20,22.978325340081938,21.326307473580663,30.755896529845693,1.2193872,45.19402550871018,30.130244970321655,0.0008225440979003906,5.6387715297854175,30,1.6172969341278076,0.6569061279296875,32.97736426266447,2.8906326293945312,0.6064953804016113,0.5896670818328857,24.236328147981077,36.427820438910565,1240000,1.5022706453869004,-0.0024803358,34.738666081637774,0.61693895,1.0500202178955078,-9.32503e-06,31000,933.8927025794983,26.18661379814148
5,0.4754672050476074,20,43.229926101863384,21.3570433156357,31.144513156754417,1.2798374,53.7515191026032,42.74536180496216,0.0015401840209960938,2.7494891122500866,31,1.5126276016235352,0.9040892124176025,33.369111277264565,2.369729518890381,0.5589003562927246,0.26525425910949707,25.951097170099494,48.189754176727,1280000,1.3971408660033569,-0.0039319135,35.165775530901065,0.58779603,1.4195473194122314,-8.86775e-06,32000,976.6450011730194,38.95253944396973
5,0.3053007125854492,20,46.19561798404902,22.84774626240282,33.80638596408259,1.2261544,53.88547622971237,35.967759132385254,0.0013775825500488281,2.206659060103934,32,2.2566416263580322,0.6519789695739746,34.92109950966492,3.754051446914673,0.6931247711181641,0.7553296089172363,28.242990519562483,49.83775553161395,1320000,0.8883866324200752,-0.0012204127,36.42424961255145,0.5839739,0.9857110977172852,-8.795537e-06,33000,1012.6208827495575,31.223358869552612
5,0.4918217658996582,20,41.128666169941425,23.688640260169223,34.06533728691887,1.2554235,46.347860377281904,43.51208686828613,0.0007781982421875,1.477591980215547,33,1.3680477142333984,0.9958360195159912,34.80028144401973,2.2874202728271484,0.4834921360015869,0.41751670837402344,26.15576201266408,43.89743337046239,1360000,0.7673061665253691,-0.0023511548,36.13983438826599,0.57857263,1.5299949645996094,-8.698448e-06,34000,1056.140016078949,39.69013571739197
5,0.28736424446105957,20,49.17519208067097,23.18109627809887,34.64704061423688,1.3876467,54.64849992841482,34.736435413360596,0.0028357505798339844,1.435724812398163,34,2.49883770942688,0.5910384654998779,35.47225234514919,3.8718338012695312,0.7435877323150635,0.6019992828369141,28.739103735590152,52.034395908138684,1400000,0.586378543427895,-0.0015076575,36.36547083106285,0.561507,0.9067511558532715,-8.41017e-06,35000,1090.888974905014,29.949896812438965
5,0.4847452640533447,20,51.56507817097008,24.686550980196426,35.403332611058445,1.3408625,86.44573374465108,37.84068512916565,0.001363992691040039,8.1747042689575,35,1.4429328441619873,0.9282369613647461,36.683353724128686,2.3614699840545654,0.5468361377716064,0.3391890525817871,30.7459754637484,60.94386613435563,1440000,0.7850235101210197,-0.002182811,37.644609084060946,0.5414719,1.456514835357666,-8.046601e-06,36000,1128.7374317646027,34.01195216178894
5,0.28443002700805664,20,40.197729000938125,24.711335429231845,34.756529560303576,1.3105544,54.1497154571116,42.35483908653259,0.0008604526519775391,3.13045408290432,36,2.2971272468566895,0.5147480964660645,36.34108381620758,3.8296430110931396,0.7688283920288086,0.7192516326904297,28.891585198325828,47.49502688733628,1480000,0.9594925048800091,-0.0036314894,37.43373601968651,0.52777976,0.8255805969238281,-7.810099e-06,37000,1171.0968790054321,37.694140911102295
5,0.4449732303619385,20,23.282397803850472,24.43363115697594,34.51427169512749,1.2484021,31.64612560789101,37.255435943603516,0.0011606216430664062,2.3480246296103653,37,1.4444046020507812,0.8563365936279297,35.52962645458108,2.491762638092041,0.5174965858459473,0.46132898330688477,22.588892423507207,27.13617494789214,1520000,0.7189009514685935,-0.0016159366,36.447537836237295,0.5281159,1.3404769897460938,-7.780849e-06,38000,1208.3745505809784,33.41920804977417
5,0.28365612030029297,20,19.97425043018302,24.69916217654165,34.69551658391375,1.1744089,74.95168632059358,41.81163477897644,0.0008704662322998047,15.408746260622257,38,1.8125507831573486,0.5183377265930176,35.52267251658119,2.869905710220337,0.5676648616790771,0.45945239067077637,27.146707489164765,44.141488372582536,1560000,0.6388204491596847,-0.00254685,36.56640541125622,0.5211716,0.8272590637207031,-7.691484e-06,39000,1250.1914231777191,38.11088514328003
5,0.28806042671203613,20,19.119254279416054,25.61939230450991,35.973919177088014,1.1148524,33.3712878889346,33.452075481414795,0.0005941390991210938,3.881034453873038,39,2.374091148376465,0.5277419090270996,36.43587758829656,3.9621951580047607,0.8117449283599854,0.6988544464111328,23.11940296451383,26.57333854317403,1600000,0.6148665755093979,-0.0028491342,37.624314410218126,0.515192,0.8434216976165771,-7.533601e-06,40000,1283.6688487529755,28.642934322357178
5,0.4756498336791992,20,-4236.637127853464,24.71702202314138,33.82692046003962,1.0946968,109.47955667972565,41.506187200546265,0.0015888214111328125,936.3012572187881,40,1.4874634742736816,0.8779006004333496,34.594233640781844,2.3819401264190674,0.497999906539917,0.3647606372833252,-7.041880949421857,-175.40313373809187,1640000,0.6770535967237884,-0.0038705936,35.66262980773247,0.50312024,1.3955624103546143,-7.3374936e-06,41000,1325.1876730918884,37.7228729724884
5,0.2754073143005371,20,34.94356252648868,24.821721648584536,33.81438887479897,1.1949645,157.47659355029464,41.37941527366638,0.000858306884765625,26.532090875303414,41,2.4187891483306885,0.5206949710845947,35.11881671353386,3.97214674949646,0.7337982654571533,0.7732338905334473,36.9984985111127,91.09221545346081,1680000,1.0270956308458956,-0.0012687164,36.54494196966549,0.49716803,0.822160005569458,-7.200461e-06,42000,1366.5719966888428,36.58064603805542
5,0.4674265384674072,20,27.846754097146913,25.851900827529164,34.32161548662895,1.0591474,86.63106480240822,34.63401222229004,0.0014085769653320312,18.777855537386618,42,1.5523817539215088,0.8841190338134766,35.09016863630734,2.693521499633789,0.499697208404541,0.6059868335723877,29.563352521507973,49.743236232158964,1720000,0.6286728528027189,-0.004712725,35.953611604175904,0.4888482,1.3907082080841064,-7.0440183e-06,43000,1401.2191979885101,30.546665906906128
5,0.2980973720550537,20,-1208.957172705792,26.158852229160924,33.34451454623598,1.0206288,178.78644901234657,50.15657877922058,0.0005955696105957031,319.5373191375501,43,2.2476465702056885,0.593209981918335,35.52505244733058,3.7640154361724854,0.8167619705200195,0.6083338260650635,23.206974981588253,-29.637269940863916,1760000,1.2885010298359112,-0.004014565,36.89566394116591,0.47982863,0.9194600582122803,-6.853058e-06,44000,1451.3800406455994,45.46928572654724
5,0.45002079010009766,20,16.57446454069577,27.661769505228182,34.93668399238942,1.0842558,32.33036674186587,54.47426223754883,0.0013213157653808594,4.568886799796457,44,2.240668296813965,0.8826038837432861,37.43552533335279,3.747821092605591,0.7769005298614502,0.6904206275939941,24.4028533824625,25.52318000743544,1800000,1.9988034990624386,-0.0017718701,39.98868678066681,0.4857409,1.3733069896697998,-7.000974e-06,45000,1505.868070602417,49.34874153137207
5,0.45473647117614746,20,-563.6967098256573,27.092586208578922,35.83807111666283,1.0164098,45.25175996351754,43.03183150291443,0.0012946128845214844,131.54291331297514,45,1.4907357692718506,0.9071104526519775,36.758551637764896,2.5509960651397705,0.5358226299285889,0.4461793899536133,23.960162864768286,9.466142445659353,1840000,0.6633879067033379,-0.0023976234,37.51223346222332,0.47964403,1.404428482055664,-6.797541e-06,46000,1548.9071736335754,39.07110929489136
5,0.3007986545562744,20,-1707.7217645933852,27.189147440226417,36.46333289527927,1.2010573,71.64576966362074,48.55459117889404,0.0008795261383056641,394.4531443123597,46,2.4632413387298584,0.5731570720672607,37.47981423397614,4.095306873321533,0.7048451900482178,0.8777990341186523,16.551158826553205,-52.02091956430813,1880000,0.6370502056463864,-0.0034973538,38.22915682847519,0.4707842,0.9014079570770264,-6.629231e-06,47000,1597.468199968338,43.55385947227478
5,0.4655132293701172,20,21.37491690236493,26.944093226541064,36.04894048754424,1.1123596,40.32834421627922,55.826178550720215,0.0012390613555908203,5.442917421607977,47,2.296442747116089,0.9392168521881104,37.160515630851954,3.773662805557251,0.7677357196807861,0.676316499710083,23.097680826422476,29.491633187436673,1920000,0.8709979014021277,-0.0019354186,38.204945049485495,0.46561554,1.4456493854522705,-6.5458967e-06,48000,1653.3015298843384,50.601632833480835
5,0.4679524898529053,20,22.056377410772257,27.53623492004984,36.48393222237456,1.2694763,41.52364760264754,54.05772423744202,0.0013117790222167969,4.781991226966533,48,2.491710662841797,0.9219510555267334,37.7596157633519,3.7704715728759766,0.7654402256011963,0.48299145698547363,26.246824587140303,32.14125540743335,1960000,1.2663524460050612,-0.00173155,39.88261486838555,0.4614668,1.4315648078918457,-6.4798933e-06,49000,1707.3687896728516,48.85167670249939
5,0.46924853324890137,20,1.5949833032209426,27.0471085584923,35.960486164688525,1.1704048,29.621414963854477,37.25397300720215,0.0012919902801513672,7.443118531298449,49,1.7324836254119873,0.9747400283813477,37.40864573039776,2.8202879428863525,0.5805273056030273,0.48235630989074707,17.872133212217875,14.134995852917928,2000000,1.1894843841765843,-0.001989139,39.429897239226136,0.4573213,1.4852137565612793,-6.3637012e-06,50000,1744.6297681331635,32.94484543800354
5,0.38232421875,20,24.020859306445345,26.983041280368138,36.330312359616315,1.3694807,42.2893716939725,48.00424838066101,0.0012772083282470703,4.0612721341760585,50,1.761817216873169,0.7545950412750244,37.50851443421535,2.9532220363616943,0.6652514934539795,0.4929211139678955,23.66261994643583,33.41259098295268,2040000,0.9710619413563945,-0.0027289898,38.796638702195686,0.45394757,1.172433853149414,-6.289018e-06,51000,1792.645311832428,43.87520432472229
