Data-EnvTrajs-NumTrajs,Policy-AverageAbsPolicyMean,Model-TimeModelFit,Iteration,Policy-MinReturn,Policy-TimeSampleProc,n_timesteps,ModelSampler-n_timesteps,Policy-StdReturn,Data-EnvTrajs-MaxReturn,Policy-MaxReturn,Policy-TimeStep,Data-EnvTrajs-AverageReturn,Policy-AveragePolicyStd,Policy-AverageReturn,Data-EnvSampler-EnvExecTime,LossAfter,Data-TimeEnvSampleProc,Data-TimeEnvSampling,Policy-TimeSampling,Data-EnvTrajs-StdReturn,Policy-TimeAlgoOpt,ItrTime,LossBefore,Data-EnvTrajs-AverageDiscountedReturn,Policy-AverageDiscountedReturn,Time,Data-EnvSampler-PolicyExecTime,Data-EnvTrajs-MinReturn,Policy-NumTrajs
5,0.59848684,23.683107137680054,10,-102.63727167248726,0.37900567054748535,11000,440000,65.73700115766027,44.07247341066559,164.3500386029482,2.6907780170440674,-21.23304820515346,0.7744733,4.460717209801078,0.3739192485809326,-0.014598434,0.0012104511260986328,1.2728593349456787,1.606522798538208,40.4987099085968,0.6557762622833252,27.6534583568573,-1.1630745e-05,-1.1863730346339854,-6.24590806445267,178.06067991256714,0.8648324012756348,-81.6381436345064,20
5,0.57298446,26.63752555847168,11,-66.14975121617317,0.5287041664123535,12000,480000,26.81644344214163,103.6900585773761,30.14379520714283,2.9300594329833984,0.31981781800434417,0.7563,-20.213230458833277,0.3674149513244629,-0.017673815,0.0005738735198974609,1.2865355014801025,1.760737419128418,71.04790680075567,0.6121876239776611,30.859156131744385,-1.1384281e-05,-5.291702048003835,-13.499063227056954,208.93258571624756,0.8751118183135986,-85.65725147056277,20
5,0.5873582,28.524332523345947,12,-227.4633678123355,0.4282059669494629,13000,520000,71.41031692042536,29.07318063273923,57.737328961491585,2.6167705059051514,-39.76043135504273,0.74403876,-78.70139985047281,0.34296369552612305,-0.0174099,0.0009667873382568359,1.195019006729126,1.5419180393218994,43.82668757375367,0.5909445285797119,32.34007024765015,-1.1233861e-05,-14.5666630202055,-32.29312412241934,241.27683925628662,0.8174285888671875,-106.02053422341406,20
5,0.5832878,29.437865495681763,13,-17.200692430138588,0.42826366424560547,14000,560000,22.579472578900702,54.55645155206999,61.123880088329315,2.5619490146636963,-0.15470785298618422,0.7252212,11.439311964064837,0.3459935188293457,-0.016250553,0.001207590103149414,1.2344233989715576,1.4843668937683105,35.4166492667341,0.612107515335083,33.23813033103943,-1.0964788e-05,-1.465584109450131,7.417082544018646,274.52026867866516,0.8538558483123779,-45.41948796678987,20
5,0.6069435,28.375235080718994,14,-188.77720606327057,0.43419671058654785,15000,600000,259.7541998714415,3.3119161078489356,768.1108264923096,2.6470887660980225,-24.373871401056938,0.7173592,82.97921987622976,0.37169957160949707,-0.018867435,0.0006134510040283203,1.3076958656311035,1.5232415199279785,16.718122600891455,0.6286845207214355,32.33716583251953,-1.0851556e-05,-11.146909442273023,-3.2586670743072075,306.8724915981293,0.8984065055847168,-44.731938449434175,20
5,0.6256765,29.465878009796143,15,-116.96771174669266,0.3423495292663574,16000,640000,49.530018662611575,87.35795652717938,43.11597976833582,2.6835968494415283,16.926902141270126,0.7051592,-41.8431769317016,0.35694050788879395,-0.016554138,0.0009016990661621094,1.2718443870544434,1.6504762172698975,35.811047139304485,0.6614916324615479,33.427491426467896,-1.0674233e-05,6.566133254509618,-21.24589061691965,340.3055462837219,0.8830819129943848,-11.470167046885473,20
5,0.65250254,29.32883381843567,16,773.4405181109905,0.6294417381286621,17000,680000,1628.5121590219808,44.22800496818464,7279.058261990547,3.293036699295044,3.9169836668922273,0.69749707,2841.1700743347405,0.39208316802978516,-0.020103304,0.0010533332824707031,1.4094843864440918,1.9248974323272705,30.8891622687212,0.6906898021697998,34.034465074539185,-1.0611783e-05,1.5843758549784603,670.1990828389602,374.34627389907837,0.9805443286895752,-37.216292430718404,20
5,0.83414584,29.827491760253906,17,284.0659172385931,0.4185450077056885,18000,720000,59.607664550880656,174.61191677248115,516.7545634508133,2.928290843963623,78.15980186269314,0.68318653,373.187641075626,0.39691615104675293,-0.018082028,0.0010290145874023438,1.394235610961914,1.769674301147461,66.64108131165392,0.6936960220336914,34.15383529663086,-1.0375968e-05,36.840301661308374,139.3111629923623,408.5093379020691,0.9594979286193848,-27.552651070439712,20
5,0.86107767,30.36857557296753,18,-16.238734930753708,0.43213677406311035,19000,760000,46.854907540604174,127.58404077707183,168.42491690814495,2.951176881790161,68.97785147348816,0.669274,94.11861615739762,0.4376406669616699,-0.017963557,0.0011813640594482422,1.5013654232025146,1.819965124130249,38.82863393462019,0.649824857711792,34.82423949241638,-1.0153494e-05,26.02188972322973,29.74871451848524,443.3425188064575,1.0170636177062988,17.83165396462922,20
5,0.82306623,30.30423069000244,19,-9.759261325001717,0.4596517086029053,20000,800000,34.43018273836172,118.33474096436476,106.61542408168316,2.7838687896728516,93.51323055954362,0.6532361,40.461233942210676,0.37420010566711426,-0.014761428,0.0009219646453857422,1.309838056564331,1.6489698886871338,18.112875872300542,0.6217670440673828,34.40117621421814,-9.93905e-06,43.07385194744105,17.107629372231212,477.7489216327667,0.8980634212493896,64.38962086972987,20
5,0.8292569,31.28930354118347,20,-30.563332200050354,0.5146262645721436,21000,840000,58.11268979193222,120.11295820940634,214.65186784416437,3.0164718627929688,70.85345706387122,0.64152056,46.82920835800469,0.37714624404907227,-0.017465573,0.0006999969482421875,1.2918918132781982,1.7700903415679932,40.21352870862197,0.6756892204284668,35.60672402381897,-9.751394e-06,23.35499322568309,10.041850296896278,513.3643088340759,0.8776636123657227,-2.911056905796578,20
5,0.8222592,31.91055130958557,21,-49.3397232145071,0.4518296718597412,22000,880000,49.54176353638219,167.24025967134637,136.29324275255203,2.9031975269317627,129.23191393064738,0.62534213,47.38910049907863,0.405576229095459,-0.016250256,0.001138925552368164,1.384092092514038,1.7385222911834717,22.897618165339363,0.689896821975708,36.20144057273865,-9.517171e-06,45.969789244628316,16.40473008629482,549.5756950378418,0.939295768737793,103.28034879154471,20
5,0.8885079,31.053364992141724,22,-216.61722749471664,0.519136905670166,23000,920000,121.82791927651749,129.22561560419172,386.2069915533066,2.78946852684021,79.29733319259483,0.6204565,199.51453151740134,0.3713867664337158,-0.0140516,0.0011544227600097656,1.3888499736785889,1.6272451877593994,30.110816706207054,0.6065330505371094,35.23521900177002,-9.3995795e-06,27.551906702094914,70.66194102518052,584.8195567131042,0.9803779125213623,35.72491012862258,20
5,0.85847324,31.83291220664978,23,-112.20938980579376,0.4566936492919922,24000,960000,53.30235051657845,125.63202904635504,95.38245552778244,2.861581563949585,78.50831789966455,0.6069702,-24.103865372762083,0.3700432777404785,-0.013934449,0.0010571479797363281,1.4279699325561523,1.6932907104492188,34.63821489547044,0.6558897495269775,36.13106632232666,-9.187219e-06,26.195584721671707,-19.761970846905445,620.9555816650391,1.0116863250732422,18.989984064337335,20
5,0.86482924,31.485169172286987,24,-54.52942371368408,0.5557670593261719,25000,1000000,75.62776969471292,228.4983366514285,202.7843992561102,3.178250551223755,126.75123863433313,0.59398675,97.41094083767385,0.36304163932800293,-0.01998351,0.0006973743438720703,1.306379795074463,1.852402687072754,54.66144563066686,0.715991735458374,35.972556352615356,-8.987317e-06,36.068896494517176,27.71233849481407,656.9346153736115,0.9091250896453857,85.76665252503203,20
5,0.8734039,31.493236780166626,25,-168.96156753599644,0.49985194206237793,26000,1040000,74.55226943489207,249.17485952807795,107.52831444144249,3.0689985752105713,149.24713509725075,0.57698756,-19.809785962291063,0.4045252799987793,-0.017382665,0.0006804466247558594,1.401374101638794,1.8226408958435059,62.654169030165626,0.6930651664733887,35.96889877319336,-8.693303e-06,54.408958125410706,-13.950786642220745,692.9093225002289,0.961749792098999,92.21631418205688,20
5,0.9351042,32.161893367767334,26,107.37781311571598,0.4970104694366455,27000,1080000,66.52689273337154,200.52620500862483,368.98068818449974,3.018470525741577,131.16158686745797,0.55765134,260.1621219605207,0.36098694801330566,-0.016428262,0.0011112689971923828,1.2990233898162842,1.8168590068817139,55.97829070224262,0.6539723873138428,36.4828987121582,-8.348322e-06,47.10125467847812,94.28648341314339,729.3978087902069,0.902479887008667,60.06411110432056,20
5,0.9629165,31.802658081054688,27,-60.56511399149895,0.45441555976867676,28000,1120000,75.19250357389836,309.6811578582749,252.8158513903618,2.9235994815826416,188.43560372652217,0.5416822,162.06925806850194,0.38128042221069336,-0.014358102,0.0010292530059814453,1.3765921592712402,1.7086102962493896,94.37809568900117,0.6863393783569336,36.10632872581482,-8.050136e-06,64.72160758568057,50.62655288690163,765.5154631137848,0.9541127681732178,61.98014106695046,20
5,0.957168,31.691047191619873,28,-234.54264789819717,0.4427332878112793,29000,1160000,108.8418233514272,237.5011896235631,299.74165201187134,2.6758787631988525,181.09367421298168,0.5335784,113.08460271283984,0.37827229499816895,-0.016903121,0.0008776187896728516,1.3316047191619873,1.5540273189544678,68.10851769498758,0.6372048854827881,35.70131587982178,-7.915784e-06,67.05289686736269,42.065800679556865,801.2222826480865,0.9216744899749756,64.90758352791694,20
5,0.9843913,32.61566185951233,29,116.55838717520237,0.47243762016296387,30000,1200000,77.07056592491385,237.08407299669236,420.3369150161743,2.786820411682129,182.58577605835467,0.5279212,284.3410000286996,0.35526108741760254,-0.017597284,0.0008680820465087891,1.2595741748809814,1.6373934745788574,46.216271560355246,0.6548652648925781,36.66507411003113,-7.805986e-06,70.85430672625486,105.27410095674205,837.8957235813141,0.868114709854126,106.98674340354677,20
5,0.95271987,32.76945614814758,30,-65.04730896651745,0.37975239753723145,31000,1240000,57.605698442783996,263.82178993351505,130.6526616215706,2.5654678344726562,192.1908848971503,0.5192449,39.36802535168827,0.35161423683166504,-0.018755594,0.00101470947265625,1.293320655822754,1.5404844284057617,45.19221673046071,0.594160795211792,36.631531953811646,-7.638432e-06,72.90924783425434,9.608155513715232,874.53102684021,0.9094147682189941,139.47097816780675,20
5,0.9617552,32.255645751953125,31,-42.28874608874321,0.28021669387817383,32000,1280000,70.7037848351549,268.0828084350366,283.23906806111336,2.6931991577148438,176.6265827013008,0.51102036,142.94181376509368,0.3389561176300049,-0.016251884,0.0008759498596191406,1.2364823818206787,1.7119760513305664,73.98827388476852,0.6691238880157471,36.18846845626831,-7.4620557e-06,73.88256622683645,53.51434852128089,910.7273414134979,0.8646190166473389,104.59394077670947,20
5,0.9275947,32.57269525527954,32,-54.472093015909195,0.4986715316772461,33000,1320000,53.67309467335822,288.9390822300782,159.96820378303528,2.7826218605041504,203.98779021231604,0.5063889,57.377533273398875,0.371471643447876,-0.017221015,0.001081228256225586,1.3667516708374023,1.598607063293457,60.191401584601216,0.6329672336578369,36.72587060928345,-7.3417405e-06,64.34679583066944,13.821132422352514,947.4591343402863,0.9561493396759033,106.07991530708678,20
5,0.9249313,32.676955223083496,33,43.46868133917451,0.5273947715759277,34000,1360000,39.38415095206705,309.3684695598348,232.32738107442856,2.7997119426727295,138.9655724979611,0.5012506,134.7821767831221,0.38149166107177734,-0.018015742,0.0012128353118896484,1.4010460376739502,1.585141897201538,86.76857470058043,0.6396205425262451,36.881115436553955,-7.295692e-06,46.22471723359702,45.735756849457594,984.3467512130737,0.9783084392547607,80.99298550322823,20
5,0.90622324,33.411664724349976,34,-27.626819252967834,0.5775027275085449,35000,1400000,43.7787633410491,289.5273371080925,177.2561260610819,2.913848638534546,213.46550352399572,0.48930314,83.01216863766312,0.355327844619751,-0.017182788,0.0006875991821289062,1.3026258945465088,1.6886332035064697,57.06469838001687,0.5995831489562988,37.63182520866394,-7.0295973e-06,74.06595973256324,26.86255410035859,1021.9846820831299,0.9094066619873047,112.34966186138952,20
5,0.92058396,31.905155897140503,35,-25.17314675450325,0.45038795471191406,36000,1440000,65.93440379131759,307.3605073860243,178.73618492484093,2.6810083389282227,254.90057844698967,0.48073772,69.28465650007129,0.3326747417449951,-0.01787063,0.0009217262268066406,1.2330315113067627,1.5836458206176758,34.9045153479949,0.5872418880462646,35.82226490974426,-6.8682566e-06,94.7600056948897,20.43006630227346,1057.812316417694,0.8676090240478516,211.71063507476634,20
5,0.95502067,31.96992826461792,36,136.70420756936073,0.38643717765808105,37000,1480000,1845.5573958225873,254.34701344854759,8791.929583460093,2.647922992706299,123.38802405350793,0.46981356,751.9756352581084,0.34234046936035156,-0.015172255,0.0007560253143310547,1.2851967811584473,1.613232135772705,84.70601949894143,0.6193811893463135,35.9062283039093,-6.6085195e-06,46.69717487734128,211.37598949608036,1093.7217283248901,0.9098207950592041,6.273333149778299,20
5,0.9456457,31.772454977035522,37,108.9390660226345,0.487262487411499,38000,1520000,64.52929802155894,318.2157112068988,338.3144474029541,2.7141621112823486,228.31582668155366,0.46242964,230.43834219127893,0.3378899097442627,-0.018917274,0.0008878707885742188,1.1772527694702148,1.5515766143798828,64.86140284730205,0.6452467441558838,35.666866064071655,-6.4671412e-06,77.42828150281747,84.96133251183161,1129.3953294754028,0.8064830303192139,157.18302657366283,20
5,0.9507129,32.933844566345215,38,58.9984036386013,0.47493743896484375,39000,1560000,68.59167666075304,347.02966601719874,277.4881095290184,2.6688075065612793,247.3098349007039,0.45181775,164.81322449408472,0.35105133056640625,-0.018864758,0.0009105205535888672,1.3040568828582764,1.5558724403381348,53.94649912642651,0.6114771366119385,36.91083359718323,-6.221184e-06,93.24331199724321,55.3000119306739,1166.311755657196,0.9181272983551025,195.711689321671,20
5,0.93970704,32.386566400527954,39,110.78028535842896,0.34849071502685547,40000,1600000,51.61376172035115,387.9991833384339,296.2166845202446,2.568244695663452,265.45237876005984,0.44522852,189.7867644738406,0.3410208225250244,-0.021501679,0.0010304450988769531,1.2679078578948975,1.5483686923980713,67.28070302596129,0.6172866821289062,36.22655391693115,-6.081727e-06,104.85488483174792,64.21274854680004,1202.5446164608002,0.8928813934326172,188.18893090243157,20
5,0.9069751,31.6029794216156,40,5.374782577157021,0.4866909980773926,41000,1640000,56.08924353197354,289.9704580046622,199.43238094449043,2.6931657791137695,263.80237703809695,0.43559733,107.35651403181255,0.3713512420654297,-0.015527318,0.0009868144989013672,1.3300318717956543,1.5603702068328857,27.860055782016712,0.5722830295562744,35.63104200363159,-5.868561e-06,107.64055203861605,33.42249919726545,1238.1885929107666,0.9133255481719971,228.34063122944403,20
5,0.90918994,31.897570371627808,41,155.78960068523884,0.48016810417175293,42000,1680000,44.29568486001868,349.45028712713685,313.1458720713854,2.6753506660461426,241.72748974318338,0.4262242,219.1332160808146,0.32976531982421875,-0.014694592,0.0010111331939697266,1.2362971305847168,1.5826573371887207,75.16183646370432,0.555985689163208,35.81257724761963,-5.6425024e-06,82.8277531625325,76.64111002491222,1274.0103213787079,0.8711187839508057,157.94817503545298,20
5,0.9431379,30.1259183883667,42,192.04229325056076,0.5496675968170166,43000,1720000,44.589765010040466,338.4384912915865,385.1297280192375,2.8770720958709717,270.04935565366674,0.41700244,286.74084330052136,0.3476998805999756,-0.02074494,0.0008370876312255859,1.2620224952697754,1.6951422691345215,56.65050691492093,0.568897008895874,34.26777219772339,-5.4297925e-06,98.88152437908414,102.44911417478959,1308.2821493148804,0.8692712783813477,177.44199067253476,20
5,0.92908967,30.96061396598816,43,122.30218344926834,0.4451429843902588,44000,1760000,47.47665249303746,395.4768999671513,323.7942051887512,2.6341583728790283,255.31759380663476,0.41407478,245.7691967688501,0.3398251533508301,-0.01315875,0.0007963180541992188,1.1933941841125488,1.5547704696655273,130.24961890648828,0.5936758518218994,34.79110765457153,-5.3209033e-06,91.25521464785554,85.11236984249061,1343.0787920951843,0.8234093189239502,89.1621665489651,20
5,0.91241604,30.596543073654175,44,34.37226563692093,0.30760622024536133,45000,1800000,82.68722232151319,433.3299036727754,309.187673419714,2.483907461166382,341.09420439538206,0.4083597,173.91294617168606,0.3415992259979248,-0.01879557,0.001024007797241211,1.1839871406555176,1.523136854171753,56.725838802435845,0.6252098083496094,34.268189668655396,-5.2415567e-06,132.90265040767946,62.34683631706209,1377.3521914482117,0.807269811630249,267.29897704024603,20
5,0.93108237,30.913588523864746,45,320.57937766611576,0.42313361167907715,46000,1840000,46.29941006242745,367.3434078594829,501.46904188394547,2.513336420059204,241.50010958726483,0.4067501,376.1707869742066,0.3315107822418213,-0.018048173,0.0008995532989501953,1.1584618091583252,1.4994583129882812,113.88608393840066,0.5613429546356201,34.589683294296265,-5.206264e-06,90.62433318879488,134.79509073002163,1411.947020292282,0.7946736812591553,30.63998901872369,20
5,0.92172414,30.95290756225586,46,74.16386994719505,0.44687342643737793,47000,1880000,71.16736193636223,326.9638904422916,370.22959715127945,2.616607666015625,260.22410748539323,0.401606,192.25832360833883,0.3326749801635742,-0.018327028,0.0008630752563476562,1.2291486263275146,1.5585894584655762,41.252037500145015,0.5773074626922607,34.80140829086304,-5.045045e-06,95.34516173908001,64.0978773039217,1446.7536952495575,0.8612110614776611,197.94521457977166,20
5,0.9444914,30.767343044281006,47,-16.09616832435131,0.35531091690063477,48000,1920000,88.48628075427538,440.46668490446916,339.6246774196625,2.719989538192749,311.3092043396246,0.3955451,229.7360310047865,0.3321497440338135,-0.017622279,0.0009467601776123047,1.2097477912902832,1.6300578117370605,87.67480289750236,0.6967430114746094,34.700400590896606,-4.8695088e-06,115.47211834300849,78.31154316513451,1481.4580614566803,0.832634449005127,203.68136190960925,20
5,0.95716447,31.616310834884644,48,80.22252950072289,0.46082401275634766,49000,1960000,75.63463067312247,401.819869522143,457.49755614995956,2.754133462905884,256.01079281823775,0.39119595,321.1594541572034,0.36626458168029785,-0.017967403,0.0008873939514160156,1.3233082294464111,1.576183557510376,89.15963503650838,0.6698155403137207,35.69883179664612,-4.783564e-06,101.2609311527419,117.05332402536126,1517.1629195213318,0.9186351299285889,162.03320713014023,20
5,0.9581551,31.05737328529358,49,102.79385010898113,0.3149268627166748,50000,2000000,61.225037319663784,329.3028197009504,365.97895005345345,2.5162928104400635,274.12187176069193,0.38787898,259.4701087653637,0.33972597122192383,-0.018406855,0.0009021759033203125,1.2654955387115479,1.5584847927093506,47.33665624448709,0.6112902164459229,34.84442067146301,-4.6917744e-06,105.11102129180554,90.20763444949866,1552.0154378414154,0.8866641521453857,206.3873999774338,20
5,0.9671244,31.71207284927368,50,92.69056975841522,0.6021919250488281,51000,2040000,76.14583097773092,415.76901467956753,394.7277197390795,2.8954286575317383,315.53249717819324,0.38488916,266.7103680856526,0.3265705108642578,-0.020721879,0.0009572505950927734,1.2037968635559082,1.6751227378845215,58.771801960490926,0.5346615314483643,35.81476616859436,-4.620088e-06,114.71987994468225,83.11155011611595,1587.8370516300201,0.8428881168365479,255.50765359579657,20
